Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
GA_WaitingTime_Dominance_PC_190kW,STDDEV,0.016768,0.009685,0.013835,0.013282,,,,
GA_WaitingTime_Dominance_PC_120kW,200,0.000000,0.379447,0.595826,0.000000,1,1,0,6656
GA_WaitingTime_Dominance_PC_120kW,201,0.031215,0.369615,0.546450,0.000000,1,1,0,6683
GA_WaitingTime_Dominance_PC_120kW,202,0.046564,0.363080,0.530252,0.000000,1,1,0,6623
GA_WaitingTime_Dominance_PC_120kW,203,0.000000,0.516001,0.661388,0.000000,1,1,0,6628
GA_WaitingTime_Dominance_PC_120kW,204,0.034621,0.509254,0.619984,0.000000,1,1,0,6589
GA_WaitingTime_Dominance_PC_120kW,205,0.008252,0.433703,0.603439,0.000000,1,1,0,6683
GA_WaitingTime_Dominance_PC_120kW,206,0.051415,0.347283,0.518710,0.000000,1,1,0,6629
GA_WaitingTime_Dominance_PC_120kW,207,0.053938,0.522653,0.608217,0.000000,1,1,0,6650
GA_WaitingTime_Dominance_PC_120kW,208,0.051649,0.619925,0.667553,0.000000,1,1,0,6600
GA_WaitingTime_Dominance_PC_120kW,209,0.041430,0.388266,0.547032,0.000000,1,1,0,6627
GA_WaitingTime_Dominance_PC_120kW,MEAN,0.031908,0.444923,0.589885,0.000000,1,1,0,6636
GA_WaitingTime_Dominance_PC_120kW,STDDEV,0.020408,0.086824,0.049951,0.000000,,,,
GA_Energy_Dominance_PC_190kW,200,0.698688,0.118219,0.120287,0.019411,66,66,0,6172
GA_Energy_Dominance_PC_190kW,201,0.697717,0.114893,0.106091,0.011229,62,62,1,6110
GA_Energy_Dominance_PC_190kW,202,0.706188,0.110609,0.121657,0.013800,70,70,2,6088
GA_Energy_Dominance_PC_190kW,203,0.693817,0.114284,0.124703,0.023158,54,54,0,6076
GA_Energy_Dominance_PC_190kW,204,0.705046,0.117308,0.122837,0.019247,58,58,1,6086
GA_Energy_Dominance_PC_190kW,205,0.719232,0.086959,0.086100,0.008906,88,88,2,6157
GA_Energy_Dominance_PC_190kW,206,0.697924,0.114288,0.109746,0.010127,61,61,0,5988
GA_Energy_Dominance_PC_190kW,207,0.686465,0.121959,0.108862,0.013242,55,55,0,6095
GA_Energy_Dominance_PC_190kW,208,0.695172,0.117340,0.123829,0.014887,57,57,0,6061
GA_Energy_Dominance_PC_190kW,209,0.694884,0.128314,0.122152,0.013005,64,64,1,6125
GA_Energy_Dominance_PC_190kW,MEAN,0.699513,0.114417,0.114626,0.014701,64,64,7,6095
GA_Energy_Dominance_PC_190kW,STDDEV,0.008446,0.010247,0.011556,0.004322,,,,
GA_Energy_Dominance_PC_120kW,200,0.691835,0.121970,0.106693,0.022387,63,63,0,6174
GA_Energy_Dominance_PC_120kW,201,0.671448,0.121440,0.127498,0.013714,57,57,1,6023
GA_Energy_Dominance_PC_120kW,202,0.668217,0.112205,0.149327,0.009730,71,71,2,6069
GA_Energy_Dominance_PC_120kW,203,0.665523,0.120249,0.127906,0.017560,51,51,0,6074
GA_Energy_Dominance_PC_120kW,204,0.661433,0.120950,0.141573,0.011955,58,58,1,6076
GA_Energy_Dominance_PC_120kW,205,0.712246,0.093803,0.103259,0.007633,80,80,2,6202
GA_Energy_Dominance_PC_120kW,206,0.680239,0.117492,0.127813,0.010295,59,59,0,6067
GA_Energy_Dominance_PC_120kW,207,0.678403,0.127523,0.099736,0.016805,54,54,0,6082
GA_Energy_Dominance_PC_120kW,208,0.670377,0.119812,0.130057,0.011202,56,56,0,6078
GA_Energy_Dominance_PC_120kW,209,0.684910,0.130241,0.118818,0.012513,63,63,1,6188
GA_Energy_Dominance_PC_120kW,MEAN,0.678463,0.118568,0.123268,0.013380,61,61,7,6103
GA_Energy_Dominance_PC_120kW,STDDEV,0.014289,0.009494,0.015391,0.004169,,,,
SA_WaitingTime_Dominance_PC_190kW,200,0.058090,0.151347,0.452424,0.041941,8,8,0,5147
SA_WaitingTime_Dominance_PC_190kW,201,0.197056,0.139647,0.324306,0.040216,13,15,0,5142
SA_WaitingTime_Dominance_PC_190kW,202,0.120806,0.110908,0.390332,0.052670,9,9,0,5017
SA_WaitingTime_Dominance_PC_190kW,203,0.149536,0.065889,0.366517,0.093470,3,3,0,5115
SA_WaitingTime_Dominance_PC_190kW,204,0.124682,0.121457,0.387385,0.006521,9,9,0,5157
SA_WaitingTime_Dominance_PC_190kW,205,0.204729,0.038088,0.321123,0.000000,2,2,0,5268
SA_WaitingTime_Dominance_PC_190kW,206,0.191907,0.048160,0.330965,0.073570,5,5,0,5137
SA_WaitingTime_Dominance_PC_190kW,207,0.187248,0.034787,0.338951,0.000000,2,2,0,5379
SA_WaitingTime_Dominance_PC_190kW,208,0.181566,0.048461,0.340510,0.118202,3,4,0,5109
SA_WaitingTime_Dominance_PC_190kW,209,0.115840,0.112694,0.410987,0.049378,9,10,0,5189
SA_WaitingTime_Dominance_PC_190kW,MEAN,0.153146,0.087144,0.366350,0.047597,6,7,0,5166
SA_WaitingTime_Dominance_PC_190kW,STDDEV,0.045120,0.042296,0.041113,0.037547,,,,
SA_WaitingTime_Dominance_PC_120kW,200,0.043095,0.177273,0.475441,0.000000,1,1,0,5113
SA_WaitingTime_Dominance_PC_120kW,201,0.066026,0.049645,0.451118,0.000000,1,1,0,5133
SA_WaitingTime_Dominance_PC_120kW,202,0.053224,0.142121,0.461033,0.000000,1,1,0,5026
SA_WaitingTime_Dominance_PC_120kW,203,0.031790,0.100398,0.481270,0.000000,1,1,0,5170
SA_WaitingTime_Dominance_PC_120kW,204,0.005165,0.172857,0.515214,0.000000,1,1,0,5173
SA_WaitingTime_Dominance_PC_120kW,205,0.031816,0.047170,0.486102,0.000000,1,1,0,5257
SA_WaitingTime_Dominance_PC_120kW,206,0.040634,0.105638,0.472284,0.000000,1,1,0,5292
SA_WaitingTime_Dominance_PC_120kW,207,0.040893,0.135460,0.473119,0.000000,1,4,0,5343
SA_WaitingTime_Dominance_PC_120kW,208,0.026749,0.137879,0.487746,0.000000,1,1,0,5062
SA_WaitingTime_Dominance_PC_120kW,209,0.077943,0.128511,0.435560,0.000000,1,1,0,5183
SA_WaitingTime_Dominance_PC_120kW,MEAN,0.041734,0.119695,0.473889,0.000000,1,1,0,5175
SA_WaitingTime_Dominance_PC_120kW,STDDEV,0.019484,0.042471,0.020644,0.000000,,,,
SA_Energy_Dominance_PC_190kW,200,0.722120,0.098046,0.128530,0.073153,28,30,1,4302
SA_Energy_Dominance_PC_190kW,201,0.707258,0.091108,0.133999,0.094426,21,24,1,4643
SA_Energy_Dominance_PC_190kW,202,0.690337,0.130798,0.117821,0.006089,49,53,0,4375
SA_Energy_Dominance_PC_190kW,203,0.704693,0.099104,0.116757,0.087616,17,18,2,4258
SA_Energy_Dominance_PC_190kW,204,0.714350,0.123110,0.114137,0.072338,34,36,2,4217
SA_Energy_Dominance_PC_190kW,205,0.722889,0.026139,0.134000,0.002610,17,20,3,4095
SA_Energy_Dominance_PC_190kW,206,0.704516,0.071354,0.136483,0.088758,20,21,0,4563
SA_Energy_Dominance_PC_190kW,207,0.700626,0.078623,0.146873,0.136922,11,15,1,4259
SA_Energy_Dominance_PC_190kW,208,0.702276,0.011660,0.144259,0.125849,18,20,5,4325
SA_Energy_Dominance_PC_190kW,209,0.686966,0.137558,0.141465,0.005505,49,49,7,4190
SA_Energy_Dominance_PC_190kW,MEAN,0.705603,0.086750,0.131432,0.069326,26,29,18,4322
SA_Energy_Dominance_PC_190kW,STDDEV,0.011265,0.039697,0.011182,0.046533,,,,
SA_Energy_Dominance_PC_120kW,200,0.711938,0.135734,0.137342,0.080316,23,25,1,4353
SA_Energy_Dominance_PC_120kW,201,0.539294,0.030515,0.561691,0.238598,5,8,1,4627
SA_Energy_Dominance_PC_120kW,202,0.670961,0.105721,0.140970,0.009275,20,21,0,4370
SA_Energy_Dominance_PC_120kW,203,0.565190,0.135093,0.302779,0.109422,11,11,0,4244
SA_Energy_Dominance_PC_120kW,204,0.709751,0.059809,0.123975,0.120155,12,13,1,4191
SA_Energy_Dominance_PC_120kW,205,0.695589,0.056595,0.146740,0.002244,12,15,2,4070
SA_Energy_Dominance_PC_120kW,206,0.551800,0.088569,0.526824,0.204611,6,7,0,4521
SA_Energy_Dominance_PC_120kW,207,0.693003,0.036922,0.151922,0.367169,6,9,0,4221
SA_Energy_Dominance_PC_120kW,208,0.690305,0.028130,0.156957,0.201207,7,9,0,4288
SA_Energy_Dominance_PC_120kW,209,0.631269,0.132763,0.161488,0.028528,36,37,6,4182
SA_Energy_Dominance_PC_120kW,MEAN,0.645910,0.080985,0.241069,0.136153,14,16,11,4306
SA_Energy_Dominance_PC_120kW,STDDEV,0.065325,0.041954,0.159062,0.110672,,,,
WorkloadAware_Admission_PC_190kW,200,0.000000,1.193484,1.288595,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,201,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,202,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_190kW,203,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,204,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,205,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_190kW,206,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,207,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_190kW,208,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,209,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,MEAN,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_190kW,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware_Admission_PC_120kW,200,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,201,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,202,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,203,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,204,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,205,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,206,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,207,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,208,0.000000,1.193484,1.288595,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,209,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,MEAN,0.000000,1.193484,1.288595,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
Universal_Pareto,ALL,0.816462,0.000000,0.000000,0.000000,109,109,109,0
