Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
SPEA-II_PC_120kW,200,0.430653,0.110000,0.273060,0.015569,17,17,0,6984
SPEA-II_PC_120kW,201,0.413907,0.140071,0.290214,0.018165,18,18,0,7051
SPEA-II_PC_120kW,202,0.427373,0.125624,0.265611,0.013818,19,19,0,6993
SPEA-II_PC_120kW,203,0.433047,0.123896,0.267413,0.013194,20,20,0,6916
SPEA-II_PC_120kW,204,0.448208,0.117475,0.243260,0.018883,16,16,0,7017
SPEA-II_PC_120kW,205,0.424804,0.138671,0.275397,0.028663,19,19,0,6951
SPEA-II_PC_120kW,206,0.436276,0.112377,0.260541,0.011398,16,16,0,7038
SPEA-II_PC_120kW,207,0.438582,0.081551,0.270987,0.020728,16,16,0,7014
SPEA-II_PC_120kW,208,0.426238,0.122576,0.279946,0.009540,26,26,0,7053
SPEA-II_PC_120kW,209,0.417484,0.135469,0.257407,0.014297,19,19,0,7079
SPEA-II_PC_120kW,MEAN,0.429657,0.120771,0.268384,0.016426,19,19,0,7009
SPEA-II_PC_120kW,STDDEV,0.009575,0.016374,0.012288,0.005220,,,,
AMOSA_PC_190kW,200,0.413761,0.073771,0.162675,0.007060,31,31,0,8686
AMOSA_PC_190kW,201,0.446757,0.074469,0.143169,0.009740,36,36,0,8599
AMOSA_PC_190kW,202,0.443580,0.086607,0.150175,0.010910,27,27,0,8591
AMOSA_PC_190kW,203,0.399151,0.067713,0.176842,0.006536,26,26,0,8594
AMOSA_PC_190kW,204,0.419244,0.081073,0.155456,0.004142,42,42,0,8586
AMOSA_PC_190kW,205,0.452268,0.065998,0.145459,0.005090,39,39,0,8591
AMOSA_PC_190kW,206,0.429532,0.069316,0.150422,0.023860,29,29,0,8592
AMOSA_PC_190kW,207,0.408072,0.078573,0.165766,0.008093,38,38,0,8645
AMOSA_PC_190kW,208,0.385311,0.071590,0.174268,0.007860,29,29,0,8600
AMOSA_PC_190kW,209,0.412169,0.067719,0.168132,0.008860,26,26,0,8626
AMOSA_PC_190kW,MEAN,0.420984,0.073683,0.159236,0.009215,32,32,0,8611
AMOSA_PC_190kW,STDDEV,0.020677,0.006324,0.011365,0.005248,,,,
AMOSA_PC_120kW,200,0.172137,0.414264,0.440731,0.019950,7,7,0,8403
AMOSA_PC_120kW,201,0.198976,0.363920,0.395150,0.022996,10,10,0,8442
AMOSA_PC_120kW,202,0.193792,0.389143,0.404508,0.033542,8,8,0,8456
AMOSA_PC_120kW,203,0.284144,0.283769,0.343118,0.013217,22,22,0,8473
AMOSA_PC_120kW,204,0.159579,0.420584,0.454748,0.047402,5,5,0,8428
AMOSA_PC_120kW,205,0.208913,0.346102,0.382718,0.009250,11,11,0,8488
AMOSA_PC_120kW,206,0.129500,0.456074,0.495371,0.005284,11,11,0,8425
AMOSA_PC_120kW,207,0.195266,0.371829,0.412391,0.015944,7,7,0,8419
AMOSA_PC_120kW,208,0.262065,0.285834,0.340797,0.009907,10,10,0,8423
AMOSA_PC_120kW,209,0.173607,0.414766,0.448893,0.009727,10,10,0,8437
AMOSA_PC_120kW,MEAN,0.197798,0.374628,0.411843,0.018722,10,10,0,8439
AMOSA_PC_120kW,STDDEV,0.043706,0.054050,0.046879,0.012365,,,,
GA_WaitingTime_Dominance_PC_190kW,200,0.218137,0.123853,0.292443,0.000000,2,2,0,6619
GA_WaitingTime_Dominance_PC_190kW,201,0.244336,0.037751,0.279686,0.000000,1,1,0,6623
GA_WaitingTime_Dominance_PC_190kW,202,0.264526,0.089784,0.265605,0.000000,1,1,0,6562
GA_WaitingTime_Dominance_PC_190kW,203,0.147988,0.246451,0.348779,0.067173,3,3,0,6565
GA_WaitingTime_Dominance_PC_190kW,204,0.252638,0.121984,0.267464,0.036736,3,3,0,6557
GA_WaitingTime_Dominance_PC_190kW,205,0.155873,0.311191,0.377637,0.000000,2,2,0,6565
GA_WaitingTime_Dominance_PC_190kW,206,0.195970,0.202223,0.298109,0.000000,2,2,0,6563
GA_WaitingTime_Dominance_PC_190kW,207,0.194866,0.145147,0.309943,0.000000,2,2,0,6535
GA_WaitingTime_Dominance_PC_190kW,208,0.241229,0.082104,0.273975,0.000000,2,2,0,6567
GA_WaitingTime_Dominance_PC_190kW,209,0.241900,0.084026,0.272676,0.000000,2,2,0,6755
GA_WaitingTime_Dominance_PC_190kW,MEAN,0.215746,0.144451,0.298632,0.010391,2,2,0,6591
GA_WaitingTime_Dominance_PC_190kW,STDDEV,0.038600,0.080240,0.035533,0.021868,,,,
GA_WaitingTime_Dominance_PC_120kW,200,0.034629,0.567274,0.639148,0.000000,1,1,0,6799
GA_WaitingTime_Dominance_PC_120kW,201,0.000000,0.671746,0.773303,0.000000,1,1,0,6642
GA_WaitingTime_Dominance_PC_120kW,202,0.091263,0.281001,0.435903,0.000000,1,1,0,6566
GA_WaitingTime_Dominance_PC_120kW,203,0.040598,0.438898,0.554977,0.000000,1,1,0,6615
GA_WaitingTime_Dominance_PC_120kW,204,0.029774,0.608501,0.671171,0.000000,1,1,0,6593
GA_WaitingTime_Dominance_PC_120kW,205,0.049742,0.405731,0.528789,0.000000,1,1,0,6632
GA_WaitingTime_Dominance_PC_120kW,206,0.000000,0.578198,0.693764,0.000000,1,1,0,6655
GA_WaitingTime_Dominance_PC_120kW,207,0.000000,0.364016,0.576762,0.000000,1,1,0,6615
GA_WaitingTime_Dominance_PC_120kW,208,0.147558,0.242752,0.377315,0.000000,1,1,0,6646
GA_WaitingTime_Dominance_PC_120kW,209,0.206056,0.082163,0.302389,0.000000,1,1,0,6749
GA_WaitingTime_Dominance_PC_120kW,MEAN,0.059962,0.424028,0.555352,0.000000,1,1,0,6651
GA_WaitingTime_Dominance_PC_120kW,STDDEV,0.065433,0.177209,0.140789,0.000000,,,,
GA_Energy_Dominance_PC_190kW,200,0.633777,0.119540,0.140825,0.010689,64,64,0,6241
GA_Energy_Dominance_PC_190kW,201,0.655778,0.114495,0.130614,0.012652,72,72,0,6247
GA_Energy_Dominance_PC_190kW,202,0.606198,0.124133,0.154204,0.010652,65,65,0,6228
GA_Energy_Dominance_PC_190kW,203,0.612082,0.129932,0.141735,0.019529,53,53,0,6267
GA_Energy_Dominance_PC_190kW,204,0.630509,0.133160,0.141973,0.017332,69,69,0,6088
GA_Energy_Dominance_PC_190kW,205,0.645461,0.119767,0.128468,0.013119,60,60,0,6086
GA_Energy_Dominance_PC_190kW,206,0.636126,0.135713,0.142661,0.015641,62,62,0,6120
GA_Energy_Dominance_PC_190kW,207,0.629666,0.113688,0.134063,0.011330,65,65,0,5974
GA_Energy_Dominance_PC_190kW,208,0.626549,0.130161,0.134851,0.017485,83,83,0,6098
GA_Energy_Dominance_PC_190kW,209,0.598666,0.140823,0.156315,0.015632,55,55,0,6049
GA_Energy_Dominance_PC_190kW,MEAN,0.627481,0.126141,0.140571,0.014406,65,65,0,6139
GA_Energy_Dominance_PC_190kW,STDDEV,0.016654,0.008752,0.008730,0.002990,,,,
GA_Energy_Dominance_PC_120kW,200,0.421557,0.127369,0.517198,0.008242,42,42,0,6073
GA_Energy_Dominance_PC_120kW,201,0.437703,0.134126,0.461840,0.010592,45,45,0,6072
GA_Energy_Dominance_PC_120kW,202,0.354771,0.103131,0.583109,0.009910,30,30,0,6067
GA_Energy_Dominance_PC_120kW,203,0.396441,0.151145,0.483548,0.010487,31,31,0,6066
GA_Energy_Dominance_PC_120kW,204,0.444614,0.127822,0.481043,0.014777,39,39,0,6023
GA_Energy_Dominance_PC_120kW,205,0.425305,0.132034,0.478945,0.015324,33,33,0,6054
GA_Energy_Dominance_PC_120kW,206,0.482428,0.153199,0.455950,0.017507,39,39,0,6159
GA_Energy_Dominance_PC_120kW,207,0.408937,0.099699,0.533382,0.018482,28,28,0,5950
GA_Energy_Dominance_PC_120kW,208,0.383914,0.145180,0.527111,0.010578,47,47,0,6067
GA_Energy_Dominance_PC_120kW,209,0.385585,0.143120,0.539580,0.010794,29,29,0,6038
GA_Energy_Dominance_PC_120kW,MEAN,0.414125,0.131683,0.506171,0.012669,36,36,0,6056
GA_Energy_Dominance_PC_120kW,STDDEV,0.034526,0.017414,0.038351,0.003359,,,,
SA_WaitingTime_Dominance_PC_190kW,200,0.028779,0.178639,0.468934,0.000000,1,2,0,5149
SA_WaitingTime_Dominance_PC_190kW,201,0.031254,0.138750,0.460679,0.000000,1,1,0,5247
SA_WaitingTime_Dominance_PC_190kW,202,0.345918,0.012797,0.233160,0.000000,1,1,0,5258
SA_WaitingTime_Dominance_PC_190kW,203,0.167977,0.084422,0.331275,0.000000,1,1,0,5206
SA_WaitingTime_Dominance_PC_190kW,204,0.190545,0.121668,0.314104,0.000000,2,2,0,5072
SA_WaitingTime_Dominance_PC_190kW,205,0.023430,0.167021,0.472635,0.000000,1,1,0,5252
SA_WaitingTime_Dominance_PC_190kW,206,0.140122,0.149641,0.358635,0.000654,4,5,0,5229
SA_WaitingTime_Dominance_PC_190kW,207,0.299909,0.046925,0.244363,0.004538,3,4,0,5293
SA_WaitingTime_Dominance_PC_190kW,208,0.356161,0.006221,0.231200,0.000000,1,1,0,5264
SA_WaitingTime_Dominance_PC_190kW,209,0.093825,0.107201,0.396519,0.000000,1,2,0,5144
SA_WaitingTime_Dominance_PC_190kW,MEAN,0.167792,0.101328,0.351150,0.000519,2,2,0,5211
SA_WaitingTime_Dominance_PC_190kW,STDDEV,0.122568,0.058825,0.091773,0.001354,,,,
SA_WaitingTime_Dominance_PC_120kW,200,0.028779,0.178639,0.468934,0.000000,1,2,0,5085
SA_WaitingTime_Dominance_PC_120kW,201,0.031254,0.138750,0.460679,0.000000,1,1,0,5265
SA_WaitingTime_Dominance_PC_120kW,202,0.345918,0.012797,0.233160,0.000000,1,1,0,5252
SA_WaitingTime_Dominance_PC_120kW,203,0.167977,0.084422,0.331275,0.000000,1,1,0,5198
SA_WaitingTime_Dominance_PC_120kW,204,0.145619,0.147695,0.354047,0.000000,1,1,0,5079
SA_WaitingTime_Dominance_PC_120kW,205,0.023430,0.167021,0.472635,0.000000,1,1,0,5269
SA_WaitingTime_Dominance_PC_120kW,206,0.140122,0.149641,0.358635,0.000654,4,5,0,5236
SA_WaitingTime_Dominance_PC_120kW,207,0.299909,0.046925,0.244363,0.004538,3,4,0,5256
SA_WaitingTime_Dominance_PC_120kW,208,0.356161,0.006221,0.231200,0.000000,1,1,0,5270
SA_WaitingTime_Dominance_PC_120kW,209,0.093825,0.107201,0.396519,0.000000,1,2,0,5087
SA_WaitingTime_Dominance_PC_120kW,MEAN,0.163299,0.103931,0.355145,0.000519,2,2,0,5199
SA_WaitingTime_Dominance_PC_120kW,STDDEV,0.122475,0.060227,0.090939,0.001354,,,,
SA_Energy_Dominance_PC_190kW,200,0.648795,0.157140,0.144849,0.065018,42,46,2,4218
SA_Energy_Dominance_PC_190kW,201,0.701949,0.073206,0.146431,0.198332,9,10,1,4298
SA_Energy_Dominance_PC_190kW,202,0.697865,0.091193,0.152110,0.168484,12,14,0,4547
SA_Energy_Dominance_PC_190kW,203,0.692462,0.131914,0.147028,0.201390,9,11,0,4362
SA_Energy_Dominance_PC_190kW,204,0.659510,0.105304,0.142698,0.102187,25,27,1,4314
SA_Energy_Dominance_PC_190kW,205,0.674075,0.132548,0.147627,0.045298,15,15,1,4391
SA_Energy_Dominance_PC_190kW,206,0.705294,0.103550,0.149443,0.001684,14,14,2,4391
SA_Energy_Dominance_PC_190kW,207,0.666355,0.107718,0.139283,0.003743,32,32,2,4497
SA_Energy_Dominance_PC_190kW,208,0.675028,0.158327,0.141801,0.007371,27,28,0,4409
SA_Energy_Dominance_PC_190kW,209,0.704166,0.105326,0.145670,0.001300,12,13,0,4593
SA_Energy_Dominance_PC_190kW,MEAN,0.682550,0.116623,0.145694,0.079481,20,21,9,4402
SA_Energy_Dominance_PC_190kW,STDDEV,0.019377,0.026279,0.003567,0.078679,,,,
SA_Energy_Dominance_PC_120kW,200,0.489672,0.003684,0.633464,0.217861,5,6,2,4148
SA_Energy_Dominance_PC_120kW,201,0.591390,0.099312,0.580030,0.297816,4,5,1,4292
SA_Energy_Dominance_PC_120kW,202,0.579018,0.150027,0.599974,0.261585,5,7,0,4535
SA_Energy_Dominance_PC_120kW,203,0.580057,0.199642,0.564311,0.271393,5,7,0,4311
SA_Energy_Dominance_PC_120kW,204,0.532209,0.016941,0.596521,0.240520,5,7,1,4310
SA_Energy_Dominance_PC_120kW,205,0.541947,0.086010,0.613789,0.062210,8,8,1,4411
SA_Energy_Dominance_PC_120kW,206,0.610133,0.158861,0.537491,0.001711,7,7,2,4424
SA_Energy_Dominance_PC_120kW,207,0.516106,0.021230,0.619535,0.000926,8,8,2,4480
SA_Energy_Dominance_PC_120kW,208,0.518766,0.158306,0.639337,0.002221,6,6,0,4398
SA_Energy_Dominance_PC_120kW,209,0.602149,0.143685,0.559015,0.000716,7,8,0,4563
SA_Energy_Dominance_PC_120kW,MEAN,0.556145,0.103770,0.594347,0.135696,6,7,9,4387
SA_Energy_Dominance_PC_120kW,STDDEV,0.039448,0.066059,0.031924,0.124833,,,,
WorkloadAware_Admission_PC_190kW,200,0.000000,1.154697,1.258478,0.000000,1,1,0,11
WorkloadAware_Admission_PC_190kW,201,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,202,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,203,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,204,0.000000,1.154697,1.258478,0.000000,1,1,0,5
WorkloadAware_Admission_PC_190kW,205,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,206,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,207,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_190kW,208,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,209,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_190kW,MEAN,0.000000,1.154697,1.258478,0.000000,1,1,0,4
WorkloadAware_Admission_PC_190kW,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
WorkloadAware_Admission_PC_120kW,200,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,201,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,202,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,203,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,204,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,205,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,206,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,207,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,208,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,209,0.000000,1.154697,1.258478,0.000000,1,1,0,3
WorkloadAware_Admission_PC_120kW,MEAN,0.000000,1.154697,1.258478,0.000000,1,1,0,2
WorkloadAware_Admission_PC_120kW,STDDEV,0.000000,0.000000,0.000000,0.000000,,,,
Universal_Pareto,ALL,0.786170,0.000000,0.000000,0.000000,88,88,88,0
