Scenario,ScenarioName,Algorithm,Seed,CapWatts,TotalSolutions,FeasibleSolutions,FeasibilityRate,PeakPowerMax
1,Balanced,WorkloadAware_Admission_PC_120kW,204,220000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,204,190000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,204,120000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,205,220000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,205,190000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,205,120000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,206,220000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,206,190000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,206,120000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,207,220000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,207,190000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,207,120000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,208,220000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,208,190000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,208,120000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,209,220000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,209,190000.0,1,1,1.0000,27647.416
1,Balanced,WorkloadAware_Admission_PC_120kW,209,120000.0,1,1,1.0000,27647.416
2,GPU_Stress,GA_WaitingTime_Dominance,200,220000.0,20,0,0.0000,294672.447
2,GPU_Stress,GA_WaitingTime_Dominance,200,190000.0,20,0,0.0000,294672.447
2,GPU_Stress,GA_WaitingTime_Dominance,200,120000.0,20,0,0.0000,294672.447
2,GPU_Stress,GA_WaitingTime_Dominance,201,220000.0,22,0,0.0000,283420.804
2,GPU_Stress,GA_WaitingTime_Dominance,201,190000.0,22,0,0.0000,283420.804
2,GPU_Stress,GA_WaitingTime_Dominance,201,120000.0,22,0,0.0000,283420.804
2,GPU_Stress,GA_WaitingTime_Dominance,202,220000.0,21,1,0.0476,299865.437
2,GPU_Stress,GA_WaitingTime_Dominance,202,190000.0,21,0,0.0000,299865.437
2,GPU_Stress,GA_WaitingTime_Dominance,202,120000.0,21,0,0.0000,299865.437
2,GPU_Stress,GA_WaitingTime_Dominance,203,220000.0,31,2,0.0645,292247.932
2,GPU_Stress,GA_WaitingTime_Dominance,203,190000.0,31,0,0.0000,292247.932
2,GPU_Stress,GA_WaitingTime_Dominance,203,120000.0,31,0,0.0000,292247.932
2,GPU_Stress,GA_WaitingTime_Dominance,204,220000.0,30,0,0.0000,299696.610
2,GPU_Stress,GA_WaitingTime_Dominance,204,190000.0,30,0,0.0000,299696.610
2,GPU_Stress,GA_WaitingTime_Dominance,204,120000.0,30,0,0.0000,299696.610
2,GPU_Stress,GA_WaitingTime_Dominance,205,220000.0,35,0,0.0000,287618.294
2,GPU_Stress,GA_WaitingTime_Dominance,205,190000.0,35,0,0.0000,287618.294
2,GPU_Stress,GA_WaitingTime_Dominance,205,120000.0,35,0,0.0000,287618.294
2,GPU_Stress,GA_WaitingTime_Dominance,206,220000.0,26,1,0.0385,312381.595
2,GPU_Stress,GA_WaitingTime_Dominance,206,190000.0,26,0,0.0000,312381.595
2,GPU_Stress,GA_WaitingTime_Dominance,206,120000.0,26,0,0.0000,312381.595
2,GPU_Stress,GA_WaitingTime_Dominance,207,220000.0,28,0,0.0000,288829.442
2,GPU_Stress,GA_WaitingTime_Dominance,207,190000.0,28,0,0.0000,288829.442
2,GPU_Stress,GA_WaitingTime_Dominance,207,120000.0,28,0,0.0000,288829.442
2,GPU_Stress,GA_WaitingTime_Dominance,208,220000.0,33,1,0.0303,301722.370
2,GPU_Stress,GA_WaitingTime_Dominance,208,190000.0,33,0,0.0000,301722.370
2,GPU_Stress,GA_WaitingTime_Dominance,208,120000.0,33,0,0.0000,301722.370
2,GPU_Stress,GA_WaitingTime_Dominance,209,220000.0,25,0,0.0000,318472.110
2,GPU_Stress,GA_WaitingTime_Dominance,209,190000.0,25,0,0.0000,318472.110
2,GPU_Stress,GA_WaitingTime_Dominance,209,120000.0,25,0,0.0000,318472.110
2,GPU_Stress,GA_Energy_Dominance,200,220000.0,71,69,0.9718,226073.177
2,GPU_Stress,GA_Energy_Dominance,200,190000.0,71,56,0.7887,226073.177
2,GPU_Stress,GA_Energy_Dominance,200,120000.0,71,26,0.3662,226073.177
2,GPU_Stress,GA_Energy_Dominance,201,220000.0,62,60,0.9677,245939.610
2,GPU_Stress,GA_Energy_Dominance,201,190000.0,62,44,0.7097,245939.610
2,GPU_Stress,GA_Energy_Dominance,201,120000.0,62,27,0.4355,245939.610
2,GPU_Stress,GA_Energy_Dominance,202,220000.0,62,59,0.9516,241411.722
2,GPU_Stress,GA_Energy_Dominance,202,190000.0,62,46,0.7419,241411.722
2,GPU_Stress,GA_Energy_Dominance,202,120000.0,62,27,0.4355,241411.722
2,GPU_Stress,GA_Energy_Dominance,203,220000.0,60,59,0.9833,222028.350
2,GPU_Stress,GA_Energy_Dominance,203,190000.0,60,53,0.8833,222028.350
2,GPU_Stress,GA_Energy_Dominance,203,120000.0,60,21,0.3500,222028.350
2,GPU_Stress,GA_Energy_Dominance,204,220000.0,53,51,0.9623,227482.054
2,GPU_Stress,GA_Energy_Dominance,204,190000.0,53,42,0.7925,227482.054
2,GPU_Stress,GA_Energy_Dominance,204,120000.0,53,16,0.3019,227482.054
2,GPU_Stress,GA_Energy_Dominance,205,220000.0,63,62,0.9841,220324.161
2,GPU_Stress,GA_Energy_Dominance,205,190000.0,63,49,0.7778,220324.161
2,GPU_Stress,GA_Energy_Dominance,205,120000.0,63,19,0.3016,220324.161
2,GPU_Stress,GA_Energy_Dominance,206,220000.0,75,71,0.9467,235140.279
2,GPU_Stress,GA_Energy_Dominance,206,190000.0,75,56,0.7467,235140.279
2,GPU_Stress,GA_Energy_Dominance,206,120000.0,75,23,0.3067,235140.279
2,GPU_Stress,GA_Energy_Dominance,207,220000.0,59,59,1.0000,215064.626
2,GPU_Stress,GA_Energy_Dominance,207,190000.0,59,44,0.7458,215064.626
2,GPU_Stress,GA_Energy_Dominance,207,120000.0,59,15,0.2542,215064.626
2,GPU_Stress,GA_Energy_Dominance,208,220000.0,50,50,1.0000,218059.238
2,GPU_Stress,GA_Energy_Dominance,208,190000.0,50,37,0.7400,218059.238
2,GPU_Stress,GA_Energy_Dominance,208,120000.0,50,15,0.3000,218059.238
2,GPU_Stress,GA_Energy_Dominance,209,220000.0,49,49,1.0000,219568.427
2,GPU_Stress,GA_Energy_Dominance,209,190000.0,49,42,0.8571,219568.427
2,GPU_Stress,GA_Energy_Dominance,209,120000.0,49,17,0.3469,219568.427
2,GPU_Stress,SA_WaitingTime_Dominance,200,220000.0,20,0,0.0000,262873.207
2,GPU_Stress,SA_WaitingTime_Dominance,200,190000.0,20,0,0.0000,262873.207
2,GPU_Stress,SA_WaitingTime_Dominance,200,120000.0,20,0,0.0000,262873.207
2,GPU_Stress,SA_WaitingTime_Dominance,201,220000.0,36,0,0.0000,269283.916
2,GPU_Stress,SA_WaitingTime_Dominance,201,190000.0,36,0,0.0000,269283.916
2,GPU_Stress,SA_WaitingTime_Dominance,201,120000.0,36,0,0.0000,269283.916
2,GPU_Stress,SA_WaitingTime_Dominance,202,220000.0,44,0,0.0000,287750.534
2,GPU_Stress,SA_WaitingTime_Dominance,202,190000.0,44,0,0.0000,287750.534
2,GPU_Stress,SA_WaitingTime_Dominance,202,120000.0,44,0,0.0000,287750.534
2,GPU_Stress,SA_WaitingTime_Dominance,203,220000.0,44,0,0.0000,274556.289
2,GPU_Stress,SA_WaitingTime_Dominance,203,190000.0,44,0,0.0000,274556.289
2,GPU_Stress,SA_WaitingTime_Dominance,203,120000.0,44,0,0.0000,274556.289
2,GPU_Stress,SA_WaitingTime_Dominance,204,220000.0,59,0,0.0000,259515.141
2,GPU_Stress,SA_WaitingTime_Dominance,204,190000.0,59,0,0.0000,259515.141
2,GPU_Stress,SA_WaitingTime_Dominance,204,120000.0,59,0,0.0000,259515.141
2,GPU_Stress,SA_WaitingTime_Dominance,205,220000.0,33,0,0.0000,293137.212
2,GPU_Stress,SA_WaitingTime_Dominance,205,190000.0,33,0,0.0000,293137.212
2,GPU_Stress,SA_WaitingTime_Dominance,205,120000.0,33,0,0.0000,293137.212
2,GPU_Stress,SA_WaitingTime_Dominance,206,220000.0,48,0,0.0000,270166.396
2,GPU_Stress,SA_WaitingTime_Dominance,206,190000.0,48,0,0.0000,270166.396
2,GPU_Stress,SA_WaitingTime_Dominance,206,120000.0,48,0,0.0000,270166.396
2,GPU_Stress,SA_WaitingTime_Dominance,207,220000.0,25,0,0.0000,265642.957
2,GPU_Stress,SA_WaitingTime_Dominance,207,190000.0,25,0,0.0000,265642.957
2,GPU_Stress,SA_WaitingTime_Dominance,207,120000.0,25,0,0.0000,265642.957
2,GPU_Stress,SA_WaitingTime_Dominance,208,220000.0,37,0,0.0000,275134.120
2,GPU_Stress,SA_WaitingTime_Dominance,208,190000.0,37,0,0.0000,275134.120
2,GPU_Stress,SA_WaitingTime_Dominance,208,120000.0,37,0,0.0000,275134.120
2,GPU_Stress,SA_WaitingTime_Dominance,209,220000.0,48,0,0.0000,286727.651
2,GPU_Stress,SA_WaitingTime_Dominance,209,190000.0,48,0,0.0000,286727.651
2,GPU_Stress,SA_WaitingTime_Dominance,209,120000.0,48,0,0.0000,286727.651
2,GPU_Stress,SA_Energy_Dominance,200,220000.0,12,12,1.0000,217929.518
2,GPU_Stress,SA_Energy_Dominance,200,190000.0,12,8,0.6667,217929.518
2,GPU_Stress,SA_Energy_Dominance,200,120000.0,12,7,0.5833,217929.518
2,GPU_Stress,SA_Energy_Dominance,201,220000.0,24,24,1.0000,215982.299
2,GPU_Stress,SA_Energy_Dominance,201,190000.0,24,7,0.2917,215982.299
2,GPU_Stress,SA_Energy_Dominance,201,120000.0,24,7,0.2917,215982.299
2,GPU_Stress,SA_Energy_Dominance,202,220000.0,29,29,1.0000,212222.830
2,GPU_Stress,SA_Energy_Dominance,202,190000.0,29,16,0.5517,212222.830
2,GPU_Stress,SA_Energy_Dominance,202,120000.0,29,9,0.3103,212222.830
2,GPU_Stress,SA_Energy_Dominance,203,220000.0,9,9,1.0000,200548.840
2,GPU_Stress,SA_Energy_Dominance,203,190000.0,9,5,0.5556,200548.840
2,GPU_Stress,SA_Energy_Dominance,203,120000.0,9,5,0.5556,200548.840
2,GPU_Stress,SA_Energy_Dominance,204,220000.0,19,19,1.0000,204912.661
2,GPU_Stress,SA_Energy_Dominance,204,190000.0,19,8,0.4211,204912.661
2,GPU_Stress,SA_Energy_Dominance,204,120000.0,19,6,0.3158,204912.661
2,GPU_Stress,SA_Energy_Dominance,205,220000.0,29,29,1.0000,213965.452
2,GPU_Stress,SA_Energy_Dominance,205,190000.0,29,10,0.3448,213965.452
2,GPU_Stress,SA_Energy_Dominance,205,120000.0,29,8,0.2759,213965.452
2,GPU_Stress,SA_Energy_Dominance,206,220000.0,13,13,1.0000,207700.707
2,GPU_Stress,SA_Energy_Dominance,206,190000.0,13,8,0.6154,207700.707
2,GPU_Stress,SA_Energy_Dominance,206,120000.0,13,8,0.6154,207700.707
2,GPU_Stress,SA_Energy_Dominance,207,220000.0,21,19,0.9048,230505.192
2,GPU_Stress,SA_Energy_Dominance,207,190000.0,21,7,0.3333,230505.192
2,GPU_Stress,SA_Energy_Dominance,207,120000.0,21,7,0.3333,230505.192
2,GPU_Stress,SA_Energy_Dominance,208,220000.0,9,9,1.0000,214509.932
2,GPU_Stress,SA_Energy_Dominance,208,190000.0,9,4,0.4444,214509.932
2,GPU_Stress,SA_Energy_Dominance,208,120000.0,9,4,0.4444,214509.932
2,GPU_Stress,SA_Energy_Dominance,209,220000.0,17,17,1.0000,210039.105
2,GPU_Stress,SA_Energy_Dominance,209,190000.0,17,7,0.4118,210039.105
2,GPU_Stress,SA_Energy_Dominance,209,120000.0,17,7,0.4118,210039.105
2,GPU_Stress,NSGA-II,200,220000.0,60,26,0.4333,268005.467
2,GPU_Stress,NSGA-II,200,190000.0,60,6,0.1000,268005.467
2,GPU_Stress,NSGA-II,200,120000.0,60,0,0.0000,268005.467
2,GPU_Stress,NSGA-II,201,220000.0,49,27,0.5510,271829.733
2,GPU_Stress,NSGA-II,201,190000.0,49,10,0.2041,271829.733
2,GPU_Stress,NSGA-II,201,120000.0,49,0,0.0000,271829.733
2,GPU_Stress,NSGA-II,202,220000.0,63,32,0.5079,255280.646
2,GPU_Stress,NSGA-II,202,190000.0,63,7,0.1111,255280.646
2,GPU_Stress,NSGA-II,202,120000.0,63,0,0.0000,255280.646
2,GPU_Stress,NSGA-II,203,220000.0,69,37,0.5362,265578.513
2,GPU_Stress,NSGA-II,203,190000.0,69,14,0.2029,265578.513
2,GPU_Stress,NSGA-II,203,120000.0,69,0,0.0000,265578.513
2,GPU_Stress,NSGA-II,204,220000.0,63,33,0.5238,266074.503
2,GPU_Stress,NSGA-II,204,190000.0,63,9,0.1429,266074.503
2,GPU_Stress,NSGA-II,204,120000.0,63,0,0.0000,266074.503
2,GPU_Stress,NSGA-II,205,220000.0,56,31,0.5536,256530.972
2,GPU_Stress,NSGA-II,205,190000.0,56,11,0.1964,256530.972
2,GPU_Stress,NSGA-II,205,120000.0,56,0,0.0000,256530.972
2,GPU_Stress,NSGA-II,206,220000.0,71,45,0.6338,270918.891
2,GPU_Stress,NSGA-II,206,190000.0,71,18,0.2535,270918.891
2,GPU_Stress,NSGA-II,206,120000.0,71,0,0.0000,270918.891
2,GPU_Stress,NSGA-II,207,220000.0,51,31,0.6078,267316.835
2,GPU_Stress,NSGA-II,207,190000.0,51,13,0.2549,267316.835
2,GPU_Stress,NSGA-II,207,120000.0,51,0,0.0000,267316.835
2,GPU_Stress,NSGA-II,208,220000.0,68,40,0.5882,273845.595
2,GPU_Stress,NSGA-II,208,190000.0,68,15,0.2206,273845.595
2,GPU_Stress,NSGA-II,208,120000.0,68,0,0.0000,273845.595
2,GPU_Stress,NSGA-II,209,220000.0,67,33,0.4925,265584.391
2,GPU_Stress,NSGA-II,209,190000.0,67,9,0.1343,265584.391
2,GPU_Stress,NSGA-II,209,120000.0,67,0,0.0000,265584.391
2,GPU_Stress,SPEA-II,200,220000.0,60,26,0.4333,267911.503
2,GPU_Stress,SPEA-II,200,190000.0,60,4,0.0667,267911.503
2,GPU_Stress,SPEA-II,200,120000.0,60,0,0.0000,267911.503
2,GPU_Stress,SPEA-II,201,220000.0,73,32,0.4384,274903.993
2,GPU_Stress,SPEA-II,201,190000.0,73,10,0.1370,274903.993
2,GPU_Stress,SPEA-II,201,120000.0,73,0,0.0000,274903.993
2,GPU_Stress,SPEA-II,202,220000.0,63,34,0.5397,273580.799
2,GPU_Stress,SPEA-II,202,190000.0,63,12,0.1905,273580.799
2,GPU_Stress,SPEA-II,202,120000.0,63,0,0.0000,273580.799
2,GPU_Stress,SPEA-II,203,220000.0,63,34,0.5397,258819.569
2,GPU_Stress,SPEA-II,203,190000.0,63,10,0.1587,258819.569
2,GPU_Stress,SPEA-II,203,120000.0,63,0,0.0000,258819.569
2,GPU_Stress,SPEA-II,204,220000.0,71,42,0.5915,262042.600
2,GPU_Stress,SPEA-II,204,190000.0,71,22,0.3099,262042.600
2,GPU_Stress,SPEA-II,204,120000.0,71,0,0.0000,262042.600
2,GPU_Stress,SPEA-II,205,220000.0,53,24,0.4528,283471.773
2,GPU_Stress,SPEA-II,205,190000.0,53,6,0.1132,283471.773
2,GPU_Stress,SPEA-II,205,120000.0,53,0,0.0000,283471.773
2,GPU_Stress,SPEA-II,206,220000.0,63,26,0.4127,277150.641
2,GPU_Stress,SPEA-II,206,190000.0,63,11,0.1746,277150.641
2,GPU_Stress,SPEA-II,206,120000.0,63,0,0.0000,277150.641
2,GPU_Stress,SPEA-II,207,220000.0,63,32,0.5079,265967.748
2,GPU_Stress,SPEA-II,207,190000.0,63,13,0.2063,265967.748
2,GPU_Stress,SPEA-II,207,120000.0,63,0,0.0000,265967.748
2,GPU_Stress,SPEA-II,208,220000.0,57,29,0.5088,270868.335
2,GPU_Stress,SPEA-II,208,190000.0,57,9,0.1579,270868.335
2,GPU_Stress,SPEA-II,208,120000.0,57,0,0.0000,270868.335
2,GPU_Stress,SPEA-II,209,220000.0,64,36,0.5625,263195.217
2,GPU_Stress,SPEA-II,209,190000.0,64,6,0.0938,263195.217
2,GPU_Stress,SPEA-II,209,120000.0,64,0,0.0000,263195.217
2,GPU_Stress,AMOSA,200,220000.0,37,2,0.0541,257593.830
2,GPU_Stress,AMOSA,200,190000.0,37,0,0.0000,257593.830
2,GPU_Stress,AMOSA,200,120000.0,37,0,0.0000,257593.830
2,GPU_Stress,AMOSA,201,220000.0,24,3,0.1250,260739.396
2,GPU_Stress,AMOSA,201,190000.0,24,1,0.0417,260739.396
2,GPU_Stress,AMOSA,201,120000.0,24,0,0.0000,260739.396
2,GPU_Stress,AMOSA,202,220000.0,38,9,0.2368,264525.166
2,GPU_Stress,AMOSA,202,190000.0,38,1,0.0263,264525.166
2,GPU_Stress,AMOSA,202,120000.0,38,0,0.0000,264525.166
2,GPU_Stress,AMOSA,203,220000.0,37,15,0.4054,248660.610
2,GPU_Stress,AMOSA,203,190000.0,37,2,0.0541,248660.610
2,GPU_Stress,AMOSA,203,120000.0,37,0,0.0000,248660.610
2,GPU_Stress,AMOSA,204,220000.0,33,7,0.2121,252201.381
2,GPU_Stress,AMOSA,204,190000.0,33,0,0.0000,252201.381
2,GPU_Stress,AMOSA,204,120000.0,33,0,0.0000,252201.381
2,GPU_Stress,AMOSA,205,220000.0,31,13,0.4194,254628.171
2,GPU_Stress,AMOSA,205,190000.0,31,0,0.0000,254628.171
2,GPU_Stress,AMOSA,205,120000.0,31,0,0.0000,254628.171
2,GPU_Stress,AMOSA,206,220000.0,30,1,0.0333,254750.054
2,GPU_Stress,AMOSA,206,190000.0,30,0,0.0000,254750.054
2,GPU_Stress,AMOSA,206,120000.0,30,0,0.0000,254750.054
2,GPU_Stress,AMOSA,207,220000.0,26,7,0.2692,263485.753
2,GPU_Stress,AMOSA,207,190000.0,26,0,0.0000,263485.753
2,GPU_Stress,AMOSA,207,120000.0,26,0,0.0000,263485.753
2,GPU_Stress,AMOSA,208,220000.0,30,5,0.1667,245999.156
2,GPU_Stress,AMOSA,208,190000.0,30,0,0.0000,245999.156
2,GPU_Stress,AMOSA,208,120000.0,30,0,0.0000,245999.156
2,GPU_Stress,AMOSA,209,220000.0,31,11,0.3548,249943.722
2,GPU_Stress,AMOSA,209,190000.0,31,0,0.0000,249943.722
2,GPU_Stress,AMOSA,209,120000.0,31,0,0.0000,249943.722
2,GPU_Stress,NSGA-II_PC_190kW,200,220000.0,38,38,1.0000,189491.360
2,GPU_Stress,NSGA-II_PC_190kW,200,190000.0,38,38,1.0000,189491.360
2,GPU_Stress,NSGA-II_PC_190kW,200,120000.0,38,0,0.0000,189491.360
2,GPU_Stress,NSGA-II_PC_190kW,201,220000.0,38,38,1.0000,189537.442
2,GPU_Stress,NSGA-II_PC_190kW,201,190000.0,38,38,1.0000,189537.442
2,GPU_Stress,NSGA-II_PC_190kW,201,120000.0,38,0,0.0000,189537.442
2,GPU_Stress,NSGA-II_PC_190kW,202,220000.0,40,40,1.0000,188281.661
2,GPU_Stress,NSGA-II_PC_190kW,202,190000.0,40,40,1.0000,188281.661
2,GPU_Stress,NSGA-II_PC_190kW,202,120000.0,40,0,0.0000,188281.661
2,GPU_Stress,NSGA-II_PC_190kW,203,220000.0,38,38,1.0000,189856.962
2,GPU_Stress,NSGA-II_PC_190kW,203,190000.0,38,38,1.0000,189856.962
2,GPU_Stress,NSGA-II_PC_190kW,203,120000.0,38,0,0.0000,189856.962
2,GPU_Stress,NSGA-II_PC_190kW,204,220000.0,33,33,1.0000,189984.697
2,GPU_Stress,NSGA-II_PC_190kW,204,190000.0,33,33,1.0000,189984.697
2,GPU_Stress,NSGA-II_PC_190kW,204,120000.0,33,0,0.0000,189984.697
2,GPU_Stress,NSGA-II_PC_190kW,205,220000.0,47,47,1.0000,189478.651
2,GPU_Stress,NSGA-II_PC_190kW,205,190000.0,47,47,1.0000,189478.651
2,GPU_Stress,NSGA-II_PC_190kW,205,120000.0,47,0,0.0000,189478.651
2,GPU_Stress,NSGA-II_PC_190kW,206,220000.0,37,37,1.0000,189310.330
2,GPU_Stress,NSGA-II_PC_190kW,206,190000.0,37,37,1.0000,189310.330
2,GPU_Stress,NSGA-II_PC_190kW,206,120000.0,37,0,0.0000,189310.330
2,GPU_Stress,NSGA-II_PC_190kW,207,220000.0,37,37,1.0000,189997.952
2,GPU_Stress,NSGA-II_PC_190kW,207,190000.0,37,37,1.0000,189997.952
2,GPU_Stress,NSGA-II_PC_190kW,207,120000.0,37,0,0.0000,189997.952
2,GPU_Stress,NSGA-II_PC_190kW,208,220000.0,34,34,1.0000,189913.876
2,GPU_Stress,NSGA-II_PC_190kW,208,190000.0,34,34,1.0000,189913.876
2,GPU_Stress,NSGA-II_PC_190kW,208,120000.0,34,0,0.0000,189913.876
2,GPU_Stress,NSGA-II_PC_190kW,209,220000.0,34,34,1.0000,189811.671
2,GPU_Stress,NSGA-II_PC_190kW,209,190000.0,34,34,1.0000,189811.671
2,GPU_Stress,NSGA-II_PC_190kW,209,120000.0,34,0,0.0000,189811.671
2,GPU_Stress,NSGA-II_PC_120kW,200,220000.0,17,17,1.0000,119608.784
2,GPU_Stress,NSGA-II_PC_120kW,200,190000.0,17,17,1.0000,119608.784
2,GPU_Stress,NSGA-II_PC_120kW,200,120000.0,17,17,1.0000,119608.784
2,GPU_Stress,NSGA-II_PC_120kW,201,220000.0,20,20,1.0000,119932.814
2,GPU_Stress,NSGA-II_PC_120kW,201,190000.0,20,20,1.0000,119932.814
2,GPU_Stress,NSGA-II_PC_120kW,201,120000.0,20,20,1.0000,119932.814
2,GPU_Stress,NSGA-II_PC_120kW,202,220000.0,13,13,1.0000,119520.381
2,GPU_Stress,NSGA-II_PC_120kW,202,190000.0,13,13,1.0000,119520.381
2,GPU_Stress,NSGA-II_PC_120kW,202,120000.0,13,13,1.0000,119520.381
2,GPU_Stress,NSGA-II_PC_120kW,203,220000.0,21,21,1.0000,119859.921
2,GPU_Stress,NSGA-II_PC_120kW,203,190000.0,21,21,1.0000,119859.921
2,GPU_Stress,NSGA-II_PC_120kW,203,120000.0,21,21,1.0000,119859.921
2,GPU_Stress,NSGA-II_PC_120kW,204,220000.0,20,20,1.0000,119484.722
2,GPU_Stress,NSGA-II_PC_120kW,204,190000.0,20,20,1.0000,119484.722
2,GPU_Stress,NSGA-II_PC_120kW,204,120000.0,20,20,1.0000,119484.722
2,GPU_Stress,NSGA-II_PC_120kW,205,220000.0,23,23,1.0000,119963.585
2,GPU_Stress,NSGA-II_PC_120kW,205,190000.0,23,23,1.0000,119963.585
2,GPU_Stress,NSGA-II_PC_120kW,205,120000.0,23,23,1.0000,119963.585
2,GPU_Stress,NSGA-II_PC_120kW,206,220000.0,16,16,1.0000,119987.294
2,GPU_Stress,NSGA-II_PC_120kW,206,190000.0,16,16,1.0000,119987.294
2,GPU_Stress,NSGA-II_PC_120kW,206,120000.0,16,16,1.0000,119987.294
2,GPU_Stress,NSGA-II_PC_120kW,207,220000.0,17,17,1.0000,119990.126
2,GPU_Stress,NSGA-II_PC_120kW,207,190000.0,17,17,1.0000,119990.126
2,GPU_Stress,NSGA-II_PC_120kW,207,120000.0,17,17,1.0000,119990.126
2,GPU_Stress,NSGA-II_PC_120kW,208,220000.0,17,17,1.0000,119635.972
2,GPU_Stress,NSGA-II_PC_120kW,208,190000.0,17,17,1.0000,119635.972
2,GPU_Stress,NSGA-II_PC_120kW,208,120000.0,17,17,1.0000,119635.972
2,GPU_Stress,NSGA-II_PC_120kW,209,220000.0,21,21,1.0000,119973.927
2,GPU_Stress,NSGA-II_PC_120kW,209,190000.0,21,21,1.0000,119973.927
2,GPU_Stress,NSGA-II_PC_120kW,209,120000.0,21,21,1.0000,119973.927
2,GPU_Stress,SPEA-II_PC_190kW,200,220000.0,52,52,1.0000,189798.942
2,GPU_Stress,SPEA-II_PC_190kW,200,190000.0,52,52,1.0000,189798.942
2,GPU_Stress,SPEA-II_PC_190kW,200,120000.0,52,0,0.0000,189798.942
2,GPU_Stress,SPEA-II_PC_190kW,201,220000.0,34,34,1.0000,189923.197
2,GPU_Stress,SPEA-II_PC_190kW,201,190000.0,34,34,1.0000,189923.197
2,GPU_Stress,SPEA-II_PC_190kW,201,120000.0,34,0,0.0000,189923.197
2,GPU_Stress,SPEA-II_PC_190kW,202,220000.0,37,37,1.0000,188951.896
2,GPU_Stress,SPEA-II_PC_190kW,202,190000.0,37,37,1.0000,188951.896
2,GPU_Stress,SPEA-II_PC_190kW,202,120000.0,37,0,0.0000,188951.896
2,GPU_Stress,SPEA-II_PC_190kW,203,220000.0,54,54,1.0000,189916.080
2,GPU_Stress,SPEA-II_PC_190kW,203,190000.0,54,54,1.0000,189916.080
2,GPU_Stress,SPEA-II_PC_190kW,203,120000.0,54,0,0.0000,189916.080
2,GPU_Stress,SPEA-II_PC_190kW,204,220000.0,49,49,1.0000,189997.687
2,GPU_Stress,SPEA-II_PC_190kW,204,190000.0,49,49,1.0000,189997.687
2,GPU_Stress,SPEA-II_PC_190kW,204,120000.0,49,0,0.0000,189997.687
2,GPU_Stress,SPEA-II_PC_190kW,205,220000.0,41,41,1.0000,189946.115
2,GPU_Stress,SPEA-II_PC_190kW,205,190000.0,41,41,1.0000,189946.115
2,GPU_Stress,SPEA-II_PC_190kW,205,120000.0,41,0,0.0000,189946.115
2,GPU_Stress,SPEA-II_PC_190kW,206,220000.0,33,33,1.0000,189594.381
2,GPU_Stress,SPEA-II_PC_190kW,206,190000.0,33,33,1.0000,189594.381
2,GPU_Stress,SPEA-II_PC_190kW,206,120000.0,33,0,0.0000,189594.381
2,GPU_Stress,SPEA-II_PC_190kW,207,220000.0,43,43,1.0000,189269.626
2,GPU_Stress,SPEA-II_PC_190kW,207,190000.0,43,43,1.0000,189269.626
2,GPU_Stress,SPEA-II_PC_190kW,207,120000.0,43,0,0.0000,189269.626
2,GPU_Stress,SPEA-II_PC_190kW,208,220000.0,46,46,1.0000,189855.090
2,GPU_Stress,SPEA-II_PC_190kW,208,190000.0,46,46,1.0000,189855.090
2,GPU_Stress,SPEA-II_PC_190kW,208,120000.0,46,0,0.0000,189855.090
2,GPU_Stress,SPEA-II_PC_190kW,209,220000.0,33,33,1.0000,189566.641
2,GPU_Stress,SPEA-II_PC_190kW,209,190000.0,33,33,1.0000,189566.641
2,GPU_Stress,SPEA-II_PC_190kW,209,120000.0,33,0,0.0000,189566.641
2,GPU_Stress,SPEA-II_PC_120kW,200,220000.0,11,11,1.0000,118788.666
2,GPU_Stress,SPEA-II_PC_120kW,200,190000.0,11,11,1.0000,118788.666
2,GPU_Stress,SPEA-II_PC_120kW,200,120000.0,11,11,1.0000,118788.666
2,GPU_Stress,SPEA-II_PC_120kW,201,220000.0,14,14,1.0000,119506.692
2,GPU_Stress,SPEA-II_PC_120kW,201,190000.0,14,14,1.0000,119506.692
2,GPU_Stress,SPEA-II_PC_120kW,201,120000.0,14,14,1.0000,119506.692
