Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
SA_Energy_Dominance_PC50,201,154,0.841265,0,0.000000
SA_Energy_Dominance_PC50,202,159,0.824102,0,0.000000
SA_Energy_Dominance_PC50,203,169,0.844154,0,0.000000
SA_Energy_Dominance_PC50,204,161,0.830680,0,0.000000
SA_Energy_Dominance_PC50,205,166,0.833783,0,0.000000
SA_Energy_Dominance_PC50,206,137,0.803362,0,0.000000
SA_Energy_Dominance_PC50,207,157,0.834338,0,0.000000
SA_Energy_Dominance_PC50,208,157,0.800702,4,2.547771
SA_Energy_Dominance_PC50,209,151,0.828486,0,0.000000
SA_Energy_Dominance_PC50,MEAN,,,0.400000,0.254777
SA_Energy_Dominance_PC50,STDDEV,,,1.200000,0.764331
NSGA-II_PC50,200,154,0.840889,0,0.000000
NSGA-II_PC50,201,154,0.841265,0,0.000000
NSGA-II_PC50,202,159,0.824102,0,0.000000
NSGA-II_PC50,203,169,0.844154,0,0.000000
NSGA-II_PC50,204,161,0.830680,0,0.000000
NSGA-II_PC50,205,166,0.833783,0,0.000000
NSGA-II_PC50,206,137,0.803362,0,0.000000
NSGA-II_PC50,207,157,0.834338,0,0.000000
NSGA-II_PC50,208,157,0.800702,0,0.000000
NSGA-II_PC50,209,151,0.828486,0,0.000000
NSGA-II_PC50,MEAN,,,0.000000,0.000000
NSGA-II_PC50,STDDEV,,,0.000000,0.000000
SPEA-II_PC50,200,154,0.840889,0,0.000000
SPEA-II_PC50,201,154,0.841265,0,0.000000
SPEA-II_PC50,202,159,0.824102,0,0.000000
SPEA-II_PC50,203,169,0.844154,0,0.000000
SPEA-II_PC50,204,161,0.830680,0,0.000000
SPEA-II_PC50,205,166,0.833783,0,0.000000
SPEA-II_PC50,206,137,0.803362,0,0.000000
SPEA-II_PC50,207,157,0.834338,0,0.000000
SPEA-II_PC50,208,157,0.800702,0,0.000000
SPEA-II_PC50,209,151,0.828486,0,0.000000
SPEA-II_PC50,MEAN,,,0.000000,0.000000
SPEA-II_PC50,STDDEV,,,0.000000,0.000000
AMOSA_PC50,200,154,0.840889,0,0.000000
AMOSA_PC50,201,154,0.841265,0,0.000000
AMOSA_PC50,202,159,0.824102,0,0.000000
AMOSA_PC50,203,169,0.844154,0,0.000000
AMOSA_PC50,204,161,0.830680,0,0.000000
AMOSA_PC50,205,166,0.833783,0,0.000000
AMOSA_PC50,206,137,0.803362,0,0.000000
AMOSA_PC50,207,157,0.834338,0,0.000000
AMOSA_PC50,208,157,0.800702,0,0.000000
AMOSA_PC50,209,151,0.828486,0,0.000000
AMOSA_PC50,MEAN,,,0.000000,0.000000
AMOSA_PC50,STDDEV,,,0.000000,0.000000
Universal_Pareto,MEAN,156.500000,0.828176,,
Universal_Pareto,STDDEV,8.345658,0.014322,,
