Algorithm,Seed,WaitingTime,Energy,IsUniversalPareto
NSGA-II,205,5.830000,0.658912249,false
NSGA-II,205,7.188000,0.498961864,false
NSGA-II,205,6.018000,0.610525133,false
NSGA-II,205,6.192000,0.585480856,false
NSGA-II,205,8.902000,0.431469748,false
NSGA-II,205,7.472000,0.492365094,false
NSGA-II,205,6.190000,0.585739861,false
NSGA-II,206,9.684000,0.388981626,true
NSGA-II,206,5.506000,0.696759429,false
NSGA-II,206,5.512000,0.651317815,false
NSGA-II,206,9.070000,0.409678441,false
NSGA-II,206,7.272000,0.475814672,false
NSGA-II,206,9.504000,0.408866454,false
NSGA-II,206,5.676000,0.620824990,false
NSGA-II,206,9.638000,0.399064080,false
NSGA-II,206,8.072000,0.450759808,false
NSGA-II,206,7.496000,0.475130673,false
NSGA-II,206,5.618000,0.642038399,false
NSGA-II,206,6.294000,0.545020026,false
NSGA-II,206,7.252000,0.492375618,false
NSGA-II,206,5.646000,0.633247627,false
NSGA-II,206,6.906000,0.506961811,false
NSGA-II,206,8.844000,0.414672707,false
NSGA-II,206,8.724000,0.427663442,false
NSGA-II,206,6.788000,0.515920243,false
NSGA-II,206,7.950000,0.455925577,false
NSGA-II,206,6.276000,0.555176694,false
NSGA-II,206,6.582000,0.523156010,false
NSGA-II,206,6.782000,0.521482124,false
NSGA-II,206,7.712000,0.460399362,false
NSGA-II,206,8.326000,0.436962493,false
NSGA-II,206,8.178000,0.442470724,false
NSGA-II,206,5.812000,0.612305101,false
NSGA-II,206,5.950000,0.590962435,false
NSGA-II,206,9.510000,0.408715388,false
NSGA-II,206,8.550000,0.427980939,false
NSGA-II,206,7.514000,0.462051113,false
NSGA-II,206,6.212000,0.561860232,false
NSGA-II,206,8.754000,0.418889434,false
NSGA-II,206,5.904000,0.595171504,false
NSGA-II,206,6.432000,0.539791862,false
NSGA-II,206,8.216000,0.440115750,false
NSGA-II,206,6.566000,0.528064708,false
NSGA-II,206,7.838000,0.457066739,false
NSGA-II,206,6.034000,0.584684965,false
NSGA-II,206,7.032000,0.502230562,false
NSGA-II,206,7.500000,0.464207838,false
NSGA-II,206,7.000000,0.506242881,false
NSGA-II,206,8.458000,0.436345152,false
NSGA-II,206,6.192000,0.568180408,false
NSGA-II,206,5.838000,0.611723086,false
NSGA-II,206,7.776000,0.459129362,false
NSGA-II,206,6.464000,0.530802806,false
NSGA-II,206,5.894000,0.605125599,false
NSGA-II,206,8.498000,0.430601422,false
NSGA-II,206,7.122000,0.500671001,false
NSGA-II,206,6.098000,0.578038317,false
NSGA-II,206,6.132000,0.573085568,false
NSGA-II,206,8.818000,0.415820772,false
NSGA-II,206,5.902000,0.604596426,false
NSGA-II,206,7.166000,0.493800315,false
NSGA-II,206,6.442000,0.531477035,false
NSGA-II,206,6.168000,0.572133395,false
NSGA-II,206,6.438000,0.538791878,false
NSGA-II,206,8.488000,0.435181851,false
NSGA-II,206,6.072000,0.579830474,false
NSGA-II,206,6.052000,0.582966503,false
NSGA-II,206,7.124000,0.497485955,false
