Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
3,CPU_Stress,GA_Energy,209,0.110145,0.057672,0.851133,0.000000,1,0,2004,12.406000,0.154448865
3,CPU_Stress,GA_Energy,MEAN,0.107306,0.054352,0.856154,0.000000,,1,1993,11.626000,0.149730145
3,CPU_Stress,SA_WaitingTime,200,0.000000,0.168065,0.498033,0.000000,1,0,735,5.404000,0.470776199
3,CPU_Stress,SA_WaitingTime,201,0.000000,0.100134,0.490843,0.000000,1,0,777,4.824000,0.457907381
3,CPU_Stress,SA_WaitingTime,202,0.000000,0.144045,0.484579,0.000000,1,0,752,5.318000,0.461369516
3,CPU_Stress,SA_WaitingTime,203,0.000000,0.139507,0.513897,0.000000,1,0,1229,4.870000,0.473630916
3,CPU_Stress,SA_WaitingTime,204,0.000000,0.098271,0.501104,0.000000,1,0,762,4.654000,0.460779461
3,CPU_Stress,SA_WaitingTime,205,0.000000,0.188079,0.515897,0.000000,1,0,764,5.374000,0.482514817
3,CPU_Stress,SA_WaitingTime,206,0.000000,0.145730,0.480359,0.000000,1,0,753,5.378000,0.459366880
3,CPU_Stress,SA_WaitingTime,207,0.000000,0.115959,0.476095,0.000000,1,0,786,5.140000,0.454095349
3,CPU_Stress,SA_WaitingTime,208,0.000000,0.144633,0.481295,0.000000,1,0,755,5.358000,0.459749791
3,CPU_Stress,SA_WaitingTime,209,0.000000,0.181029,0.534238,0.000000,1,0,750,4.980000,0.489945707
3,CPU_Stress,SA_WaitingTime,MEAN,0.000000,0.142545,0.497634,0.000000,,0,806,4.654000,0.454095349
3,CPU_Stress,SA_Energy,200,0.146230,0.013804,0.849759,0.000000,1,0,867,12.108000,0.143115759
3,CPU_Stress,SA_Energy,201,0.113541,0.031001,0.873909,0.000000,1,0,1306,12.416000,0.143248968
3,CPU_Stress,SA_Energy,202,0.142768,0.000000,0.861501,0.000000,1,1,850,12.158000,0.139359978
3,CPU_Stress,SA_Energy,203,0.027690,0.040643,0.939993,0.000000,1,0,1292,13.226000,0.143872049
3,CPU_Stress,SA_Energy,204,0.054572,0.061073,0.921229,0.000000,1,0,853,12.974000,0.142552262
3,CPU_Stress,SA_Energy,205,0.000000,0.000000,0.978525,0.000000,1,1,815,13.488000,0.135298121
3,CPU_Stress,SA_Energy,206,0.000000,0.111433,0.991671,0.000000,1,0,853,14.628000,0.139824137
3,CPU_Stress,SA_Energy,207,0.000000,0.008020,0.974043,0.000000,1,0,847,13.488000,0.137672551
3,CPU_Stress,SA_Energy,208,0.196767,0.000000,0.817219,0.000000,1,1,842,11.638000,0.142036441
3,CPU_Stress,SA_Energy,209,0.156509,0.022990,0.839928,0.000000,1,0,840,12.006000,0.144086385
3,CPU_Stress,SA_Energy,MEAN,0.083808,0.028896,0.904778,0.000000,,3,936,11.638000,0.135298121
3,CPU_Stress,NSGA-II,200,0.484827,0.033653,0.066334,0.009932,38,0,2616,5.534000,0.251242630
3,CPU_Stress,NSGA-II,201,0.467628,0.033585,0.064319,0.014784,33,0,2619,5.462000,0.259883220
3,CPU_Stress,NSGA-II,202,0.480126,0.037310,0.061738,0.012611,45,0,2619,5.498000,0.253174605
3,CPU_Stress,NSGA-II,203,0.490984,0.023662,0.060930,0.010549,40,2,2613,5.668000,0.248538535
3,CPU_Stress,NSGA-II,204,0.481529,0.030665,0.061101,0.018450,40,0,2681,5.614000,0.252906171
3,CPU_Stress,NSGA-II,205,0.494679,0.018009,0.055220,0.011771,30,5,2624,5.532000,0.250237258
3,CPU_Stress,NSGA-II,206,0.479463,0.037186,0.068560,0.006356,47,0,2663,5.498000,0.251927385
3,CPU_Stress,NSGA-II,207,0.493612,0.022905,0.059749,0.008959,41,2,2624,5.472000,0.249504216
3,CPU_Stress,NSGA-II,208,0.508814,0.015201,0.051159,0.012108,36,2,2613,5.474000,0.244883844
3,CPU_Stress,NSGA-II,209,0.488639,0.022191,0.061695,0.016175,36,1,2654,5.710000,0.250514252
3,CPU_Stress,NSGA-II,MEAN,0.487030,0.027437,0.061081,0.012169,,12,2632,5.462000,0.244883844
3,CPU_Stress,SPEA-II,200,0.488573,0.016851,0.060620,0.008165,39,3,3340,5.470000,0.254310980
3,CPU_Stress,SPEA-II,201,0.490524,0.013329,0.055945,0.008573,30,0,3346,5.406000,0.254202259
3,CPU_Stress,SPEA-II,202,0.485041,0.025602,0.056242,0.017309,32,1,3301,5.492000,0.253942350
3,CPU_Stress,SPEA-II,203,0.500373,0.010160,0.050914,0.010229,32,7,3313,5.498000,0.250070066
3,CPU_Stress,SPEA-II,204,0.490959,0.016942,0.052217,0.009132,39,1,3338,5.408000,0.253274745
