Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
SA_Energy_Dominance,206,0.388007,0.223657,0.206492,0.004627,89,92,0,3444
SA_Energy_Dominance,207,0.487335,0.059705,0.085925,0.003607,136,140,8,3733
SA_Energy_Dominance,208,0.429649,0.220624,0.200309,0.012025,62,66,7,3194
SA_Energy_Dominance,209,0.495483,0.076590,0.089495,0.003738,112,115,22,3534
SA_Energy_Dominance,MEAN,0.455759,0.119636,0.134967,0.006539,108,112,137,3522
SA_Energy_Dominance,STDDEV,0.051626,0.070556,0.055431,0.004846,,,,
NSGA-II,200,0.468517,0.052690,0.176927,0.054343,26,26,0,8627
NSGA-II,201,0.470058,0.048751,0.170020,0.015720,44,44,0,7956
NSGA-II,202,0.487427,0.025389,0.242563,0.010036,39,39,1,7901
NSGA-II,203,0.478113,0.064290,0.154515,0.016623,42,42,0,7715
NSGA-II,204,0.477100,0.038034,0.200700,0.013419,34,34,0,7815
NSGA-II,205,0.436493,0.079909,0.192325,0.019558,41,41,0,7949
NSGA-II,206,0.487196,0.051757,0.151517,0.008866,53,53,0,7612
NSGA-II,207,0.462111,0.048631,0.175067,0.026846,44,44,0,7817
NSGA-II,208,0.483027,0.058813,0.147716,0.011552,44,44,0,7655
NSGA-II,209,0.359027,0.071763,0.322293,0.008989,49,49,0,7653
NSGA-II,MEAN,0.460907,0.054003,0.193364,0.018595,42,42,1,7870
NSGA-II,STDDEV,0.036825,0.015008,0.050589,0.013022,,,,
SPEA-II,200,0.481158,0.060905,0.162064,0.037623,52,52,0,8930
SPEA-II,201,0.452721,0.052754,0.213540,0.010394,35,35,0,8737
SPEA-II,202,0.456288,0.027671,0.291724,0.020995,19,19,0,8883
SPEA-II,203,0.426492,0.082659,0.205367,0.016763,45,45,1,8930
SPEA-II,204,0.378076,0.058998,0.309258,0.009098,38,38,0,8741
SPEA-II,205,0.438350,0.050720,0.267113,0.009089,37,37,0,8754
SPEA-II,206,0.436094,0.058523,0.206743,0.016419,32,32,0,8752
SPEA-II,207,0.457816,0.063174,0.176839,0.030809,34,34,0,8830
SPEA-II,208,0.490757,0.048458,0.138324,0.030154,38,38,0,8605
SPEA-II,209,0.431664,0.034423,0.252625,0.028729,24,24,1,8436
SPEA-II,MEAN,0.444942,0.053829,0.222360,0.021007,35,35,2,8759
SPEA-II,STDDEV,0.029791,0.014553,0.053537,0.009752,,,,
AMOSA,200,0.304101,0.182206,0.331571,0.010366,29,29,0,7906
AMOSA,201,0.290216,0.203051,0.334687,0.008969,39,39,0,7749
AMOSA,202,0.316004,0.157394,0.323344,0.011654,35,35,0,7921
AMOSA,203,0.297576,0.208362,0.329715,0.007364,44,44,0,8140
AMOSA,204,0.292045,0.177987,0.334551,0.007075,39,39,0,7873
AMOSA,205,0.293782,0.179431,0.333243,0.007811,35,35,0,7894
AMOSA,206,0.286774,0.194976,0.331722,0.007445,38,38,0,7907
AMOSA,207,0.299170,0.177278,0.332124,0.009049,34,34,0,7803
AMOSA,208,0.302140,0.206160,0.328156,0.007395,47,47,0,7983
AMOSA,209,0.302521,0.182565,0.328830,0.007685,47,47,0,8018
AMOSA,MEAN,0.298433,0.186941,0.330794,0.008481,39,39,0,7919
AMOSA,STDDEV,0.007991,0.015155,0.003256,0.001440,,,,
GA_WaitingTime_Dominance_PC90,200,0.095270,0.032805,0.676461,0.003517,10,10,0,13905
GA_WaitingTime_Dominance_PC90,201,0.108938,0.042681,0.660786,0.006473,15,15,0,13642
GA_WaitingTime_Dominance_PC90,202,0.109174,0.054030,0.664611,0.008147,15,15,0,13740
GA_WaitingTime_Dominance_PC90,203,0.178565,0.043817,0.590988,0.018829,13,13,0,13681
GA_WaitingTime_Dominance_PC90,204,0.167514,0.062710,0.635572,0.006550,13,13,0,13595
GA_WaitingTime_Dominance_PC90,205,0.106211,0.056934,0.608425,0.041968,14,14,0,13568
GA_WaitingTime_Dominance_PC90,206,0.142875,0.059527,0.594190,0.037148,11,11,0,13514
GA_WaitingTime_Dominance_PC90,207,0.088561,0.045561,0.688275,0.009732,8,8,0,13580
GA_WaitingTime_Dominance_PC90,208,0.098395,0.034154,0.672242,0.005743,9,9,0,13498
GA_WaitingTime_Dominance_PC90,209,0.134866,0.053942,0.587197,0.023852,16,16,0,13676
GA_WaitingTime_Dominance_PC90,MEAN,0.123037,0.048616,0.637875,0.016196,12,12,0,13639
GA_WaitingTime_Dominance_PC90,STDDEV,0.029725,0.009855,0.037413,0.013164,,,,
GA_Energy_Dominance_PC90,200,0.410847,0.088890,0.164750,0.042905,29,29,0,13098
GA_Energy_Dominance_PC90,201,0.596563,0.283951,0.178098,0.020098,41,41,0,13399
GA_Energy_Dominance_PC90,202,0.581002,0.307364,0.231084,0.018961,47,47,0,13333
GA_Energy_Dominance_PC90,203,0.606658,0.239635,0.175036,0.026603,37,37,0,13266
GA_Energy_Dominance_PC90,204,0.609525,0.316811,0.236123,0.027389,52,52,0,13236
GA_Energy_Dominance_PC90,205,0.608756,0.222792,0.170337,0.019113,53,53,0,13134
GA_Energy_Dominance_PC90,206,0.533173,0.231763,0.152303,0.032197,36,36,0,13129
GA_Energy_Dominance_PC90,207,0.504889,0.119004,0.115799,0.039881,32,32,0,13645
GA_Energy_Dominance_PC90,208,0.576161,0.236385,0.172794,0.020305,39,39,0,13611
GA_Energy_Dominance_PC90,209,0.606919,0.249838,0.148219,0.020797,35,35,0,13435
GA_Energy_Dominance_PC90,MEAN,0.563449,0.229643,0.174454,0.026825,40,40,0,13328
GA_Energy_Dominance_PC90,STDDEV,0.060936,0.070175,0.034288,0.008389,,,,
SA_WaitingTime_Dominance_PC90,200,0.086100,0.025466,0.688166,0.000559,4,4,0,10997
SA_WaitingTime_Dominance_PC90,201,0.086112,0.021583,0.689353,0.000000,1,1,0,10944
SA_WaitingTime_Dominance_PC90,202,0.086845,0.024443,0.687367,0.003547,3,3,0,11106
SA_WaitingTime_Dominance_PC90,203,0.083245,0.025861,0.690667,0.000421,5,5,0,11068
SA_WaitingTime_Dominance_PC90,204,0.084115,0.025789,0.689387,0.000667,4,4,0,11085
SA_WaitingTime_Dominance_PC90,205,0.089771,0.018073,0.686159,0.000000,1,1,0,11166
SA_WaitingTime_Dominance_PC90,206,0.086308,0.023328,0.687983,0.000000,2,2,0,10945
SA_WaitingTime_Dominance_PC90,207,0.083870,0.026214,0.690027,0.000911,4,4,0,11017
SA_WaitingTime_Dominance_PC90,208,0.091793,0.021245,0.683213,0.000000,2,2,0,11194
SA_WaitingTime_Dominance_PC90,209,0.083249,0.032602,0.690611,0.017823,4,4,0,11119
SA_WaitingTime_Dominance_PC90,MEAN,0.086141,0.024460,0.688293,0.002393,3,3,0,11064
SA_WaitingTime_Dominance_PC90,STDDEV,0.002677,0.003671,0.002183,0.005242,,,,
SA_Energy_Dominance_PC90,200,0.471827,0.054470,0.098343,0.007182,134,140,27,12146
SA_Energy_Dominance_PC90,201,0.414905,0.120412,0.133580,0.007736,79,81,0,12363
SA_Energy_Dominance_PC90,202,0.499602,0.041503,0.110456,0.003353,87,88,15,11562
SA_Energy_Dominance_PC90,203,0.466270,0.062536,0.105434,0.002249,152,161,0,12253
SA_Energy_Dominance_PC90,204,0.337199,0.236074,0.247008,0.022845,55,60,7,10957
SA_Energy_Dominance_PC90,205,0.491895,0.070341,0.112867,0.003116,110,116,51,11811
SA_Energy_Dominance_PC90,206,0.378805,0.221256,0.210614,0.008088,67,70,0,11143
SA_Energy_Dominance_PC90,207,0.468133,0.039226,0.093201,0.003637,119,122,8,12111
SA_Energy_Dominance_PC90,208,0.423500,0.218609,0.203278,0.012149,56,60,7,11089
SA_Energy_Dominance_PC90,209,0.490355,0.069740,0.098016,0.003372,105,108,22,12160
SA_Energy_Dominance_PC90,MEAN,0.444249,0.113417,0.141280,0.007373,96,101,137,11759
SA_Energy_Dominance_PC90,STDDEV,0.051293,0.076349,0.053813,0.005945,,,,
NSGA-II_PC90,200,0.465480,0.037505,0.189903,0.028812,29,29,0,16574
NSGA-II_PC90,201,0.465044,0.064655,0.166622,0.037366,43,43,0,16707
NSGA-II_PC90,202,0.471166,0.048485,0.203139,0.013632,42,42,0,16678
NSGA-II_PC90,203,0.466418,0.050194,0.173902,0.034803,43,43,0,16446
NSGA-II_PC90,204,0.498763,0.074960,0.129525,0.041949,32,32,1,16555
NSGA-II_PC90,205,0.491758,0.021904,0.208774,0.014957,37,37,0,16331
NSGA-II_PC90,206,0.460876,0.083947,0.171871,0.014494,43,43,0,16478
NSGA-II_PC90,207,0.479681,0.048886,0.169301,0.018073,44,44,0,16277
NSGA-II_PC90,208,0.468826,0.069203,0.157920,0.029151,56,56,0,16449
NSGA-II_PC90,209,0.385129,0.093017,0.289437,0.006627,47,47,0,16273
NSGA-II_PC90,MEAN,0.465314,0.059276,0.186039,0.023987,42,42,1,16476
NSGA-II_PC90,STDDEV,0.029192,0.020732,0.040626,0.011331,,,,
SPEA-II_PC90,200,0.459135,0.075667,0.173220,0.015249,43,43,0,17626
SPEA-II_PC90,201,0.418791,0.048996,0.310450,0.009877,31,31,0,17562
SPEA-II_PC90,202,0.464863,0.047443,0.187307,0.010246,39,39,0,17586
SPEA-II_PC90,203,0.386090,0.056127,0.296744,0.008735,39,39,1,17479
SPEA-II_PC90,204,0.429791,0.068698,0.222193,0.009378,34,34,1,17589
SPEA-II_PC90,205,0.463867,0.068569,0.188552,0.027114,44,44,0,17679
SPEA-II_PC90,206,0.444224,0.068417,0.188636,0.015040,40,40,0,17568
SPEA-II_PC90,207,0.463979,0.042100,0.177201,0.034021,36,36,0,17648
SPEA-II_PC90,208,0.467391,0.041950,0.183906,0.014840,39,39,0,17748
SPEA-II_PC90,209,0.457627,0.059381,0.203624,0.051461,38,38,0,17437
SPEA-II_PC90,MEAN,0.445576,0.057735,0.213183,0.019596,38,38,2,17592
SPEA-II_PC90,STDDEV,0.025213,0.011638,0.047163,0.013216,,,,
AMOSA_PC90,200,0.295760,0.180934,0.331831,0.013152,35,35,0,18826
AMOSA_PC90,201,0.292204,0.173211,0.333307,0.008589,36,36,0,18687
AMOSA_PC90,202,0.293618,0.170247,0.331513,0.018778,27,27,0,18208
AMOSA_PC90,203,0.300022,0.166549,0.325857,0.011808,38,38,0,18299
AMOSA_PC90,204,0.296752,0.154627,0.330572,0.011439,42,42,0,18394
AMOSA_PC90,205,0.291135,0.175510,0.332039,0.010829,29,29,0,18563
AMOSA_PC90,206,0.289901,0.192590,0.334680,0.018536,36,36,0,18753
AMOSA_PC90,207,0.291397,0.201238,0.331477,0.013727,33,33,0,18484
AMOSA_PC90,208,0.300032,0.157945,0.330396,0.009005,38,38,0,18600
AMOSA_PC90,209,0.285911,0.192199,0.336275,0.006597,43,43,0,18453
AMOSA_PC90,MEAN,0.293673,0.176505,0.331795,0.012246,36,36,0,18526
AMOSA_PC90,STDDEV,0.004276,0.014524,0.002639,0.003793,,,,
GA_WaitingTime_Dominance_PC75,200,0.065870,0.070681,0.685882,0.006476,12,12,0,13732
GA_WaitingTime_Dominance_PC75,201,0.098716,0.064016,0.666658,0.013159,7,7,0,13605
GA_WaitingTime_Dominance_PC75,202,0.090162,0.075122,0.666205,0.029126,6,6,0,13790
GA_WaitingTime_Dominance_PC75,203,0.165436,0.076070,0.559703,0.053116,11,11,0,13749
GA_WaitingTime_Dominance_PC75,204,0.090385,0.076119,0.677967,0.022105,4,4,0,13693
GA_WaitingTime_Dominance_PC75,205,0.077835,0.069512,0.685889,0.007809,10,10,0,13607
GA_WaitingTime_Dominance_PC75,206,0.129709,0.062066,0.650289,0.011409,9,9,0,13600
GA_WaitingTime_Dominance_PC75,207,0.091801,0.062263,0.676830,0.018075,5,5,0,13628
GA_WaitingTime_Dominance_PC75,208,0.089550,0.087587,0.601569,0.080560,7,7,0,13459
GA_WaitingTime_Dominance_PC75,209,0.081544,0.051904,0.681982,0.012993,5,5,0,13735
GA_WaitingTime_Dominance_PC75,MEAN,0.098101,0.069534,0.655297,0.025483,8,8,0,13659
GA_WaitingTime_Dominance_PC75,STDDEV,0.027372,0.009458,0.039823,0.022486,,,,
GA_Energy_Dominance_PC75,200,0.412348,0.092504,0.164038,0.024642,29,29,0,13148
GA_Energy_Dominance_PC75,201,0.595313,0.303941,0.175947,0.033977,37,37,0,13480
GA_Energy_Dominance_PC75,202,0.578067,0.327341,0.233580,0.023458,42,42,0,14168
GA_Energy_Dominance_PC75,203,0.603260,0.241300,0.176883,0.025262,37,37,0,14055
GA_Energy_Dominance_PC75,204,0.607307,0.329276,0.239309,0.024594,49,49,0,14055
GA_Energy_Dominance_PC75,205,0.604329,0.224616,0.171745,0.020664,53,53,0,13528
GA_Energy_Dominance_PC75,206,0.528741,0.223924,0.153671,0.031459,42,42,0,13074
GA_Energy_Dominance_PC75,207,0.502983,0.113946,0.116393,0.048575,30,30,0,13174
GA_Energy_Dominance_PC75,208,0.573849,0.243489,0.174700,0.019250,37,37,0,13069
GA_Energy_Dominance_PC75,209,0.605081,0.269894,0.148969,0.029324,31,31,0,13197
GA_Energy_Dominance_PC75,MEAN,0.561128,0.237023,0.175524,0.028120,39,39,0,13494
GA_Energy_Dominance_PC75,STDDEV,0.059907,0.076581,0.035025,0.008087,,,,
SA_WaitingTime_Dominance_PC75,200,0.082581,0.026581,0.691192,0.000000,2,2,0,10928
SA_WaitingTime_Dominance_PC75,201,0.082312,0.026709,0.691440,0.000000,2,2,0,10903
SA_WaitingTime_Dominance_PC75,202,0.083643,0.026304,0.689840,0.000000,2,2,0,10877
SA_WaitingTime_Dominance_PC75,203,0.082522,0.029221,0.687398,0.000000,2,2,0,11024
SA_WaitingTime_Dominance_PC75,204,0.082312,0.026709,0.691440,0.000000,2,2,0,11042
SA_WaitingTime_Dominance_PC75,205,0.082277,0.026296,0.691573,0.000000,1,1,0,11076
SA_WaitingTime_Dominance_PC75,206,0.082740,0.025852,0.691151,0.000000,1,1,0,11040
SA_WaitingTime_Dominance_PC75,207,0.081496,0.027102,0.692190,0.000000,2,2,0,10894
SA_WaitingTime_Dominance_PC75,208,0.083071,0.026138,0.690758,0.000363,3,3,0,11034
SA_WaitingTime_Dominance_PC75,209,0.081496,0.027051,0.692286,0.000000,1,1,0,11101
SA_WaitingTime_Dominance_PC75,MEAN,0.082445,0.026796,0.690927,0.000036,2,2,0,10991
SA_WaitingTime_Dominance_PC75,STDDEV,0.000617,0.000890,0.001348,0.000109,,,,
SA_Energy_Dominance_PC75,200,0.461835,0.038590,0.101332,0.011779,122,128,27,11958
SA_Energy_Dominance_PC75,201,0.398786,0.086305,0.141850,0.008882,65,67,0,12239
SA_Energy_Dominance_PC75,202,0.491866,0.037840,0.120773,0.003470,84,85,15,11645
SA_Energy_Dominance_PC75,203,0.459910,0.052488,0.116627,0.001956,143,152,0,12221
SA_Energy_Dominance_PC75,204,0.310225,0.240311,0.261576,0.020119,52,56,7,11139
SA_Energy_Dominance_PC75,205,0.477202,0.039969,0.120579,0.002870,80,86,51,11657
SA_Energy_Dominance_PC75,206,0.348136,0.191233,0.224669,0.010060,45,48,0,11137
SA_Energy_Dominance_PC75,207,0.451908,0.020638,0.114279,0.001873,108,111,8,12054
SA_Energy_Dominance_PC75,208,0.404927,0.201863,0.213878,0.012451,42,46,7,10965
SA_Energy_Dominance_PC75,209,0.467464,0.055959,0.109173,0.003380,91,94,22,11818
SA_Energy_Dominance_PC75,MEAN,0.427226,0.096520,0.152474,0.007684,83,87,137,11683
SA_Energy_Dominance_PC75,STDDEV,0.056939,0.077580,0.055005,0.005720,,,,
NSGA-II_PC75,200,0.520230,0.016981,0.147479,0.020315,27,27,8,16662
NSGA-II_PC75,201,0.460789,0.040181,0.211506,0.016171,22,22,0,16657
NSGA-II_PC75,202,0.502157,0.025167,0.162491,0.017934,27,27,0,16727
NSGA-II_PC75,203,0.486743,0.011473,0.244071,0.012197,20,20,2,16353
NSGA-II_PC75,204,0.486541,0.041321,0.202870,0.012327,37,37,0,16466
NSGA-II_PC75,205,0.496869,0.051307,0.133445,0.017970,36,36,0,16488
NSGA-II_PC75,206,0.490343,0.073059,0.121762,0.064275,31,31,0,16484
NSGA-II_PC75,207,0.507307,0.071914,0.128572,0.022685,36,36,0,16470
NSGA-II_PC75,208,0.473989,0.067042,0.160708,0.032163,33,33,0,16549
NSGA-II_PC75,209,0.541527,0.082773,0.112302,0.031782,45,45,0,16538
NSGA-II_PC75,MEAN,0.496649,0.048122,0.162521,0.024782,31,31,10,16539
NSGA-II_PC75,STDDEV,0.021803,0.023887,0.041338,0.014726,,,,
SPEA-II_PC75,200,0.503565,0.038556,0.132336,0.024793,40,40,0,17660
SPEA-II_PC75,201,0.461740,0.058230,0.181761,0.038858,35,35,0,17574
SPEA-II_PC75,202,0.486453,0.012871,0.256899,0.011078,27,27,5,17620
SPEA-II_PC75,203,0.468435,0.074430,0.160274,0.022441,33,33,0,17673
SPEA-II_PC75,204,0.462334,0.092885,0.177697,0.026222,39,39,0,17767
SPEA-II_PC75,205,0.485559,0.064459,0.142485,0.025390,36,36,0,17718
SPEA-II_PC75,206,0.467196,0.075904,0.176469,0.027156,24,24,1,17811
SPEA-II_PC75,207,0.467097,0.054389,0.187814,0.024697,36,36,0,18068
SPEA-II_PC75,208,0.479657,0.020328,0.245143,0.012948,21,21,4,18470
SPEA-II_PC75,209,0.468464,0.025470,0.218934,0.032350,27,27,0,17787
SPEA-II_PC75,MEAN,0.475050,0.051752,0.187981,0.024593,32,32,10,17814
SPEA-II_PC75,STDDEV,0.012750,0.025227,0.038970,0.007723,,,,
AMOSA_PC75,200,0.311445,0.168745,0.320556,0.009986,45,45,0,18844
AMOSA_PC75,201,0.284966,0.200570,0.334388,0.011055,46,46,0,18440
AMOSA_PC75,202,0.286704,0.202553,0.336163,0.012589,34,34,0,18651
AMOSA_PC75,203,0.279474,0.205497,0.334711,0.009837,34,34,0,18150
AMOSA_PC75,204,0.284687,0.195193,0.334342,0.006985,38,38,0,18318
AMOSA_PC75,205,0.300998,0.168109,0.331236,0.016577,45,45,0,18366
AMOSA_PC75,206,0.290339,0.180076,0.332952,0.011304,33,33,0,18580
AMOSA_PC75,207,0.287058,0.185086,0.333518,0.012496,39,39,0,18517
AMOSA_PC75,208,0.281920,0.160403,0.333142,0.015373,24,24,0,18334
AMOSA_PC75,209,0.275902,0.213948,0.336953,0.010624,26,26,0,18721
AMOSA_PC75,MEAN,0.288349,0.188018,0.332796,0.011683,36,36,0,18492
AMOSA_PC75,STDDEV,0.010008,0.017321,0.004360,0.002628,,,,
GA_WaitingTime_Dominance_PC50,200,0.000000,0.771788,0.844475,0.000000,1,1,0,14166
GA_WaitingTime_Dominance_PC50,201,0.000000,0.837043,0.883119,0.000000,1,1,0,13808
GA_WaitingTime_Dominance_PC50,202,0.000000,0.392068,0.743195,0.000000,1,1,0,13822
GA_WaitingTime_Dominance_PC50,203,0.000000,0.629203,0.776509,0.000000,1,1,0,13797
GA_WaitingTime_Dominance_PC50,204,0.000000,0.400710,0.728577,0.000000,1,1,0,13812
GA_WaitingTime_Dominance_PC50,205,0.000000,0.476737,0.737098,0.000000,1,1,0,13742
GA_WaitingTime_Dominance_PC50,206,0.000000,0.665230,0.819178,0.000000,1,1,0,13529
GA_WaitingTime_Dominance_PC50,207,0.000000,0.550036,0.765281,0.000000,1,1,0,13669
GA_WaitingTime_Dominance_PC50,208,0.000000,0.765191,0.835193,0.000000,1,1,0,13862
GA_WaitingTime_Dominance_PC50,209,0.000000,0.503427,0.772032,0.000000,1,1,0,13788
GA_WaitingTime_Dominance_PC50,MEAN,0.000000,0.599143,0.790466,0.000000,1,1,0,13799
GA_WaitingTime_Dominance_PC50,STDDEV,0.000000,0.151016,0.049405,0.000000,,,,
GA_Energy_Dominance_PC50,200,0.380922,0.073033,0.184962,0.007840,26,26,0,13110
GA_Energy_Dominance_PC50,201,0.562022,0.355352,0.195464,0.022140,35,35,0,13463
GA_Energy_Dominance_PC50,202,0.516015,0.391198,0.285478,0.032595,34,34,0,13382
GA_Energy_Dominance_PC50,203,0.581001,0.292073,0.199499,0.047215,27,27,0,13276
GA_Energy_Dominance_PC50,204,0.565716,0.393286,0.261698,0.025153,39,39,0,13234
GA_Energy_Dominance_PC50,205,0.568655,0.271191,0.205819,0.020263,37,37,0,13176
GA_Energy_Dominance_PC50,206,0.451400,0.284877,0.258002,0.026483,27,27,0,13007
GA_Energy_Dominance_PC50,207,0.482085,0.110795,0.133166,0.040763,23,23,0,13170
GA_Energy_Dominance_PC50,208,0.552042,0.278540,0.199235,0.022255,30,30,0,13229
GA_Energy_Dominance_PC50,209,0.583289,0.312285,0.165428,0.089854,25,25,0,13480
GA_Energy_Dominance_PC50,MEAN,0.524315,0.276263,0.208875,0.033456,30,30,0,13252
GA_Energy_Dominance_PC50,STDDEV,0.063476,0.101732,0.044309,0.021507,,,,
SA_WaitingTime_Dominance_PC50,200,0.081477,0.027153,0.692199,0.000000,1,1,0,11109
SA_WaitingTime_Dominance_PC50,201,0.081326,0.028013,0.691506,0.000000,1,1,0,11101
SA_WaitingTime_Dominance_PC50,202,0.081383,0.027682,0.691765,0.000000,1,1,0,11015
SA_WaitingTime_Dominance_PC50,203,0.079886,0.029379,0.692825,0.000000,1,1,0,11140
SA_WaitingTime_Dominance_PC50,204,0.082293,0.026368,0.691454,0.000000,1,1,0,11004
SA_WaitingTime_Dominance_PC50,205,0.077961,0.033756,0.691943,0.000000,1,1,0,11124
SA_WaitingTime_Dominance_PC50,206,0.079671,0.029158,0.693539,0.000000,1,1,0,10904
SA_WaitingTime_Dominance_PC50,207,0.081477,0.027153,0.692199,0.000000,1,2,0,11016
SA_WaitingTime_Dominance_PC50,208,0.082257,0.026316,0.691592,0.000000,1,2,0,11110
SA_WaitingTime_Dominance_PC50,209,0.080547,0.028749,0.692219,0.000000,1,1,0,11071
SA_WaitingTime_Dominance_PC50,MEAN,0.080828,0.028373,0.692124,0.000000,1,1,0,11059
SA_WaitingTime_Dominance_PC50,STDDEV,0.001269,0.002064,0.000616,0.000000,,,,
SA_Energy_Dominance_PC50,200,0.455655,0.034541,0.118509,0.003570,119,125,27,11918
SA_Energy_Dominance_PC50,201,0.374918,0.058109,0.161884,0.006210,56,58,0,12133
SA_Energy_Dominance_PC50,202,0.466015,0.021674,0.135584,0.004370,70,71,15,11516
SA_Energy_Dominance_PC50,203,0.450972,0.048244,0.121497,0.001750,136,145,0,12395
SA_Energy_Dominance_PC50,204,0.236785,0.213649,0.305266,0.028062,25,29,7,11178
SA_Energy_Dominance_PC50,205,0.443514,0.010121,0.149932,0.003005,63,68,51,11860
SA_Energy_Dominance_PC50,206,0.226019,0.073103,0.344554,0.003129,16,19,0,10955
SA_Energy_Dominance_PC50,207,0.451908,0.020638,0.114279,0.001873,108,111,8,11954
SA_Energy_Dominance_PC50,208,0.277061,0.000000,0.370911,0.003560,7,11,7,10660
SA_Energy_Dominance_PC50,209,0.439748,0.032557,0.123770,0.008387,75,76,22,11660
SA_Energy_Dominance_PC50,MEAN,0.382260,0.051264,0.194619,0.006392,68,71,137,11622
SA_Energy_Dominance_PC50,STDDEV,0.092588,0.058022,0.097452,0.007468,,,,
NSGA-II_PC50,200,0.437479,0.092925,0.184402,0.018557,33,33,0,16494
NSGA-II_PC50,201,0.431742,0.104586,0.192791,0.025123,32,32,0,16523
NSGA-II_PC50,202,0.425545,0.107878,0.195249,0.034124,23,23,0,16685
NSGA-II_PC50,203,0.462409,0.059026,0.169392,0.026323,26,26,0,16546
NSGA-II_PC50,204,0.430967,0.097656,0.187263,0.019231,36,36,0,16646
NSGA-II_PC50,205,0.393593,0.155142,0.231805,0.028083,27,27,0,16916
NSGA-II_PC50,206,0.405664,0.124818,0.211305,0.042313,31,31,0,16431
NSGA-II_PC50,207,0.388625,0.193892,0.232235,0.015178,35,35,0,16471
