Scenario,ScenarioName,Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts
1,Balanced,GA_Energy_Dominance,201,5.490000,0.060851020,14840.304
1,Balanced,GA_Energy_Dominance,201,5.388000,0.061062164,15195.905
1,Balanced,GA_Energy_Dominance,201,6.034000,0.060539420,14787.098
1,Balanced,GA_Energy_Dominance,201,4.982000,0.062448578,16310.128
1,Balanced,GA_Energy_Dominance,201,5.068000,0.062379902,15820.121
1,Balanced,GA_Energy_Dominance,201,5.202000,0.061755941,15051.856
1,Balanced,GA_Energy_Dominance,201,6.868000,0.059730293,16153.676
1,Balanced,GA_Energy_Dominance,201,6.722000,0.059959589,14361.341
1,Balanced,GA_Energy_Dominance,201,6.300000,0.060292458,16439.903
1,Balanced,GA_Energy_Dominance,201,7.254000,0.059348472,15123.443
1,Balanced,GA_Energy_Dominance,201,6.314000,0.060190629,15165.378
1,Balanced,GA_Energy_Dominance,201,7.350000,0.058969770,15099.055
1,Balanced,GA_Energy_Dominance,201,8.692000,0.058700811,15083.124
1,Balanced,GA_Energy_Dominance,201,8.828000,0.057463320,14012.684
1,Balanced,GA_Energy_Dominance,201,9.326000,0.057234649,14549.380
1,Balanced,GA_Energy_Dominance,201,11.212000,0.056878305,14788.989
1,Balanced,GA_Energy_Dominance,201,15.022000,0.055472385,14000.387
1,Balanced,GA_Energy_Dominance,201,14.146000,0.055542991,13555.005
1,Balanced,GA_Energy_Dominance,201,15.852000,0.055178721,13341.849
1,Balanced,GA_Energy_Dominance,201,15.794000,0.055256822,13276.875
1,Balanced,GA_Energy_Dominance,201,11.506000,0.055648958,13601.031
1,Balanced,GA_Energy_Dominance,201,17.556000,0.054610718,13939.106
1,Balanced,GA_Energy_Dominance,201,16.372000,0.054763357,12971.027
1,Balanced,GA_Energy_Dominance,201,17.770000,0.054255237,14265.649
1,Balanced,GA_Energy_Dominance,201,20.998000,0.053567061,13450.543
1,Balanced,GA_Energy_Dominance,201,19.708000,0.053817794,13878.819
1,Balanced,GA_Energy_Dominance,201,19.534000,0.054028101,13147.559
1,Balanced,GA_Energy_Dominance,201,19.574000,0.053903156,13402.586
1,Balanced,GA_Energy_Dominance,201,21.128000,0.052626981,12876.716
1,Balanced,GA_Energy_Dominance,201,24.082000,0.051609675,13283.481
1,Balanced,GA_Energy_Dominance,201,22.174000,0.052020044,13506.080
1,Balanced,GA_Energy_Dominance,201,22.888000,0.051854430,12730.840
1,Balanced,GA_Energy_Dominance,201,27.008000,0.051255365,12440.171
1,Balanced,GA_Energy_Dominance,201,25.348000,0.051439490,12281.349
1,Balanced,GA_Energy_Dominance,201,25.620000,0.051374045,12340.090
1,Balanced,GA_Energy_Dominance,201,26.500000,0.051308310,12127.393
1,Balanced,GA_Energy_Dominance,201,27.442000,0.050838701,12521.261
