Scenario,ScenarioName,Algorithm,CapWatts,WaitingTime,Energy,PeakPowerWatts,Seed
1,Balanced,GA_Energy_Dominance,14092.8,7.428000,0.054844033,13252.786,207
1,Balanced,GA_Energy_Dominance,14092.8,7.540000,0.054358767,13999.305,207
1,Balanced,GA_Energy_Dominance,14092.8,7.608000,0.054200054,12948.613,207
1,Balanced,GA_Energy_Dominance,14092.8,7.912000,0.053916702,12036.711,207
1,Balanced,GA_Energy_Dominance,14092.8,8.192000,0.053512621,12030.532,207
1,Balanced,GA_Energy_Dominance,14092.8,8.542000,0.053081387,11998.054,207
1,Balanced,GA_Energy_Dominance,14092.8,8.926000,0.053003709,12311.435,207
1,Balanced,GA_Energy_Dominance,14092.8,9.126000,0.052640126,12134.900,207
1,Balanced,GA_Energy_Dominance,14092.8,9.920000,0.052578399,11490.547,207
1,Balanced,GA_Energy_Dominance,14092.8,10.068000,0.052437059,11912.272,207
1,Balanced,GA_Energy_Dominance,14092.8,10.584000,0.052366535,12198.192,207
1,Balanced,GA_Energy_Dominance,14092.8,12.614000,0.052178402,12317.056,207
1,Balanced,GA_Energy_Dominance,14092.8,16.780000,0.052037508,13016.764,203
1,Balanced,GA_Energy_Dominance,14092.8,17.396000,0.051633947,11673.098,203
1,Balanced,GA_Energy_Dominance,14092.8,18.574000,0.051408196,11354.652,203
1,Balanced,GA_Energy_Dominance,14092.8,21.552000,0.051396151,10553.117,203
1,Balanced,GA_Energy_Dominance,14092.8,21.858000,0.051319914,13126.205,202
1,Balanced,GA_Energy_Dominance,14092.8,23.526000,0.051276836,12839.876,202
1,Balanced,GA_Energy_Dominance,14092.8,23.724000,0.051069711,12684.519,204
1,Balanced,GA_Energy_Dominance,14092.8,23.950000,0.051050033,11913.420,204
1,Balanced,GA_Energy_Dominance,14092.8,23.970000,0.050976740,12492.719,204
1,Balanced,GA_Energy_Dominance,14092.8,24.172000,0.050874849,12330.532,204
1,Balanced,GA_Energy_Dominance,14092.8,24.884000,0.050810918,12029.699,204
1,Balanced,GA_Energy_Dominance,14092.8,25.234000,0.050657259,12141.726,202
1,Balanced,GA_Energy_Dominance,14092.8,25.950000,0.050604011,11839.700,204
1,Balanced,GA_Energy_Dominance,14092.8,27.466000,0.050531198,11542.939,204
1,Balanced,GA_Energy_Dominance,14092.8,27.886000,0.050302576,12244.394,204
1,Balanced,GA_Energy_Dominance,14092.8,30.886000,0.050229246,11790.319,204
1,Balanced,GA_Energy_Dominance,11702.2,9.920000,0.052578399,11490.547,207
1,Balanced,GA_Energy_Dominance,11702.2,17.396000,0.051633947,11673.098,203
1,Balanced,GA_Energy_Dominance,11702.2,18.574000,0.051408196,11354.652,203
1,Balanced,GA_Energy_Dominance,11702.2,21.552000,0.051396151,10553.117,203
1,Balanced,GA_Energy_Dominance,11702.2,26.464000,0.050636346,11303.015,202
1,Balanced,GA_Energy_Dominance,11702.2,27.466000,0.050531198,11542.939,204
1,Balanced,GA_Energy_Dominance,11702.2,27.910000,0.050516968,11680.551,202
1,Balanced,SA_WaitingTime_Dominance,16592.3,2.194000,0.067906235,15863.309,205
1,Balanced,SA_WaitingTime_Dominance,16592.3,2.214000,0.067854527,15807.680,208
1,Balanced,SA_WaitingTime_Dominance,15807.7,2.214000,0.067854527,15807.680,208
1,Balanced,SA_Energy_Dominance,16592.3,3.750000,0.063248813,16537.974,205
1,Balanced,SA_Energy_Dominance,16592.3,3.804000,0.063180081,16429.419,205
1,Balanced,SA_Energy_Dominance,16592.3,3.808000,0.063160455,16432.651,205
1,Balanced,SA_Energy_Dominance,16592.3,3.816000,0.063152484,16362.562,205
1,Balanced,SA_Energy_Dominance,16592.3,3.822000,0.062941480,16537.974,205
1,Balanced,SA_Energy_Dominance,16592.3,3.830000,0.062854506,16292.183,205
1,Balanced,SA_Energy_Dominance,16592.3,3.838000,0.062815164,16537.974,205
1,Balanced,SA_Energy_Dominance,16592.3,3.864000,0.062797963,16188.390,205
1,Balanced,SA_Energy_Dominance,16592.3,3.868000,0.062779643,16371.923,205
1,Balanced,SA_Energy_Dominance,16592.3,3.898000,0.062761415,16371.923,205
1,Balanced,SA_Energy_Dominance,16592.3,3.916000,0.062460364,16389.661,205
1,Balanced,SA_Energy_Dominance,16592.3,3.918000,0.062242761,16512.221,205
1,Balanced,SA_Energy_Dominance,16592.3,3.966000,0.062164680,16518.413,205
1,Balanced,SA_Energy_Dominance,16592.3,3.972000,0.062146390,16389.661,205
1,Balanced,SA_Energy_Dominance,16592.3,3.992000,0.062140377,16464.588,205
1,Balanced,SA_Energy_Dominance,16592.3,4.030000,0.061981606,16564.400,209
1,Balanced,SA_Energy_Dominance,16592.3,4.060000,0.060746920,15808.517,202
1,Balanced,SA_Energy_Dominance,16592.3,4.086000,0.060739208,15801.411,202
1,Balanced,SA_Energy_Dominance,16592.3,4.092000,0.060725867,15808.517,202
1,Balanced,SA_Energy_Dominance,16592.3,4.128000,0.060724928,15494.952,202
1,Balanced,SA_Energy_Dominance,16592.3,4.160000,0.060719370,15530.478,202
1,Balanced,SA_Energy_Dominance,16592.3,4.214000,0.060648471,15595.466,202
1,Balanced,SA_Energy_Dominance,16592.3,4.224000,0.060594960,15595.466,202
1,Balanced,SA_Energy_Dominance,16592.3,4.232000,0.060547359,15655.493,202
1,Balanced,SA_Energy_Dominance,16592.3,4.292000,0.060526954,15595.466,202
1,Balanced,SA_Energy_Dominance,16592.3,4.340000,0.060521231,15733.314,202
1,Balanced,SA_Energy_Dominance,16592.3,4.388000,0.060515705,15853.178,202
1,Balanced,SA_Energy_Dominance,16592.3,4.460000,0.060476775,15779.304,202
1,Balanced,SA_Energy_Dominance,16592.3,4.464000,0.060019655,14833.419,202
1,Balanced,SA_Energy_Dominance,16592.3,4.494000,0.059934504,14442.840,202
1,Balanced,SA_Energy_Dominance,16592.3,4.610000,0.059852287,14707.561,202
1,Balanced,SA_Energy_Dominance,16592.3,4.630000,0.059386599,13391.213,202
1,Balanced,SA_Energy_Dominance,16592.3,4.644000,0.058635439,13760.485,202
1,Balanced,SA_Energy_Dominance,16592.3,4.648000,0.058595936,13733.483,202
1,Balanced,SA_Energy_Dominance,16592.3,4.654000,0.058576819,13733.483,202
1,Balanced,SA_Energy_Dominance,16592.3,4.674000,0.058573708,13391.213,202
1,Balanced,SA_Energy_Dominance,16592.3,4.688000,0.058503448,13580.811,202
1,Balanced,SA_Energy_Dominance,16592.3,4.694000,0.058497921,13559.462,202
1,Balanced,SA_Energy_Dominance,16592.3,4.700000,0.058493649,13391.213,202
1,Balanced,SA_Energy_Dominance,16592.3,4.896000,0.058452617,13123.431,202
1,Balanced,SA_Energy_Dominance,16592.3,4.910000,0.058427491,13138.114,202
1,Balanced,SA_Energy_Dominance,16592.3,4.924000,0.058400942,13123.431,202
1,Balanced,SA_Energy_Dominance,16592.3,4.962000,0.057829502,12581.344,205
1,Balanced,SA_Energy_Dominance,16592.3,4.964000,0.057655015,12324.852,202
1,Balanced,SA_Energy_Dominance,16592.3,4.982000,0.057607414,12324.852,202
1,Balanced,SA_Energy_Dominance,16592.3,4.994000,0.057533342,12171.652,202
1,Balanced,SA_Energy_Dominance,16592.3,5.030000,0.057532990,12208.355,202
1,Balanced,SA_Energy_Dominance,16592.3,5.050000,0.057498301,12130.411,202
1,Balanced,SA_Energy_Dominance,16592.3,5.078000,0.057477896,12130.411,202
1,Balanced,SA_Energy_Dominance,16592.3,5.086000,0.057475071,12102.631,202
1,Balanced,SA_Energy_Dominance,16592.3,5.096000,0.057450870,12251.077,202
1,Balanced,SA_Energy_Dominance,16592.3,5.102000,0.057395262,12054.213,202
1,Balanced,SA_Energy_Dominance,16592.3,5.128000,0.057309328,12045.518,202
1,Balanced,SA_Energy_Dominance,16592.3,5.140000,0.056597137,11902.449,202
1,Balanced,SA_Energy_Dominance,16592.3,5.146000,0.056560793,11855.469,202
1,Balanced,SA_Energy_Dominance,16592.3,5.194000,0.056505294,11900.101,202
1,Balanced,SA_Energy_Dominance,16592.3,5.234000,0.056493886,11878.752,202
1,Balanced,SA_Energy_Dominance,16592.3,5.332000,0.056481980,12002.130,202
1,Balanced,SA_Energy_Dominance,16592.3,5.338000,0.056466690,12003.133,202
1,Balanced,SA_Energy_Dominance,16592.3,5.348000,0.056460881,12034.120,202
1,Balanced,SA_Energy_Dominance,16592.3,5.352000,0.056147188,11073.611,205
1,Balanced,SA_Energy_Dominance,16592.3,5.386000,0.056091183,10875.349,205
1,Balanced,SA_Energy_Dominance,16592.3,5.390000,0.056072407,10672.251,205
1,Balanced,SA_Energy_Dominance,16592.3,5.430000,0.055988639,10323.287,205
1,Balanced,SA_Energy_Dominance,16592.3,5.438000,0.055987811,10436.295,205
1,Balanced,SA_Energy_Dominance,16592.3,5.442000,0.055969521,10307.543,205
