Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
1,Balanced,AMOSA,MEAN,0.449669,0.032527,0.090934,0.004179,,30,2520,4.680000,0.367595050
2,GPU_Stress,FirstAvailable,200,0.000000,1.187129,1.271155,0.000000,1,0,498,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,201,0.000000,1.187129,1.271155,0.000000,1,0,3,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,202,0.000000,1.187129,1.271155,0.000000,1,0,2,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,203,0.000000,1.187129,1.271155,0.000000,1,0,2,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,204,0.000000,1.187129,1.271155,0.000000,1,0,2,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,205,0.000000,1.187129,1.271155,0.000000,1,0,2,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,206,0.000000,1.187129,1.271155,0.000000,1,0,2,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,207,0.000000,1.187129,1.271155,0.000000,1,0,3,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,208,0.000000,1.187129,1.271155,0.000000,1,0,2,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,209,0.000000,1.187129,1.271155,0.000000,1,0,2,169.500000,1.562284444
2,GPU_Stress,FirstAvailable,MEAN,0.000000,1.187129,1.271155,0.000000,,0,51,169.500000,1.562284444
2,GPU_Stress,ShortestQueue,200,0.043374,0.298395,0.464676,0.000000,1,0,2,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,201,0.043374,0.298395,0.464676,0.000000,1,0,1,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,202,0.043374,0.298395,0.464676,0.000000,1,0,2,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,203,0.043374,0.298395,0.464676,0.000000,1,0,1,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,204,0.043374,0.298395,0.464676,0.000000,1,0,2,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,205,0.043374,0.298395,0.464676,0.000000,1,0,1,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,206,0.043374,0.298395,0.464676,0.000000,1,0,1,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,207,0.043374,0.298395,0.464676,0.000000,1,0,2,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,208,0.043374,0.298395,0.464676,0.000000,1,0,1,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,209,0.043374,0.298395,0.464676,0.000000,1,0,2,9.266000,0.677157836
2,GPU_Stress,ShortestQueue,MEAN,0.043374,0.298395,0.464676,0.000000,,0,1,9.266000,0.677157836
2,GPU_Stress,WorkloadAware,200,0.118018,0.000000,0.395826,0.000000,1,1,2,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,201,0.118018,0.000000,0.395826,0.000000,1,1,1,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,202,0.118018,0.000000,0.395826,0.000000,1,1,2,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,203,0.118018,0.000000,0.395826,0.000000,1,1,2,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,204,0.118018,0.000000,0.395826,0.000000,1,1,1,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,205,0.118018,0.000000,0.395826,0.000000,1,1,2,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,206,0.118018,0.000000,0.395826,0.000000,1,1,2,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,207,0.118018,0.000000,0.395826,0.000000,1,1,1,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,208,0.118018,0.000000,0.395826,0.000000,1,1,2,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,209,0.118018,0.000000,0.395826,0.000000,1,1,2,4.904000,0.651812493
2,GPU_Stress,WorkloadAware,MEAN,0.118018,0.000000,0.395826,0.000000,,10,1,4.904000,0.651812493
2,GPU_Stress,RoundRobin,200,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,201,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,202,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,203,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,204,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,205,0.034427,0.307742,0.478595,0.000000,1,0,3,9.348000,0.683894725
2,GPU_Stress,RoundRobin,206,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,207,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,208,0.034427,0.307742,0.478595,0.000000,1,0,3,9.348000,0.683894725
2,GPU_Stress,RoundRobin,209,0.034427,0.307742,0.478595,0.000000,1,0,2,9.348000,0.683894725
2,GPU_Stress,RoundRobin,MEAN,0.034427,0.307742,0.478595,0.000000,,0,2,9.348000,0.683894725
2,GPU_Stress,GA_WaitingTime,200,0.000000,0.063564,0.551505,0.000000,1,0,1982,4.378000,0.743556670
2,GPU_Stress,GA_WaitingTime,201,0.000000,0.065835,0.553948,0.000000,1,0,1972,4.340000,0.744933331
2,GPU_Stress,GA_WaitingTime,202,0.000000,0.026873,0.534757,0.000000,1,0,1983,4.336000,0.724344626
