Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
SA_WaitingTime_Dominance,209,0.422019,0.102724,0.144108,0.009558,46,48,0,812
SA_WaitingTime_Dominance,MEAN,0.392612,0.062611,0.144401,0.014685,38,39,0,819
SA_WaitingTime_Dominance,STDDEV,0.014947,0.016409,0.003984,0.009852,,,,
SA_Energy_Dominance,200,0.687465,0.106723,0.139170,0.182694,11,12,0,814
SA_Energy_Dominance,201,0.645251,0.077220,0.140881,0.002799,23,24,6,867
SA_Energy_Dominance,202,0.645077,0.073807,0.154555,0.102660,27,29,0,874
SA_Energy_Dominance,203,0.669286,0.074953,0.159943,0.188313,9,9,0,842
SA_Energy_Dominance,204,0.650681,0.089817,0.151694,0.147452,17,19,0,848
SA_Energy_Dominance,205,0.660297,0.121872,0.156964,0.093122,29,29,0,855
SA_Energy_Dominance,206,0.679769,0.071539,0.160594,0.158240,12,13,1,854
SA_Energy_Dominance,207,0.671556,0.113436,0.149688,0.117292,19,21,0,877
SA_Energy_Dominance,208,0.671749,0.066599,0.144489,0.190460,9,9,1,838
SA_Energy_Dominance,209,0.687860,0.101534,0.159916,0.119014,16,17,1,857
SA_Energy_Dominance,MEAN,0.666899,0.089750,0.151789,0.130205,17,18,9,852
SA_Energy_Dominance,STDDEV,0.015265,0.018755,0.007619,0.054317,,,,
NSGA-II,200,0.561700,0.035060,0.064558,0.010370,60,60,1,2689
NSGA-II,201,0.588614,0.038518,0.058072,0.010666,49,49,0,2662
NSGA-II,202,0.564971,0.033663,0.070583,0.006974,63,63,0,2682
NSGA-II,203,0.578712,0.037555,0.061847,0.011196,69,69,0,2669
NSGA-II,204,0.557619,0.031065,0.068518,0.005979,63,63,0,2683
NSGA-II,205,0.572981,0.039833,0.060713,0.011373,56,56,1,2671
NSGA-II,206,0.574586,0.049469,0.058038,0.008197,71,71,0,2680
NSGA-II,207,0.564749,0.035319,0.063943,0.010829,51,51,0,2683
NSGA-II,208,0.597946,0.033943,0.053095,0.011486,68,68,11,2647
NSGA-II,209,0.579746,0.035423,0.062045,0.007529,67,67,0,2675
NSGA-II,MEAN,0.574162,0.036985,0.062141,0.009460,62,62,13,2674
NSGA-II,STDDEV,0.011958,0.004805,0.004883,0.001964,,,,
SPEA-II,200,0.569196,0.025252,0.060116,0.011699,60,60,1,3281
SPEA-II,201,0.574116,0.039019,0.063880,0.010651,73,73,0,3290
SPEA-II,202,0.585475,0.038717,0.062882,0.010484,63,63,0,3303
SPEA-II,203,0.558829,0.037578,0.059994,0.012158,63,63,0,3292
SPEA-II,204,0.596746,0.040787,0.053235,0.009937,71,71,0,3305
SPEA-II,205,0.548962,0.033418,0.062813,0.011992,53,53,0,3279
SPEA-II,206,0.569989,0.022361,0.056504,0.008731,63,63,0,3289
SPEA-II,207,0.566432,0.028079,0.062672,0.007708,63,63,1,3310
SPEA-II,208,0.561526,0.025306,0.064176,0.007480,57,57,0,3290
SPEA-II,209,0.555415,0.015851,0.061770,0.007330,64,64,14,3265
SPEA-II,MEAN,0.568669,0.030637,0.060804,0.009817,63,63,16,3290
SPEA-II,STDDEV,0.013488,0.008035,0.003325,0.001794,,,,
AMOSA,200,0.487051,0.016960,0.071899,0.004591,94,94,4,2509
AMOSA,201,0.481581,0.013161,0.074997,0.005981,67,67,15,2525
AMOSA,202,0.487847,0.019026,0.079766,0.003128,95,95,19,2536
AMOSA,203,0.428237,0.010110,0.099549,0.002900,66,66,0,2491
AMOSA,204,0.453783,0.003616,0.098763,0.003280,70,70,10,2487
AMOSA,205,0.473646,0.023596,0.074963,0.003906,88,88,1,2506
AMOSA,206,0.453968,0.006847,0.091802,0.007387,76,76,12,2493
AMOSA,207,0.461078,0.007030,0.079673,0.004588,71,71,16,2510
AMOSA,208,0.471620,0.021670,0.081932,0.004347,94,94,0,2531
AMOSA,209,0.473861,0.019606,0.082735,0.003885,69,69,1,2516
AMOSA,MEAN,0.467267,0.014162,0.083608,0.004399,79,79,78,2510
AMOSA,STDDEV,0.017445,0.006629,0.009331,0.001309,,,,
Universal_Pareto,ALL,0.791100,0.000000,0.000000,0.000000,131,131,131,0
