Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
3,CPU_Stress,GA_WaitingTime_Dominance,206,0.321416,0.017432,0.195349,0.014735,30,2,1884,4.612000,0.416324794
3,CPU_Stress,GA_WaitingTime_Dominance,207,0.294092,0.018006,0.215924,0.006325,33,1,1864,4.590000,0.427908185
3,CPU_Stress,GA_WaitingTime_Dominance,208,0.284813,0.014711,0.225515,0.006272,25,0,1869,4.644000,0.431647577
3,CPU_Stress,GA_WaitingTime_Dominance,209,0.284909,0.018433,0.225523,0.005951,28,3,1868,4.600000,0.431647577
3,CPU_Stress,GA_WaitingTime_Dominance,MEAN,0.301013,0.018952,0.211549,0.010641,,17,1909,4.590000,0.416324794
3,CPU_Stress,GA_Energy_Dominance,200,0.698688,0.117647,0.108708,0.019411,66,0,2058,5.592000,0.181481817
3,CPU_Stress,GA_Energy_Dominance,201,0.697717,0.114752,0.093719,0.011229,62,1,2001,5.544000,0.179071354
3,CPU_Stress,GA_Energy_Dominance,202,0.706188,0.110638,0.109810,0.013800,70,2,2029,5.592000,0.178826723
3,CPU_Stress,GA_Energy_Dominance,203,0.693817,0.114138,0.111838,0.023158,54,0,2046,5.592000,0.181534124
3,CPU_Stress,GA_Energy_Dominance,204,0.705046,0.116959,0.111038,0.019247,58,1,2002,5.592000,0.172298041
3,CPU_Stress,GA_Energy_Dominance,205,0.719232,0.087443,0.076430,0.008906,88,2,2051,5.530000,0.180354330
3,CPU_Stress,GA_Energy_Dominance,206,0.697924,0.114230,0.096546,0.010127,61,0,2002,5.554000,0.174741951
3,CPU_Stress,GA_Energy_Dominance,207,0.686465,0.122270,0.094155,0.013242,55,0,1989,5.570000,0.179247787
3,CPU_Stress,GA_Energy_Dominance,208,0.695172,0.116870,0.111730,0.014887,57,0,2004,5.592000,0.181028318
3,CPU_Stress,GA_Energy_Dominance,209,0.694884,0.127958,0.110008,0.013005,64,1,2031,5.592000,0.180405982
3,CPU_Stress,GA_Energy_Dominance,MEAN,0.699513,0.114291,0.102398,0.014701,,7,2021,5.530000,0.172298041
3,CPU_Stress,SA_WaitingTime_Dominance,200,0.286343,0.026720,0.223205,0.045101,26,0,818,4.860000,0.427454958
3,CPU_Stress,SA_WaitingTime_Dominance,201,0.280497,0.029026,0.227164,0.046234,14,0,772,5.098000,0.429638995
3,CPU_Stress,SA_WaitingTime_Dominance,202,0.281654,0.032074,0.225836,0.045522,21,0,782,5.174000,0.428464471
3,CPU_Stress,SA_WaitingTime_Dominance,203,0.284021,0.044686,0.223675,0.016770,30,0,801,4.990000,0.428075072
3,CPU_Stress,SA_WaitingTime_Dominance,204,0.284145,0.032363,0.223831,0.075844,9,0,774,5.070000,0.426706276
3,CPU_Stress,SA_WaitingTime_Dominance,205,0.283666,0.031001,0.224082,0.055829,16,0,789,4.788000,0.428075072
3,CPU_Stress,SA_WaitingTime_Dominance,206,0.285704,0.029161,0.222615,0.046601,20,0,788,4.826000,0.427571347
3,CPU_Stress,SA_WaitingTime_Dominance,207,0.282396,0.028569,0.225475,0.042292,25,0,802,4.792000,0.429069437
3,CPU_Stress,SA_WaitingTime_Dominance,208,0.292709,0.027679,0.218155,0.057382,14,0,772,4.952000,0.424859527
