Scenario,ScenarioName,Algorithm,CapWatts,WaitingTime,Energy,PeakPowerWatts,Seed
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.632000,0.593093873,204623.518,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.636000,0.588507228,204623.518,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.648000,0.583701892,204645.376,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.650000,0.581589490,204645.376,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.652000,0.572537739,203951.824,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.666000,0.572143712,203951.824,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.682000,0.570164274,203951.824,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.690000,0.568035009,205825.360,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.710000,0.567934280,206731.809,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.718000,0.565427817,206731.809,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.724000,0.562361663,206523.554,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.754000,0.558065035,201186.717,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.758000,0.550493375,208558.610,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.778000,0.549744693,208558.610,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.782000,0.549444778,208536.023,202
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.806000,0.536169506,200395.018,205
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.812000,0.535420824,200607.916,205
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.846000,0.534762882,198454.299,206
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.852000,0.533589696,198454.299,203
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.854000,0.531172746,198454.299,203
1,Balanced,SA_WaitingTime_Dominance,220000.0,4.874000,0.530374152,198454.299,207
1,Balanced,SA_Energy_Dominance,220000.0,5.420000,0.559669079,216359.391,208
1,Balanced,SA_Energy_Dominance,220000.0,5.434000,0.555881647,200745.350,203
1,Balanced,SA_Energy_Dominance,220000.0,5.442000,0.534514133,183994.217,201
1,Balanced,SA_Energy_Dominance,220000.0,5.448000,0.530692775,192992.018,209
1,Balanced,SA_Energy_Dominance,220000.0,5.460000,0.528119395,190848.722,209
1,Balanced,SA_Energy_Dominance,220000.0,5.472000,0.524818036,190715.962,208
1,Balanced,SA_Energy_Dominance,220000.0,5.526000,0.524596501,189953.697,202
1,Balanced,SA_Energy_Dominance,220000.0,5.528000,0.524541059,189759.330,200
1,Balanced,SA_Energy_Dominance,220000.0,5.538000,0.524533683,189839.610,207
1,Balanced,SA_Energy_Dominance,220000.0,5.542000,0.523225655,184873.615,201
1,Balanced,SA_Energy_Dominance,220000.0,5.544000,0.522989988,190714.192,205
1,Balanced,SA_Energy_Dominance,220000.0,5.546000,0.521398431,190715.962,201
1,Balanced,SA_Energy_Dominance,220000.0,5.626000,0.521130749,178458.595,206
1,Balanced,SA_Energy_Dominance,220000.0,7.260000,0.520872075,189396.126,207
1,Balanced,SA_Energy_Dominance,220000.0,7.288000,0.520650540,190485.513,207
1,Balanced,SA_Energy_Dominance,220000.0,7.290000,0.519409945,189504.615,207
1,Balanced,SA_Energy_Dominance,220000.0,7.352000,0.518661263,189278.467,207
1,Balanced,SA_Energy_Dominance,220000.0,7.374000,0.516514732,197310.039,207
1,Balanced,SA_Energy_Dominance,220000.0,7.386000,0.514968474,197310.039,207
1,Balanced,SA_Energy_Dominance,220000.0,7.390000,0.509867608,194039.559,200
1,Balanced,SA_Energy_Dominance,220000.0,7.398000,0.502023622,201810.376,207
1,Balanced,SA_Energy_Dominance,220000.0,7.410000,0.495704263,210271.600,207
1,Balanced,SA_Energy_Dominance,220000.0,7.426000,0.494153192,207652.722,207
1,Balanced,SA_Energy_Dominance,220000.0,7.510000,0.492606933,207652.722,207
1,Balanced,SA_Energy_Dominance,220000.0,7.516000,0.492429413,207974.110,207
1,Balanced,SA_Energy_Dominance,220000.0,7.564000,0.492200247,200910.702,207
1,Balanced,SA_Energy_Dominance,220000.0,7.614000,0.487652969,201650.529,207
1,Balanced,SA_Energy_Dominance,220000.0,7.626000,0.485403216,194790.508,207
1,Balanced,SA_Energy_Dominance,220000.0,7.668000,0.485074829,196152.386,207
1,Balanced,SA_Energy_Dominance,220000.0,7.680000,0.481452392,197708.324,207
1,Balanced,SA_Energy_Dominance,220000.0,7.752000,0.480566014,190750.850,207
1,Balanced,SA_Energy_Dominance,220000.0,7.770000,0.476373395,190750.850,207
1,Balanced,SA_Energy_Dominance,220000.0,7.816000,0.476055495,199352.207,207
1,Balanced,SA_Energy_Dominance,220000.0,7.818000,0.476014573,198626.876,207
1,Balanced,SA_Energy_Dominance,220000.0,7.824000,0.474545346,190750.850,207
1,Balanced,SA_Energy_Dominance,220000.0,7.862000,0.473269683,190750.850,207
1,Balanced,SA_Energy_Dominance,220000.0,7.952000,0.472596384,190927.891,207
1,Balanced,SA_Energy_Dominance,220000.0,8.006000,0.472283376,191133.324,207
1,Balanced,SA_Energy_Dominance,220000.0,8.012000,0.468360846,191110.738,207
