Scenario,ScenarioName,Algorithm,Seed,CapWatts,TotalSolutions,FeasibleSolutions,FeasibilityRate,PeakPowerMax
1,Balanced,SA_WaitingTime,201,15000.0,1,0,0.0000,244992.865
1,Balanced,SA_WaitingTime,201,12000.0,1,0,0.0000,244992.865
1,Balanced,SA_WaitingTime,201,10000.0,1,0,0.0000,244992.865
1,Balanced,SA_WaitingTime,201,8000.0,1,0,0.0000,244992.865
1,Balanced,SA_WaitingTime,202,20000.0,1,0,0.0000,212817.207
1,Balanced,SA_WaitingTime,202,15000.0,1,0,0.0000,212817.207
1,Balanced,SA_WaitingTime,202,12000.0,1,0,0.0000,212817.207
1,Balanced,SA_WaitingTime,202,10000.0,1,0,0.0000,212817.207
1,Balanced,SA_WaitingTime,202,8000.0,1,0,0.0000,212817.207
1,Balanced,SA_WaitingTime,203,20000.0,1,0,0.0000,225681.391
1,Balanced,SA_WaitingTime,203,15000.0,1,0,0.0000,225681.391
1,Balanced,SA_WaitingTime,203,12000.0,1,0,0.0000,225681.391
1,Balanced,SA_WaitingTime,203,10000.0,1,0,0.0000,225681.391
1,Balanced,SA_WaitingTime,203,8000.0,1,0,0.0000,225681.391
1,Balanced,SA_WaitingTime,204,20000.0,1,0,0.0000,245508.416
1,Balanced,SA_WaitingTime,204,15000.0,1,0,0.0000,245508.416
1,Balanced,SA_WaitingTime,204,12000.0,1,0,0.0000,245508.416
1,Balanced,SA_WaitingTime,204,10000.0,1,0,0.0000,245508.416
1,Balanced,SA_WaitingTime,204,8000.0,1,0,0.0000,245508.416
1,Balanced,SA_WaitingTime,205,20000.0,1,0,0.0000,221876.967
1,Balanced,SA_WaitingTime,205,15000.0,1,0,0.0000,221876.967
1,Balanced,SA_WaitingTime,205,12000.0,1,0,0.0000,221876.967
1,Balanced,SA_WaitingTime,205,10000.0,1,0,0.0000,221876.967
1,Balanced,SA_WaitingTime,205,8000.0,1,0,0.0000,221876.967
1,Balanced,SA_WaitingTime,206,20000.0,1,0,0.0000,241837.952
