CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC50,GA_Energy_Dominance,201,104,0.713462,13,12.500000
PC50,GA_Energy_Dominance,202,111,0.739508,5,4.504505
PC50,GA_Energy_Dominance,203,130,0.751556,6,4.615385
PC50,GA_Energy_Dominance,204,131,0.715959,4,3.053435
PC50,GA_Energy_Dominance,205,138,0.703964,0,0.000000
PC50,GA_Energy_Dominance,206,120,0.729876,13,10.833333
PC50,GA_Energy_Dominance,207,88,0.671557,0,0.000000
PC50,GA_Energy_Dominance,208,124,0.706575,0,0.000000
PC50,GA_Energy_Dominance,209,124,0.678135,4,3.225806
PC50,GA_Energy_Dominance,MEAN,,,4.500000,3.873246
PC50,GA_Energy_Dominance,STDDEV,,,4.780167,4.300144
PC50,SA_WaitingTime_Dominance,200,131,0.705183,7,5.343511
PC50,SA_WaitingTime_Dominance,201,104,0.713462,8,7.692308
PC50,SA_WaitingTime_Dominance,202,111,0.739508,8,7.207207
PC50,SA_WaitingTime_Dominance,203,130,0.751556,3,2.307692
PC50,SA_WaitingTime_Dominance,204,131,0.715959,11,8.396947
PC50,SA_WaitingTime_Dominance,205,138,0.703964,6,4.347826
PC50,SA_WaitingTime_Dominance,206,120,0.729876,13,10.833333
PC50,SA_WaitingTime_Dominance,207,88,0.671557,13,14.772727
PC50,SA_WaitingTime_Dominance,208,124,0.706575,18,14.516129
PC50,SA_WaitingTime_Dominance,209,124,0.678135,10,8.064516
PC50,SA_WaitingTime_Dominance,MEAN,,,9.700000,8.348220
PC50,SA_WaitingTime_Dominance,STDDEV,,,4.050926,3.857818
PC50,SA_Energy_Dominance,200,131,0.705183,91,69.465649
PC50,SA_Energy_Dominance,201,104,0.713462,49,47.115385
PC50,SA_Energy_Dominance,202,111,0.739508,62,55.855856
PC50,SA_Energy_Dominance,203,130,0.751556,83,63.846154
PC50,SA_Energy_Dominance,204,131,0.715959,81,61.832061
PC50,SA_Energy_Dominance,205,138,0.703964,101,73.188406
PC50,SA_Energy_Dominance,206,120,0.729876,63,52.500000
PC50,SA_Energy_Dominance,207,88,0.671557,50,56.818182
PC50,SA_Energy_Dominance,208,124,0.706575,73,58.870968
PC50,SA_Energy_Dominance,209,124,0.678135,78,62.903226
PC50,SA_Energy_Dominance,MEAN,,,73.100000,60.239589
PC50,SA_Energy_Dominance,STDDEV,,,16.195370,7.351003
PC50,NSGA-II,200,131,0.705183,0,0.000000
PC50,NSGA-II,201,104,0.713462,0,0.000000
PC50,NSGA-II,202,111,0.739508,0,0.000000
PC50,NSGA-II,203,130,0.751556,0,0.000000
PC50,NSGA-II,204,131,0.715959,0,0.000000
PC50,NSGA-II,205,138,0.703964,0,0.000000
PC50,NSGA-II,206,120,0.729876,0,0.000000
PC50,NSGA-II,207,88,0.671557,0,0.000000
PC50,NSGA-II,208,124,0.706575,0,0.000000
PC50,NSGA-II,209,124,0.678135,0,0.000000
PC50,NSGA-II,MEAN,,,0.000000,0.000000
PC50,NSGA-II,STDDEV,,,0.000000,0.000000
PC50,SPEA-II,200,131,0.705183,0,0.000000
PC50,SPEA-II,201,104,0.713462,0,0.000000
PC50,SPEA-II,202,111,0.739508,0,0.000000
PC50,SPEA-II,203,130,0.751556,0,0.000000
PC50,SPEA-II,204,131,0.715959,0,0.000000
PC50,SPEA-II,205,138,0.703964,0,0.000000
PC50,SPEA-II,206,120,0.729876,0,0.000000
PC50,SPEA-II,207,88,0.671557,0,0.000000
PC50,SPEA-II,208,124,0.706575,0,0.000000
PC50,SPEA-II,209,124,0.678135,0,0.000000
PC50,SPEA-II,MEAN,,,0.000000,0.000000
PC50,SPEA-II,STDDEV,,,0.000000,0.000000
PC50,AMOSA,200,131,0.705183,33,25.190840
PC50,AMOSA,201,104,0.713462,35,33.653846
PC50,AMOSA,202,111,0.739508,36,32.432432
PC50,AMOSA,203,130,0.751556,38,29.230769
PC50,AMOSA,204,131,0.715959,35,26.717557
PC50,AMOSA,205,138,0.703964,31,22.463768
PC50,AMOSA,206,120,0.729876,31,25.833333
PC50,AMOSA,207,88,0.671557,25,28.409091
PC50,AMOSA,208,124,0.706575,33,26.612903
PC50,AMOSA,209,124,0.678135,26,20.967742
PC50,AMOSA,MEAN,,,32.300000,27.151228
PC50,AMOSA,STDDEV,,,3.976179,3.772897
PC50,Universal_Pareto,MEAN,120.100000,0.711577,,
PC50,Universal_Pareto,STDDEV,14.348868,0.023622,,
