Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
SA_Energy_Dominance_PC50,201,162,0.816648,0,0.000000
SA_Energy_Dominance_PC50,202,168,0.799075,0,0.000000
SA_Energy_Dominance_PC50,203,193,0.826066,0,0.000000
SA_Energy_Dominance_PC50,204,189,0.830487,0,0.000000
SA_Energy_Dominance_PC50,205,176,0.822143,0,0.000000
SA_Energy_Dominance_PC50,206,178,0.799938,0,0.000000
SA_Energy_Dominance_PC50,207,170,0.830917,0,0.000000
SA_Energy_Dominance_PC50,208,173,0.823476,0,0.000000
SA_Energy_Dominance_PC50,209,174,0.821666,0,0.000000
SA_Energy_Dominance_PC50,MEAN,,,0.000000,0.000000
SA_Energy_Dominance_PC50,STDDEV,,,0.000000,0.000000
NSGA-II_PC50,200,178,0.822183,0,0.000000
NSGA-II_PC50,201,162,0.816648,0,0.000000
NSGA-II_PC50,202,168,0.799075,0,0.000000
NSGA-II_PC50,203,193,0.826066,0,0.000000
NSGA-II_PC50,204,189,0.830487,0,0.000000
NSGA-II_PC50,205,176,0.822143,0,0.000000
NSGA-II_PC50,206,178,0.799938,0,0.000000
NSGA-II_PC50,207,170,0.830917,0,0.000000
NSGA-II_PC50,208,173,0.823476,0,0.000000
NSGA-II_PC50,209,174,0.821666,0,0.000000
NSGA-II_PC50,MEAN,,,0.000000,0.000000
NSGA-II_PC50,STDDEV,,,0.000000,0.000000
SPEA-II_PC50,200,178,0.822183,0,0.000000
SPEA-II_PC50,201,162,0.816648,0,0.000000
SPEA-II_PC50,202,168,0.799075,0,0.000000
SPEA-II_PC50,203,193,0.826066,0,0.000000
SPEA-II_PC50,204,189,0.830487,0,0.000000
SPEA-II_PC50,205,176,0.822143,0,0.000000
SPEA-II_PC50,206,178,0.799938,0,0.000000
SPEA-II_PC50,207,170,0.830917,0,0.000000
SPEA-II_PC50,208,173,0.823476,0,0.000000
SPEA-II_PC50,209,174,0.821666,0,0.000000
SPEA-II_PC50,MEAN,,,0.000000,0.000000
SPEA-II_PC50,STDDEV,,,0.000000,0.000000
AMOSA_PC50,200,178,0.822183,0,0.000000
AMOSA_PC50,201,162,0.816648,0,0.000000
AMOSA_PC50,202,168,0.799075,0,0.000000
AMOSA_PC50,203,193,0.826066,0,0.000000
AMOSA_PC50,204,189,0.830487,0,0.000000
AMOSA_PC50,205,176,0.822143,0,0.000000
AMOSA_PC50,206,178,0.799938,0,0.000000
AMOSA_PC50,207,170,0.830917,0,0.000000
AMOSA_PC50,208,173,0.823476,0,0.000000
AMOSA_PC50,209,174,0.821666,0,0.000000
AMOSA_PC50,MEAN,,,0.000000,0.000000
AMOSA_PC50,STDDEV,,,0.000000,0.000000
Universal_Pareto,MEAN,176.100000,0.819260,,
Universal_Pareto,STDDEV,8.802840,0.010660,,
