Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best,ScoredSeeds
1,Balanced,AMOSA_PC80,204,0.373068,0.032655,0.351724,0.001490,42,0,16566,2.864000,0.058365891,
1,Balanced,AMOSA_PC80,205,0.382623,0.038208,0.339376,0.001649,53,0,16073,2.918000,0.058131329,
1,Balanced,AMOSA_PC80,206,0.356729,0.042161,0.344158,0.002483,52,0,15643,2.976000,0.058628865,
1,Balanced,AMOSA_PC80,207,0.348701,0.017735,0.377940,0.001233,34,0,16072,2.812000,0.058895561,
1,Balanced,AMOSA_PC80,208,0.340770,0.075594,0.340169,0.002715,50,0,16976,2.890000,0.058820708,
1,Balanced,AMOSA_PC80,209,0.348123,0.016497,0.369684,0.001655,41,0,16107,2.784000,0.058905399,
1,Balanced,AMOSA_PC80,MEAN,0.348660,0.028874,0.366030,0.002568,,0,16237,2.672000,0.058131329,10
1,Balanced,GA_WaitingTime_Dominance_PC70,200,0.089339,0.040444,0.553360,0.007458,7,0,11649,2.996000,0.063915250,
1,Balanced,GA_WaitingTime_Dominance_PC70,201,0.065232,0.035151,0.576285,0.000577,4,0,12637,2.942000,0.064392520,
1,Balanced,GA_WaitingTime_Dominance_PC70,202,0.039694,0.053383,0.573450,0.039185,11,0,12553,2.902000,0.064988798,
1,Balanced,GA_WaitingTime_Dominance_PC70,203,0.059246,0.056956,0.578914,0.002956,20,0,11855,2.956000,0.064923642,
1,Balanced,GA_WaitingTime_Dominance_PC70,204,0.063136,0.054346,0.541373,0.054306,12,0,12504,2.984000,0.064401013,
1,Balanced,GA_WaitingTime_Dominance_PC70,205,0.041204,0.046420,0.592200,0.003274,10,0,12251,3.040000,0.064852726,
1,Balanced,GA_WaitingTime_Dominance_PC70,206,0.101586,0.037053,0.546934,0.006289,5,0,12208,2.928000,0.063686714,
1,Balanced,GA_WaitingTime_Dominance_PC70,207,0.080241,0.114849,0.540326,0.009366,16,0,12597,2.962000,0.064129538,
1,Balanced,GA_WaitingTime_Dominance_PC70,208,0.065000,0.041051,0.570154,0.009503,7,0,11755,2.942000,0.064392013,
1,Balanced,GA_WaitingTime_Dominance_PC70,209,0.072393,0.119047,0.542642,0.005935,17,0,12782,2.978000,0.064160612,
1,Balanced,GA_WaitingTime_Dominance_PC70,MEAN,0.067707,0.059870,0.561564,0.013885,,0,12279,2.902000,0.063686714,10
1,Balanced,GA_Energy_Dominance_PC70,200,0.485374,0.190365,0.224705,0.015257,83,0,13766,8.496000,0.051284949,
1,Balanced,GA_Energy_Dominance_PC70,201,0.484120,0.168484,0.221796,0.005165,81,0,13165,7.300000,0.052596229,
1,Balanced,GA_Energy_Dominance_PC70,202,0.501742,0.164595,0.203550,0.004874,102,0,12929,7.032000,0.052113048,
1,Balanced,GA_Energy_Dominance_PC70,203,0.515579,0.155460,0.197517,0.006407,87,0,12924,6.658000,0.051664952,
1,Balanced,GA_Energy_Dominance_PC70,204,0.445128,0.221938,0.244778,0.008552,87,0,13199,8.468000,0.051549798,
1,Balanced,GA_Energy_Dominance_PC70,205,0.477680,0.179930,0.232238,0.005838,81,0,13338,8.022000,0.052626835,
1,Balanced,GA_Energy_Dominance_PC70,206,0.490981,0.156336,0.216735,0.009543,87,0,13370,7.678000,0.052427101,
1,Balanced,GA_Energy_Dominance_PC70,207,0.486887,0.160387,0.226703,0.007247,70,0,12512,8.690000,0.051893381,
1,Balanced,GA_Energy_Dominance_PC70,208,0.478329,0.164149,0.219295,0.004892,98,0,13237,7.054000,0.053012640,
1,Balanced,GA_Energy_Dominance_PC70,209,0.451146,0.217191,0.241735,0.005795,98,0,13363,8.652000,0.050945027,
1,Balanced,GA_Energy_Dominance_PC70,MEAN,0.481696,0.177883,0.222905,0.007357,,0,13180,6.658000,0.050945027,10
1,Balanced,SA_WaitingTime_Dominance_PC70,200,0.113992,0.041171,0.529538,0.006299,16,0,9769,2.830000,0.063456317,
1,Balanced,SA_WaitingTime_Dominance_PC70,201,0.088029,0.031621,0.558222,0.001709,9,0,10039,2.778000,0.063958592,
1,Balanced,SA_WaitingTime_Dominance_PC70,202,0.071593,0.030236,0.567134,0.005312,15,0,10003,2.724000,0.064277383,
1,Balanced,SA_WaitingTime_Dominance_PC70,203,0.111965,0.059558,0.527484,0.001887,40,0,10644,2.754000,0.063732471,
1,Balanced,SA_WaitingTime_Dominance_PC70,204,0.119022,0.034020,0.531439,0.004283,11,0,10543,2.756000,0.063356967,
1,Balanced,SA_WaitingTime_Dominance_PC70,205,0.114247,0.036842,0.532925,0.004150,11,0,10296,2.794000,0.063446281,
1,Balanced,SA_WaitingTime_Dominance_PC70,206,0.085487,0.040353,0.555039,0.002567,13,0,9666,2.794000,0.064000660,
1,Balanced,SA_WaitingTime_Dominance_PC70,207,0.102814,0.036875,0.543239,0.001222,21,0,9935,2.872000,0.063663078,
1,Balanced,SA_WaitingTime_Dominance_PC70,208,0.123166,0.029508,0.527364,0.001339,10,0,11059,2.730000,0.063281103,
1,Balanced,SA_WaitingTime_Dominance_PC70,209,0.103307,0.033371,0.542733,0.004262,8,0,11242,2.690000,0.063659983,
1,Balanced,SA_WaitingTime_Dominance_PC70,MEAN,0.103362,0.037356,0.541512,0.003303,,0,10319,2.690000,0.063281103,10
1,Balanced,SA_Energy_Dominance_PC70,200,0.498778,0.185955,0.197711,0.006512,99,0,11226,6.720000,0.050963878,
1,Balanced,SA_Energy_Dominance_PC70,201,0.480196,0.207034,0.221283,0.004712,82,0,9589,7.022000,0.051477762,
1,Balanced,SA_Energy_Dominance_PC70,202,0.415985,0.249220,0.251722,0.005382,123,0,11230,6.406000,0.049997186,
1,Balanced,SA_Energy_Dominance_PC70,203,0.483717,0.212573,0.224109,0.004908,98,0,10115,6.954000,0.051329700,
1,Balanced,SA_Energy_Dominance_PC70,204,0.450438,0.238915,0.239169,0.006927,100,0,11251,6.884000,0.052082735,
1,Balanced,SA_Energy_Dominance_PC70,205,0.503310,0.206304,0.240098,0.005100,77,0,10766,6.546000,0.052778354,
1,Balanced,SA_Energy_Dominance_PC70,206,0.442004,0.232984,0.250418,0.004634,91,0,10423,7.712000,0.052728041,
1,Balanced,SA_Energy_Dominance_PC70,207,0.504757,0.178523,0.209494,0.004780,108,0,11328,6.368000,0.051917749,
1,Balanced,SA_Energy_Dominance_PC70,208,0.444699,0.241830,0.244908,0.006020,95,0,10368,7.852000,0.050514410,
1,Balanced,SA_Energy_Dominance_PC70,209,0.491360,0.180579,0.198441,0.012043,80,0,11570,5.854000,0.050732777,
1,Balanced,SA_Energy_Dominance_PC70,MEAN,0.471525,0.213392,0.227735,0.006102,,0,10786,5.854000,0.049997186,10
1,Balanced,NSGA-II_PC70,200,0.330553,0.089095,0.354000,0.002471,38,0,15738,4.250000,0.058828067,
1,Balanced,NSGA-II_PC70,201,0.353517,0.060157,0.346372,0.008929,27,0,15742,3.756000,0.058517805,
1,Balanced,NSGA-II_PC70,202,0.259785,0.119922,0.397495,0.002619,37,0,15907,4.284000,0.060208707,
1,Balanced,NSGA-II_PC70,203,0.245843,0.100334,0.409388,0.004319,23,0,15625,4.708000,0.060492059,
1,Balanced,NSGA-II_PC70,204,0.399737,0.090001,0.323870,0.004914,23,0,15012,4.556000,0.057313594,
1,Balanced,NSGA-II_PC70,205,0.358291,0.068803,0.343743,0.002613,39,0,15364,3.850000,0.058378038,
1,Balanced,NSGA-II_PC70,206,0.325623,0.093124,0.359483,0.003658,32,0,15929,4.280000,0.058909591,
1,Balanced,NSGA-II_PC70,207,0.307908,0.099655,0.366985,0.002505,42,0,15686,4.628000,0.059200621,
1,Balanced,NSGA-II_PC70,208,0.262805,0.103266,0.395100,0.003842,32,0,15895,4.592000,0.060131285,
1,Balanced,NSGA-II_PC70,209,0.303900,0.089884,0.374075,0.002296,37,0,14805,4.220000,0.059374980,
1,Balanced,NSGA-II_PC70,MEAN,0.314796,0.091424,0.367051,0.003817,,0,15570,3.756000,0.057313594,10
1,Balanced,SPEA-II_PC70,200,0.346369,0.066330,0.357598,0.005485,24,0,16524,4.114000,0.058593770,
1,Balanced,SPEA-II_PC70,201,0.289840,0.065658,0.387538,0.006272,26,0,16518,4.038000,0.059771161,
1,Balanced,SPEA-II_PC70,202,0.334242,0.069729,0.359977,0.003092,32,0,16538,3.826000,0.058897707,
1,Balanced,SPEA-II_PC70,203,0.323155,0.078170,0.360432,0.003508,31,0,18765,4.100000,0.059045549,
1,Balanced,SPEA-II_PC70,204,0.327002,0.076561,0.366639,0.001662,41,0,17912,4.098000,0.058966949,
1,Balanced,SPEA-II_PC70,205,0.288550,0.086358,0.382389,0.005995,29,0,17472,4.090000,0.059716074,
1,Balanced,SPEA-II_PC70,206,0.340934,0.063952,0.361511,0.004486,24,0,17883,4.096000,0.058722244,
1,Balanced,SPEA-II_PC70,207,0.313982,0.083719,0.369108,0.008503,24,0,16047,4.242000,0.059193666,
1,Balanced,SPEA-II_PC70,208,0.321118,0.089394,0.357373,0.004627,29,0,17559,4.468000,0.058979623,
1,Balanced,SPEA-II_PC70,209,0.321308,0.089683,0.371463,0.003993,24,0,16889,4.330000,0.059039577,
1,Balanced,SPEA-II_PC70,MEAN,0.320650,0.076955,0.367403,0.004762,,0,17210,3.826000,0.058593770,10
1,Balanced,AMOSA_PC70,200,0.270194,0.061356,0.401134,0.005917,28,0,17189,3.540000,0.060254756,
1,Balanced,AMOSA_PC70,201,0.341103,0.082446,0.341303,0.001825,43,0,17339,3.920000,0.058679367,
1,Balanced,AMOSA_PC70,202,0.357181,0.077647,0.339840,0.001645,49,0,17569,3.978000,0.058323152,
1,Balanced,AMOSA_PC70,203,0.314056,0.091234,0.355618,0.003773,40,0,17726,3.824000,0.059196897,
1,Balanced,AMOSA_PC70,204,0.305216,0.068024,0.381961,0.003158,39,0,16544,3.808000,0.059487925,
1,Balanced,AMOSA_PC70,205,0.295964,0.076216,0.377765,0.004843,40,0,17764,3.798000,0.059632064,
1,Balanced,AMOSA_PC70,206,0.308549,0.081953,0.362869,0.003614,53,0,18428,3.816000,0.059345096,
1,Balanced,AMOSA_PC70,207,0.336140,0.074985,0.352689,0.003270,43,0,17113,3.884000,0.058802827,
1,Balanced,AMOSA_PC70,208,0.332099,0.102204,0.346026,0.002516,56,0,17623,4.162000,0.058732053,
1,Balanced,AMOSA_PC70,209,0.339044,0.100072,0.334142,0.006810,39,0,16634,3.882000,0.058661929,
1,Balanced,AMOSA_PC70,MEAN,0.319955,0.081614,0.359335,0.003737,,0,17392,3.540000,0.058323152,10
1,Balanced,GA_WaitingTime_Dominance_PC60,200,0.092158,0.116314,0.539560,0.012411,18,0,12527,3.982000,0.064116139,
1,Balanced,GA_WaitingTime_Dominance_PC60,201,0.043198,0.074391,0.576732,0.014912,13,0,13137,3.764000,0.064792161,
1,Balanced,GA_WaitingTime_Dominance_PC60,202,0.038463,0.082454,0.564835,0.038944,15,0,12534,3.804000,0.064875186,
1,Balanced,GA_WaitingTime_Dominance_PC60,203,0.065064,0.106297,0.568461,0.004222,21,0,11986,4.002000,0.064961926,
1,Balanced,GA_WaitingTime_Dominance_PC60,204,0.108020,0.120407,0.512576,0.007612,16,0,12801,4.046000,0.063370768,
1,Balanced,GA_WaitingTime_Dominance_PC60,205,0.035995,0.084928,0.609197,0.002865,9,0,13225,4.142000,0.065642456,
1,Balanced,GA_WaitingTime_Dominance_PC60,206,0.092836,0.071237,0.542983,0.003840,13,0,12548,3.632000,0.063798068,
1,Balanced,GA_WaitingTime_Dominance_PC60,207,0.085283,0.145777,0.524546,0.006479,12,0,13304,3.926000,0.063806385,
1,Balanced,GA_WaitingTime_Dominance_PC60,208,0.039325,0.090865,0.583310,0.047392,7,0,13379,3.872000,0.065358226,
1,Balanced,GA_WaitingTime_Dominance_PC60,209,0.052814,0.101044,0.549291,0.019499,13,0,13496,3.800000,0.064558894,
1,Balanced,GA_WaitingTime_Dominance_PC60,MEAN,0.065316,0.099371,0.557149,0.015818,,0,12893,3.632000,0.063370768,10
1,Balanced,GA_Energy_Dominance_PC60,200,0.409473,0.220045,0.284437,0.004905,56,0,12604,9.572000,0.054161522,
1,Balanced,GA_Energy_Dominance_PC60,201,0.449058,0.205576,0.250266,0.007165,84,0,13177,7.972000,0.053383601,
1,Balanced,GA_Energy_Dominance_PC60,202,0.450204,0.185942,0.244192,0.006811,75,0,13055,8.270000,0.053133152,
1,Balanced,GA_Energy_Dominance_PC60,203,0.430280,0.197404,0.260913,0.008816,65,0,12997,7.532000,0.053959940,
1,Balanced,GA_Energy_Dominance_PC60,204,0.396955,0.236074,0.293908,0.011443,86,0,13463,12.068000,0.051724715,
1,Balanced,GA_Energy_Dominance_PC60,205,0.362410,0.241339,0.312515,0.004816,52,0,12628,9.614000,0.055409174,
1,Balanced,GA_Energy_Dominance_PC60,206,0.434155,0.210756,0.275351,0.008401,66,0,13696,9.972000,0.053771198,
1,Balanced,GA_Energy_Dominance_PC60,207,0.385711,0.247937,0.303361,0.005783,69,0,12934,9.690000,0.054402249,
1,Balanced,GA_Energy_Dominance_PC60,208,0.422617,0.232606,0.265838,0.005629,74,0,14069,8.970000,0.053220701,
1,Balanced,GA_Energy_Dominance_PC60,209,0.426162,0.219973,0.266308,0.009336,72,0,13739,11.296000,0.051615280,
1,Balanced,GA_Energy_Dominance_PC60,MEAN,0.416702,0.219765,0.275709,0.007310,,0,13236,7.532000,0.051615280,10
1,Balanced,SA_WaitingTime_Dominance_PC60,200,0.111797,0.053166,0.531510,0.003093,17,0,10885,3.246000,0.063457211,
1,Balanced,SA_WaitingTime_Dominance_PC60,201,0.133395,0.065340,0.509461,0.002550,18,0,10335,3.574000,0.062994744,
1,Balanced,SA_WaitingTime_Dominance_PC60,202,0.090799,0.061436,0.547643,0.011815,15,0,10328,3.518000,0.063854736,
1,Balanced,SA_WaitingTime_Dominance_PC60,203,0.154799,0.049988,0.496991,0.002883,21,0,10529,3.312000,0.062603650,
1,Balanced,SA_WaitingTime_Dominance_PC60,204,0.115213,0.058544,0.526152,0.001692,26,0,11133,3.454000,0.063367553,
1,Balanced,SA_WaitingTime_Dominance_PC60,205,0.132972,0.045179,0.516531,0.002265,6,0,11413,3.266000,0.063042505,
1,Balanced,SA_WaitingTime_Dominance_PC60,206,0.094862,0.054478,0.546397,0.011483,8,0,11253,3.480000,0.063778354,
1,Balanced,SA_WaitingTime_Dominance_PC60,207,0.134450,0.043650,0.519983,0.000867,6,0,10779,3.274000,0.063016949,
1,Balanced,SA_WaitingTime_Dominance_PC60,208,0.131167,0.045390,0.520071,0.002556,11,0,10817,3.262000,0.063080674,
1,Balanced,SA_WaitingTime_Dominance_PC60,209,0.112243,0.056396,0.531349,0.003112,17,0,10425,3.452000,0.063430313,
1,Balanced,SA_WaitingTime_Dominance_PC60,MEAN,0.121170,0.053357,0.524609,0.004232,,0,10789,3.246000,0.062603650,10
1,Balanced,SA_Energy_Dominance_PC60,200,0.409810,0.262114,0.270727,0.005706,104,0,11148,8.952000,0.050997601,
1,Balanced,SA_Energy_Dominance_PC60,201,0.374007,0.293304,0.287106,0.006791,94,0,11025,8.952000,0.049728327,
1,Balanced,SA_Energy_Dominance_PC60,202,0.419219,0.256548,0.259107,0.004131,113,0,10720,8.132000,0.050992678,
1,Balanced,SA_Energy_Dominance_PC60,203,0.424723,0.250140,0.251735,0.005231,104,0,10863,8.198000,0.051557063,
1,Balanced,SA_Energy_Dominance_PC60,204,0.462582,0.216712,0.226857,0.005478,101,0,11482,8.146000,0.051278656,
1,Balanced,SA_Energy_Dominance_PC60,205,0.447800,0.239707,0.239363,0.003458,100,0,10834,8.102000,0.051234468,
1,Balanced,SA_Energy_Dominance_PC60,206,0.453530,0.229018,0.239764,0.005114,94,0,10790,9.166000,0.050423484,
1,Balanced,SA_Energy_Dominance_PC60,207,0.483780,0.211148,0.234039,0.005858,89,0,11735,7.916000,0.050645308,
1,Balanced,SA_Energy_Dominance_PC60,208,0.430327,0.246984,0.261020,0.005715,92,0,11520,9.460000,0.051712021,
1,Balanced,SA_Energy_Dominance_PC60,209,0.440456,0.245294,0.249838,0.003655,95,0,11392,8.126000,0.051376111,
1,Balanced,SA_Energy_Dominance_PC60,MEAN,0.434623,0.245097,0.251956,0.005114,,0,11150,7.916000,0.049728327,10
1,Balanced,NSGA-II_PC60,200,0.210244,0.167195,0.425721,0.006024,31,0,16158,5.848000,0.060973147,
1,Balanced,NSGA-II_PC60,201,0.255721,0.111935,0.407268,0.004566,32,0,16506,5.196000,0.060210127,
1,Balanced,NSGA-II_PC60,202,0.216682,0.161955,0.427951,0.010683,26,0,15289,6.088000,0.060781142,
1,Balanced,NSGA-II_PC60,203,0.197521,0.147316,0.444462,0.005546,26,0,15938,5.578000,0.061316164,
1,Balanced,NSGA-II_PC60,204,0.224064,0.138803,0.422005,0.006732,16,0,16396,5.680000,0.060777371,
1,Balanced,NSGA-II_PC60,205,0.267618,0.112765,0.392258,0.004436,33,0,16222,4.990000,0.059985347,
1,Balanced,NSGA-II_PC60,206,0.249457,0.120856,0.412694,0.007392,15,0,15386,5.608000,0.060266552,
1,Balanced,NSGA-II_PC60,207,0.244842,0.142020,0.408372,0.006168,19,0,16378,5.752000,0.060264802,
1,Balanced,NSGA-II_PC60,208,0.284391,0.134818,0.371642,0.005623,24,0,15400,5.596000,0.059452506,
1,Balanced,NSGA-II_PC60,209,0.206287,0.123954,0.438745,0.005966,24,0,15109,5.310000,0.061214745,
1,Balanced,NSGA-II_PC60,MEAN,0.235683,0.136162,0.415112,0.006314,,0,15878,4.990000,0.059452506,10
1,Balanced,SPEA-II_PC60,200,0.207090,0.141557,0.435997,0.010368,15,0,16186,5.884000,0.061113720,
1,Balanced,SPEA-II_PC60,201,0.181176,0.122261,0.463860,0.003846,20,0,16456,5.592000,0.061750424,
1,Balanced,SPEA-II_PC60,202,0.292169,0.129398,0.379933,0.002441,32,0,16236,5.232000,0.059399001,
1,Balanced,SPEA-II_PC60,203,0.291497,0.122726,0.375961,0.004570,25,0,16496,5.474000,0.059380081,
1,Balanced,SPEA-II_PC60,204,0.277120,0.117241,0.392247,0.012230,15,0,17009,5.348000,0.059719443,
1,Balanced,SPEA-II_PC60,205,0.241033,0.114858,0.415119,0.003187,30,0,16412,4.992000,0.060539021,
1,Balanced,SPEA-II_PC60,206,0.273876,0.121334,0.389660,0.008709,13,0,16611,5.548000,0.059766009,
1,Balanced,SPEA-II_PC60,207,0.322622,0.114451,0.354943,0.004209,26,0,15970,5.180000,0.058764101,
1,Balanced,SPEA-II_PC60,208,0.199287,0.131700,0.448614,0.005086,18,0,16766,5.784000,0.061314693,
1,Balanced,SPEA-II_PC60,209,0.237289,0.143684,0.418392,0.006513,18,0,15563,6.198000,0.060415290,
1,Balanced,SPEA-II_PC60,MEAN,0.252316,0.125921,0.407473,0.006116,,0,16370,4.992000,0.058764101,10
1,Balanced,AMOSA_PC60,200,0.243660,0.119607,0.412239,0.001509,50,0,17270,4.990000,0.060453242,
1,Balanced,AMOSA_PC60,201,0.346919,0.093829,0.349830,0.002348,50,0,16761,4.586000,0.058406709,
1,Balanced,AMOSA_PC60,202,0.333427,0.112605,0.348930,0.002362,44,0,16939,5.034000,0.058523396,
1,Balanced,AMOSA_PC60,203,0.273221,0.093984,0.393166,0.001752,46,0,16629,4.472000,0.059974856,
1,Balanced,AMOSA_PC60,204,0.297702,0.110315,0.374150,0.001725,45,0,16995,4.816000,0.059369247,
1,Balanced,AMOSA_PC60,205,0.288980,0.101756,0.379418,0.002450,40,0,17362,4.560000,0.059618079,
1,Balanced,AMOSA_PC60,206,0.313730,0.093571,0.350875,0.010865,38,0,16831,4.758000,0.059089907,
1,Balanced,AMOSA_PC60,207,0.288909,0.089875,0.385826,0.001608,37,0,16734,4.612000,0.059631578,
1,Balanced,AMOSA_PC60,208,0.273802,0.096947,0.384098,0.003850,29,0,16461,4.530000,0.059951176,
1,Balanced,AMOSA_PC60,209,0.305267,0.109172,0.369879,0.004061,42,0,17585,4.658000,0.059245242,
1,Balanced,AMOSA_PC60,MEAN,0.296562,0.102166,0.374841,0.003253,,0,16956,4.472000,0.058406709,10
1,Balanced,GA_WaitingTime_Dominance_PC50,200,0.053414,0.246379,0.578280,0.010008,19,0,12473,7.766000,0.064637711,
1,Balanced,GA_WaitingTime_Dominance_PC50,201,0.057721,0.167672,0.576426,0.003694,16,0,12442,5.704000,0.064782547,
1,Balanced,GA_WaitingTime_Dominance_PC50,202,0.073727,0.192838,0.563076,0.005116,21,0,11980,5.972000,0.064648720,
1,Balanced,GA_WaitingTime_Dominance_PC50,203,0.017119,0.130550,0.611386,0.005348,6,0,12103,5.582000,0.065331188,
1,Balanced,GA_WaitingTime_Dominance_PC50,204,0.072293,0.137972,0.548834,0.005315,9,0,12792,5.528000,0.064107114,
1,Balanced,GA_WaitingTime_Dominance_PC50,205,0.033015,0.332287,0.646693,0.012215,6,0,11565,10.314000,0.067302596,
1,Balanced,GA_WaitingTime_Dominance_PC50,206,0.007657,0.159201,0.619918,0.000000,2,0,11699,6.302000,0.065489071,
1,Balanced,GA_WaitingTime_Dominance_PC50,207,0.127009,0.183928,0.516259,0.008051,21,0,12574,6.018000,0.063456313,
1,Balanced,GA_WaitingTime_Dominance_PC50,208,0.038111,0.183398,0.607149,0.004546,3,0,11708,7.030000,0.065701149,
1,Balanced,GA_WaitingTime_Dominance_PC50,209,0.104297,0.131288,0.528074,0.001665,12,0,13100,5.380000,0.063430944,
1,Balanced,GA_WaitingTime_Dominance_PC50,MEAN,0.058436,0.186551,0.579610,0.005596,,0,12243,5.380000,0.063430944,10
1,Balanced,GA_Energy_Dominance_PC50,200,0.169745,0.328519,0.477281,0.005408,20,0,11804,10.584000,0.060943395,
1,Balanced,GA_Energy_Dominance_PC50,201,0.259544,0.305322,0.394218,0.006733,51,0,12708,9.856000,0.058284935,
1,Balanced,GA_Energy_Dominance_PC50,202,0.336579,0.281021,0.338306,0.007213,51,0,13354,9.892000,0.055838801,
1,Balanced,GA_Energy_Dominance_PC50,203,0.299094,0.276995,0.370637,0.010577,42,0,12406,9.504000,0.057926744,
1,Balanced,GA_Energy_Dominance_PC50,204,0.268589,0.318955,0.394419,0.004948,42,0,13174,11.912000,0.057509689,
1,Balanced,GA_Energy_Dominance_PC50,205,0.026299,0.333468,0.646121,0.021798,3,0,12006,11.304000,0.066430124,
1,Balanced,GA_Energy_Dominance_PC50,206,0.275148,0.306840,0.387232,0.006267,39,0,12789,10.568000,0.057585895,
1,Balanced,GA_Energy_Dominance_PC50,207,0.171703,0.322834,0.476815,0.005954,18,0,12093,10.784000,0.060896542,
1,Balanced,GA_Energy_Dominance_PC50,208,0.181768,0.286501,0.479510,0.009640,26,0,12220,9.178000,0.062262130,
1,Balanced,GA_Energy_Dominance_PC50,209,0.254705,0.383163,0.424957,0.005184,51,0,12443,12.856000,0.057179608,
1,Balanced,GA_Energy_Dominance_PC50,MEAN,0.224317,0.314362,0.438950,0.008372,,0,12499,9.178000,0.055838801,10
1,Balanced,SA_WaitingTime_Dominance_PC50,200,0.127256,0.081310,0.514568,0.001485,7,0,10977,4.240000,0.063060886,
1,Balanced,SA_WaitingTime_Dominance_PC50,201,0.154923,0.088167,0.480289,0.022829,9,0,10484,4.374000,0.062474054,
1,Balanced,SA_WaitingTime_Dominance_PC50,202,0.117591,0.079538,0.524448,0.001257,8,0,10911,4.158000,0.063270211,
1,Balanced,SA_WaitingTime_Dominance_PC50,203,0.100047,0.088848,0.538833,0.003138,3,0,10446,4.564000,0.063596812,
1,Balanced,SA_WaitingTime_Dominance_PC50,204,0.090062,0.085757,0.546366,0.002738,11,0,10002,4.370000,0.063813130,
1,Balanced,SA_WaitingTime_Dominance_PC50,205,0.158260,0.075246,0.494774,0.003022,6,0,10193,4.426000,0.062413729,
1,Balanced,SA_WaitingTime_Dominance_PC50,206,0.140193,0.098743,0.499458,0.008164,13,0,11066,4.316000,0.062774313,
1,Balanced,SA_WaitingTime_Dominance_PC50,207,0.096380,0.101025,0.536717,0.004300,13,0,11050,4.312000,0.063667656,
1,Balanced,SA_WaitingTime_Dominance_PC50,208,0.175973,0.080161,0.475780,0.004282,18,0,10718,4.312000,0.062051517,
1,Balanced,SA_WaitingTime_Dominance_PC50,209,0.080332,0.092611,0.553123,0.005810,10,0,10302,4.378000,0.064005971,
1,Balanced,SA_WaitingTime_Dominance_PC50,MEAN,0.124101,0.087141,0.516436,0.005703,,0,10614,4.158000,0.062051517,10
1,Balanced,SA_Energy_Dominance_PC50,200,0.415503,0.248412,0.262357,0.008130,111,0,11178,8.844000,0.051071349,
1,Balanced,SA_Energy_Dominance_PC50,201,0.388041,0.275583,0.286169,0.004542,86,0,11201,9.694000,0.051259049,
1,Balanced,SA_Energy_Dominance_PC50,202,0.420168,0.231699,0.253773,0.005114,87,0,11300,9.316000,0.050625376,
1,Balanced,SA_Energy_Dominance_PC50,203,0.445322,0.222021,0.230927,0.004199,110,0,10692,9.284000,0.049194895,
1,Balanced,SA_Energy_Dominance_PC50,204,0.412288,0.260378,0.271975,0.004582,108,0,11221,10.284000,0.049084704,
1,Balanced,SA_Energy_Dominance_PC50,205,0.431231,0.258328,0.265454,0.005019,111,0,11303,9.678000,0.048848964,
1,Balanced,SA_Energy_Dominance_PC50,206,0.382053,0.283320,0.297730,0.005493,118,0,11041,9.858000,0.049594439,
1,Balanced,SA_Energy_Dominance_PC50,207,0.366653,0.307968,0.302414,0.004899,84,0,10891,9.068000,0.051963236,
1,Balanced,SA_Energy_Dominance_PC50,208,0.402380,0.272162,0.280845,0.006090,108,0,11414,9.366000,0.049127859,
1,Balanced,SA_Energy_Dominance_PC50,209,0.414302,0.270834,0.282259,0.006125,117,0,10774,9.298000,0.049543933,
1,Balanced,SA_Energy_Dominance_PC50,MEAN,0.407794,0.263070,0.273390,0.005419,,0,11101,8.844000,0.048848964,10
1,Balanced,NSGA-II_PC50,200,0.020379,0.345887,0.653055,0.017424,4,0,15193,11.450000,0.066527794,
1,Balanced,NSGA-II_PC50,201,0.036509,0.333301,0.622210,0.014639,6,0,15779,11.072000,0.065391319,
1,Balanced,NSGA-II_PC50,202,NaN,NaN,NaN,NaN,0,0,15367,NaN,NaN,
1,Balanced,NSGA-II_PC50,203,0.056820,0.317394,0.625521,0.005505,8,0,15715,10.232000,0.066771216,
1,Balanced,NSGA-II_PC50,204,0.093040,0.231922,0.538524,0.010644,5,0,16298,8.464000,0.063399388,
1,Balanced,NSGA-II_PC50,205,0.156787,0.224667,0.475254,0.015587,17,0,16242,7.740000,0.062039942,
1,Balanced,NSGA-II_PC50,206,0.051570,0.292008,0.589821,0.000000,2,0,14879,10.042000,0.064291919,
1,Balanced,NSGA-II_PC50,207,0.083519,0.244353,0.546214,0.006461,13,0,14962,8.194000,0.063620707,
1,Balanced,NSGA-II_PC50,208,0.123484,0.239646,0.512208,0.008530,10,0,15464,8.344000,0.062634375,
1,Balanced,NSGA-II_PC50,209,0.039719,0.245544,0.596489,0.004640,5,0,14973,8.796000,0.064830521,
1,Balanced,NSGA-II_PC50,MEAN,0.073536,0.274969,0.573255,0.009270,,0,15487,7.740000,0.062039942,9
1,Balanced,SPEA-II_PC50,200,NaN,NaN,NaN,NaN,0,0,16427,NaN,NaN,
1,Balanced,SPEA-II_PC50,201,0.009374,0.343573,0.668867,0.000000,2,0,15732,11.528000,0.066938514,
1,Balanced,SPEA-II_PC50,202,0.184184,0.224450,0.456478,0.008399,21,0,15257,7.856000,0.061163193,
1,Balanced,SPEA-II_PC50,203,0.179678,0.223676,0.454666,0.007115,11,0,16872,7.862000,0.061337484,
1,Balanced,SPEA-II_PC50,204,0.105770,0.245921,0.530597,0.005283,8,0,16101,8.936000,0.063025038,
