Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
GA_Energy_Dominance_PC70,208,0.478329,0.164046,0.219248,0.004892,98,98,0,10116,0.595270,
GA_Energy_Dominance_PC70,209,0.451146,0.216981,0.240086,0.005795,98,98,0,10230,0.589658,
GA_Energy_Dominance_PC70,MEAN,0.481696,0.177763,0.222260,0.007357,87,87,0,10023,0.602137,10
GA_Energy_Dominance_PC70,STDDEV,0.019951,0.023158,0.014141,0.003022,,,,,0.013516,
SA_WaitingTime_Dominance_PC70,200,0.113992,0.041171,0.542192,0.006299,16,16,0,6597,0.296098,
SA_WaitingTime_Dominance_PC70,201,0.088029,0.031621,0.571061,0.001709,9,9,0,6605,0.276496,
SA_WaitingTime_Dominance_PC70,202,0.071593,0.030236,0.579609,0.005312,15,15,0,6544,0.263733,
SA_WaitingTime_Dominance_PC70,203,0.111965,0.059558,0.539057,0.001887,40,41,0,6578,0.283447,
SA_WaitingTime_Dominance_PC70,204,0.119022,0.034020,0.544478,0.004283,11,11,0,6515,0.301263,
SA_WaitingTime_Dominance_PC70,205,0.114247,0.036842,0.545784,0.004150,11,11,0,6485,0.297286,
SA_WaitingTime_Dominance_PC70,206,0.085487,0.040353,0.567598,0.002567,13,13,0,6438,0.274455,
SA_WaitingTime_Dominance_PC70,207,0.102814,0.036875,0.556089,0.001222,21,21,0,6545,0.287807,
SA_WaitingTime_Dominance_PC70,208,0.123166,0.029508,0.540399,0.001339,10,10,0,6564,0.304660,
SA_WaitingTime_Dominance_PC70,209,0.103307,0.033371,0.555555,0.004262,8,8,0,6484,0.289157,
SA_WaitingTime_Dominance_PC70,MEAN,0.103362,0.037356,0.554182,0.003303,15,16,0,6535,0.287440,10
SA_WaitingTime_Dominance_PC70,STDDEV,0.015834,0.008302,0.013580,0.001700,,,,,0.012365,
SA_Energy_Dominance_PC70,200,0.498778,0.185925,0.196995,0.006512,99,99,0,6672,0.629291,
SA_Energy_Dominance_PC70,201,0.480196,0.206912,0.220904,0.004712,82,82,0,6850,0.611349,
SA_Energy_Dominance_PC70,202,0.415985,0.248981,0.251593,0.005382,123,125,0,6672,0.589975,
SA_Energy_Dominance_PC70,203,0.483717,0.212388,0.222186,0.004908,98,99,0,7275,0.615297,
SA_Energy_Dominance_PC70,204,0.450438,0.238602,0.239620,0.006927,100,101,0,6797,0.588198,
SA_Energy_Dominance_PC70,205,0.503310,0.206306,0.240626,0.005100,77,77,0,6823,0.596850,
SA_Energy_Dominance_PC70,206,0.442004,0.232732,0.250350,0.004634,91,91,0,6414,0.572218,
SA_Energy_Dominance_PC70,207,0.504757,0.178298,0.209156,0.004780,108,108,0,4597,0.619327,
SA_Energy_Dominance_PC70,208,0.444699,0.241800,0.243267,0.006020,95,95,0,4919,0.594364,
SA_Energy_Dominance_PC70,209,0.491360,0.180444,0.197805,0.012043,80,81,0,4625,0.631856,
SA_Energy_Dominance_PC70,MEAN,0.471525,0.213239,0.227250,0.006102,95,96,0,6164,0.604872,10
SA_Energy_Dominance_PC70,STDDEV,0.029317,0.024996,0.019724,0.002120,,,,,0.018507,
NSGA-II_PC70,200,0.330553,0.089280,0.364843,0.002471,38,38,0,8741,0.465147,
NSGA-II_PC70,201,0.353517,0.059934,0.357784,0.008929,27,27,0,8462,0.484873,
NSGA-II_PC70,202,0.259785,0.118769,0.407675,0.002619,37,37,0,8282,0.408621,
NSGA-II_PC70,203,0.245843,0.099834,0.420776,0.004319,23,23,0,8312,0.395035,
NSGA-II_PC70,204,0.399737,0.090305,0.333838,0.004914,23,23,0,8581,0.520091,
NSGA-II_PC70,205,0.358291,0.068904,0.354986,0.002613,39,39,0,8668,0.488595,
NSGA-II_PC70,206,0.325623,0.093795,0.370237,0.003658,32,32,0,8386,0.461196,
NSGA-II_PC70,207,0.307908,0.099576,0.377439,0.002505,42,42,0,8590,0.445667,
NSGA-II_PC70,208,0.262805,0.102148,0.406064,0.003842,32,32,0,8234,0.409476,
NSGA-II_PC70,209,0.303900,0.088960,0.384927,0.002296,37,37,0,8266,0.443839,
NSGA-II_PC70,MEAN,0.314796,0.091150,0.377857,0.003817,33,33,0,8452,0.452254,10
NSGA-II_PC70,STDDEV,0.046499,0.015860,0.025823,0.001907,,,,,0.037888,
SPEA-II_PC70,200,0.346369,0.066622,0.369493,0.005485,24,24,0,8822,0.477786,
SPEA-II_PC70,201,0.289840,0.064807,0.399950,0.006272,26,26,0,8702,0.432494,
SPEA-II_PC70,202,0.334242,0.069651,0.371926,0.003092,32,32,0,9194,0.469099,
SPEA-II_PC70,203,0.323155,0.078414,0.371795,0.003508,31,31,0,8725,0.459396,
SPEA-II_PC70,204,0.327002,0.076366,0.378188,0.001662,41,41,0,8902,0.462504,
SPEA-II_PC70,205,0.288550,0.085468,0.393620,0.005995,29,29,0,8731,0.431948,
SPEA-II_PC70,206,0.340934,0.064017,0.373529,0.004486,24,24,0,8867,0.473345,
SPEA-II_PC70,207,0.313982,0.083164,0.380345,0.008503,24,24,0,8803,0.451594,
SPEA-II_PC70,208,0.321118,0.088773,0.368034,0.004627,29,29,0,8753,0.456727,
SPEA-II_PC70,209,0.321308,0.089934,0.383284,0.003993,24,24,0,8780,0.457040,
SPEA-II_PC70,MEAN,0.320650,0.076722,0.379016,0.004762,28,28,0,8827,0.457193,10
SPEA-II_PC70,STDDEV,0.018246,0.009467,0.010080,0.001816,,,,,0.014624,
AMOSA_PC70,200,0.175519,0.123279,0.474900,0.007045,16,16,0,9781,0.337947,
AMOSA_PC70,201,0.231427,0.119075,0.427565,0.007312,19,19,0,9616,0.382155,
AMOSA_PC70,202,0.235318,0.123506,0.430223,0.004888,24,24,0,9559,0.384703,
AMOSA_PC70,203,0.167478,0.134291,0.482795,0.021994,11,11,0,9540,0.327427,
AMOSA_PC70,204,0.148863,0.175298,0.482432,0.013338,19,19,0,9621,0.302905,
AMOSA_PC70,205,0.188888,0.099912,0.472218,0.007171,8,8,0,9591,0.348571,
AMOSA_PC70,206,0.195933,0.128580,0.456831,0.005853,18,18,0,9544,0.353883,
AMOSA_PC70,207,0.214824,0.145036,0.442021,0.004732,19,19,0,9532,0.366129,
AMOSA_PC70,208,0.199978,0.146317,0.447677,0.008172,24,24,0,9520,0.354167,
AMOSA_PC70,209,0.209805,0.135609,0.441785,0.003704,23,23,0,9502,0.365099,
AMOSA_PC70,MEAN,0.196803,0.133090,0.455845,0.008421,18,18,0,9580,0.352299,10
AMOSA_PC70,STDDEV,0.026193,0.019007,0.019943,0.005178,,,,,0.023624,
GA_WaitingTime_Dominance_PC60,200,0.092158,0.116314,0.549611,0.012411,18,18,0,6843,0.258043,
GA_WaitingTime_Dominance_PC60,201,0.043198,0.074391,0.588331,0.014912,13,13,0,6677,0.235674,
GA_WaitingTime_Dominance_PC60,202,0.038463,0.082454,0.575682,0.038944,15,15,0,6607,0.231770,
GA_WaitingTime_Dominance_PC60,203,0.065064,0.106297,0.579030,0.004222,21,21,0,6742,0.225993,
GA_WaitingTime_Dominance_PC60,204,0.108020,0.120297,0.523112,0.007612,16,16,0,6671,0.287204,
GA_WaitingTime_Dominance_PC60,205,0.035995,0.084928,0.620780,0.002865,9,9,0,6588,0.199536,
GA_WaitingTime_Dominance_PC60,206,0.092836,0.071237,0.555210,0.003840,13,13,0,6632,0.276176,
GA_WaitingTime_Dominance_PC60,207,0.085283,0.145777,0.534626,0.006479,12,12,0,6795,0.269853,
GA_WaitingTime_Dominance_PC60,208,0.039325,0.090865,0.593949,0.047392,7,7,0,6593,0.211545,
GA_WaitingTime_Dominance_PC60,209,0.052814,0.101044,0.559911,0.019499,13,13,0,6733,0.243566,
GA_WaitingTime_Dominance_PC60,MEAN,0.065316,0.099360,0.568024,0.015818,14,14,0,6688,0.243936,10
GA_WaitingTime_Dominance_PC60,STDDEV,0.025695,0.022163,0.027837,0.014690,,,,,0.027095,
GA_Energy_Dominance_PC60,200,0.409473,0.219838,0.284440,0.004905,56,56,0,6848,0.528208,
GA_Energy_Dominance_PC60,201,0.449058,0.205374,0.249891,0.007165,84,84,0,6975,0.558147,
GA_Energy_Dominance_PC60,202,0.450204,0.185737,0.243775,0.006811,75,75,0,6972,0.570181,
GA_Energy_Dominance_PC60,203,0.430280,0.197200,0.261077,0.008816,65,65,0,6994,0.554245,
GA_Energy_Dominance_PC60,204,0.396955,0.235982,0.291458,0.011443,86,86,0,7103,0.530034,
GA_Energy_Dominance_PC60,205,0.362410,0.241230,0.313639,0.004816,52,52,0,6813,0.487338,
GA_Energy_Dominance_PC60,206,0.434155,0.210627,0.274904,0.008401,66,66,0,7006,0.531321,
GA_Energy_Dominance_PC60,207,0.385711,0.247700,0.302890,0.005783,69,69,0,6896,0.505040,
GA_Energy_Dominance_PC60,208,0.422617,0.232279,0.266046,0.005629,74,74,0,6993,0.548629,
GA_Energy_Dominance_PC60,209,0.426162,0.220031,0.264623,0.009336,72,72,0,7067,0.551670,
GA_Energy_Dominance_PC60,MEAN,0.416702,0.219600,0.275274,0.007310,70,70,0,6966,0.536481,10
GA_Energy_Dominance_PC60,STDDEV,0.026708,0.019022,0.021488,0.002051,,,,,0.024164,
SA_WaitingTime_Dominance_PC60,200,0.111797,0.053166,0.544196,0.003093,17,18,0,4633,0.293156,
SA_WaitingTime_Dominance_PC60,201,0.133395,0.065340,0.522019,0.002550,18,18,0,4650,0.308905,
SA_WaitingTime_Dominance_PC60,202,0.090799,0.061436,0.560105,0.011815,15,15,0,4601,0.275031,
SA_WaitingTime_Dominance_PC60,203,0.154799,0.049959,0.510042,0.002883,21,21,0,4709,0.327159,
SA_WaitingTime_Dominance_PC60,204,0.115213,0.058544,0.538739,0.001692,26,26,0,4643,0.294930,
SA_WaitingTime_Dominance_PC60,205,0.132972,0.045179,0.529586,0.002265,6,6,0,4584,0.309916,
SA_WaitingTime_Dominance_PC60,206,0.094862,0.054478,0.559049,0.011483,8,8,0,4732,0.278451,
SA_WaitingTime_Dominance_PC60,207,0.134450,0.043650,0.533230,0.000867,6,6,0,4628,0.311016,
SA_WaitingTime_Dominance_PC60,208,0.131167,0.045390,0.533201,0.002556,11,11,0,4688,0.308473,
SA_WaitingTime_Dominance_PC60,209,0.112243,0.056396,0.544128,0.003112,17,17,0,4659,0.292531,
SA_WaitingTime_Dominance_PC60,MEAN,0.121170,0.053354,0.537429,0.004232,15,15,0,4652,0.299957,10
SA_WaitingTime_Dominance_PC60,STDDEV,0.018744,0.006945,0.014692,0.003765,,,,,0.015246,
SA_Energy_Dominance_PC60,200,0.409810,0.261753,0.269978,0.005706,104,105,0,4982,0.562321,
SA_Energy_Dominance_PC60,201,0.374007,0.293207,0.287106,0.006791,94,95,0,4756,0.543478,
SA_Energy_Dominance_PC60,202,0.419219,0.256327,0.259793,0.004131,113,113,0,4882,0.572690,
SA_Energy_Dominance_PC60,203,0.424723,0.249883,0.252066,0.005231,104,105,0,4736,0.569640,
SA_Energy_Dominance_PC60,204,0.462582,0.216511,0.225639,0.005478,101,102,0,4775,0.596244,
SA_Energy_Dominance_PC60,205,0.447800,0.239652,0.238962,0.003458,100,100,0,4789,0.587923,
SA_Energy_Dominance_PC60,206,0.453530,0.229120,0.238485,0.005114,94,94,0,4721,0.593243,
SA_Energy_Dominance_PC60,207,0.483780,0.210985,0.232172,0.005858,89,90,0,4739,0.595449,
SA_Energy_Dominance_PC60,208,0.430327,0.246743,0.258549,0.005715,92,93,0,4715,0.565084,
SA_Energy_Dominance_PC60,209,0.440456,0.245232,0.248197,0.003655,95,96,0,4707,0.581958,
SA_Energy_Dominance_PC60,MEAN,0.434623,0.244941,0.251095,0.005114,99,99,0,4780,0.576803,10
SA_Energy_Dominance_PC60,STDDEV,0.028995,0.022381,0.017625,0.001003,,,,,0.016346,
NSGA-II_PC60,200,0.210244,0.166200,0.434836,0.006024,31,31,0,8123,0.362356,
NSGA-II_PC60,201,0.255721,0.110562,0.418283,0.004566,32,32,0,8203,0.401021,
NSGA-II_PC60,202,0.216682,0.160878,0.437141,0.010683,26,26,0,7993,0.366774,
NSGA-II_PC60,203,0.197521,0.146242,0.454328,0.005546,26,26,0,8182,0.352830,
NSGA-II_PC60,204,0.224064,0.138236,0.432590,0.006732,16,16,0,8266,0.373590,
NSGA-II_PC60,205,0.267618,0.112223,0.403253,0.004436,33,33,0,8422,0.411576,
NSGA-II_PC60,206,0.249457,0.120163,0.423612,0.007392,15,15,0,8113,0.394356,
NSGA-II_PC60,207,0.244842,0.141075,0.418065,0.006168,19,19,0,8288,0.390758,
NSGA-II_PC60,208,0.284391,0.134034,0.381082,0.005623,24,24,0,8187,0.423508,
NSGA-II_PC60,209,0.206287,0.123033,0.449478,0.005966,24,24,0,8112,0.360641,
NSGA-II_PC60,MEAN,0.235683,0.135265,0.425267,0.006314,25,25,0,8188,0.383741,10
NSGA-II_PC60,STDDEV,0.027443,0.018156,0.020633,0.001682,,,,,0.022702,
SPEA-II_PC60,200,0.207090,0.140262,0.446426,0.010368,15,15,0,8407,0.358883,
SPEA-II_PC60,201,0.181176,0.121353,0.475180,0.003846,20,20,0,8496,0.338630,
SPEA-II_PC60,202,0.292169,0.129324,0.390446,0.002441,32,32,0,8668,0.430796,
SPEA-II_PC60,203,0.291497,0.122594,0.386147,0.004570,25,25,0,8565,0.429212,
SPEA-II_PC60,204,0.277120,0.117048,0.403062,0.012230,15,15,0,8640,0.417907,
SPEA-II_PC60,205,0.241033,0.114147,0.425960,0.003187,30,30,0,8688,0.390064,
SPEA-II_PC60,206,0.273876,0.121486,0.400442,0.008709,13,13,0,8588,0.414365,
SPEA-II_PC60,207,0.322622,0.114146,0.364753,0.004209,26,26,0,8708,0.455723,
SPEA-II_PC60,208,0.199287,0.130443,0.459432,0.005086,18,18,0,8505,0.352764,
SPEA-II_PC60,209,0.237289,0.143246,0.428824,0.006513,18,18,0,8466,0.382214,
SPEA-II_PC60,MEAN,0.252316,0.125405,0.418067,0.006116,21,21,0,8573,0.397056,10
SPEA-II_PC60,STDDEV,0.044066,0.009710,0.033340,0.003109,,,,,0.036675,
AMOSA_PC60,200,0.106736,0.163999,0.540206,0.018318,7,7,0,9591,0.264999,
AMOSA_PC60,201,0.133842,0.225068,0.508030,0.013123,9,9,0,9601,0.291573,
AMOSA_PC60,202,0.160614,0.174775,0.487878,0.026535,5,5,0,9662,0.316338,
AMOSA_PC60,203,0.081388,0.193612,0.559444,0.011210,7,7,0,9561,0.248311,
AMOSA_PC60,204,0.128699,0.211461,0.514154,0.008232,11,11,0,9562,0.287576,
AMOSA_PC60,205,0.141016,0.214570,0.520161,0.018328,10,10,0,9636,0.259566,
AMOSA_PC60,206,0.167185,0.174709,0.483323,0.010171,7,7,0,9756,0.322086,
AMOSA_PC60,207,0.069963,0.193010,0.569917,0.010732,8,8,0,9675,0.241570,
AMOSA_PC60,208,0.089941,0.196297,0.549187,0.008939,8,8,0,9598,0.256704,
AMOSA_PC60,209,0.138974,0.194788,0.508872,0.006102,7,7,0,9530,0.294812,
AMOSA_PC60,MEAN,0.121836,0.194229,0.524117,0.013169,8,8,0,9617,0.278354,10
AMOSA_PC60,STDDEV,0.031599,0.018280,0.027958,0.005855,,,,,0.026724,
GA_WaitingTime_Dominance_PC50,200,0.053414,0.246379,0.586759,0.010008,19,19,0,6580,0.212729,
GA_WaitingTime_Dominance_PC50,201,0.057721,0.167672,0.586559,0.003694,16,16,0,6767,0.221683,
GA_WaitingTime_Dominance_PC50,202,0.073727,0.192838,0.572027,0.005116,21,21,0,6562,0.223524,
GA_WaitingTime_Dominance_PC50,203,0.017119,0.130550,0.622765,0.005348,6,6,0,6614,0.203319,
GA_WaitingTime_Dominance_PC50,204,0.072293,0.137972,0.560007,0.005315,9,9,0,6710,0.250074,
GA_WaitingTime_Dominance_PC50,205,0.033015,0.332287,0.654069,0.012215,6,6,0,6501,0.109978,
GA_WaitingTime_Dominance_PC50,206,0.007657,0.159201,0.630858,0.000000,2,2,0,6476,0.193116,
GA_WaitingTime_Dominance_PC50,207,0.127009,0.183839,0.524623,0.008051,21,21,0,6671,0.265363,
GA_WaitingTime_Dominance_PC50,208,0.038111,0.183398,0.617460,0.004546,3,3,0,6604,0.181125,
GA_WaitingTime_Dominance_PC50,209,0.104297,0.131288,0.539442,0.001665,12,12,0,6862,0.276879,
GA_WaitingTime_Dominance_PC50,MEAN,0.058436,0.186542,0.589457,0.005596,12,12,0,6634,0.213779,10
GA_WaitingTime_Dominance_PC50,STDDEV,0.035499,0.058762,0.039591,0.003481,,,,,0.045272,
GA_Energy_Dominance_PC50,200,0.169745,0.327232,0.482885,0.005408,20,20,0,6597,0.311447,
GA_Energy_Dominance_PC50,201,0.259544,0.304910,0.397107,0.006733,51,51,0,6810,0.395735,
GA_Energy_Dominance_PC50,202,0.336579,0.280837,0.339478,0.007213,51,51,0,6859,0.465931,
GA_Energy_Dominance_PC50,203,0.299094,0.276498,0.372983,0.010577,42,42,0,6844,0.413077,
GA_Energy_Dominance_PC50,204,0.268589,0.318594,0.396403,0.004948,42,42,0,6731,0.397166,
GA_Energy_Dominance_PC50,205,0.026299,0.333468,0.653851,0.021798,3,3,0,6512,0.134314,
GA_Energy_Dominance_PC50,206,0.275148,0.306251,0.389243,0.006267,39,39,0,6761,0.407960,
GA_Energy_Dominance_PC50,207,0.171703,0.321399,0.482564,0.005954,18,18,0,6627,0.311967,
GA_Energy_Dominance_PC50,208,0.181768,0.286215,0.485737,0.009640,26,26,0,6698,0.279590,
GA_Energy_Dominance_PC50,209,0.254705,0.382844,0.424638,0.005184,51,51,0,6814,0.375619,
GA_Energy_Dominance_PC50,MEAN,0.224317,0.313825,0.442489,0.008372,34,34,0,6725,0.349281,10
GA_Energy_Dominance_PC50,STDDEV,0.084658,0.029648,0.085183,0.004814,,,,,0.089530,
SA_WaitingTime_Dominance_PC50,200,0.127256,0.081310,0.527131,0.001485,7,7,0,4694,0.300800,
SA_WaitingTime_Dominance_PC50,201,0.154923,0.087969,0.492419,0.022829,9,9,0,4733,0.322526,
SA_WaitingTime_Dominance_PC50,202,0.117591,0.079538,0.536983,0.001257,8,8,0,4720,0.293366,
SA_WaitingTime_Dominance_PC50,203,0.100047,0.088848,0.551250,0.003138,3,3,0,4657,0.277274,
SA_WaitingTime_Dominance_PC50,204,0.090062,0.085757,0.558699,0.002738,11,12,0,4632,0.270206,
SA_WaitingTime_Dominance_PC50,205,0.158260,0.074473,0.507838,0.003022,6,6,0,4608,0.324845,
SA_WaitingTime_Dominance_PC50,206,0.140193,0.098534,0.511521,0.008164,13,14,0,4682,0.311001,
SA_WaitingTime_Dominance_PC50,207,0.096380,0.101025,0.548568,0.004300,13,13,0,4661,0.275774,
SA_WaitingTime_Dominance_PC50,208,0.175973,0.079644,0.488506,0.004282,18,18,0,4741,0.339745,
SA_WaitingTime_Dominance_PC50,209,0.080332,0.092611,0.565172,0.005810,10,10,0,4633,0.262386,
SA_WaitingTime_Dominance_PC50,MEAN,0.124101,0.086971,0.528809,0.005703,10,10,0,4676,0.297792,10
SA_WaitingTime_Dominance_PC50,STDDEV,0.030887,0.008162,0.026204,0.006029,,,,,0.024954,
SA_Energy_Dominance_PC50,200,0.415503,0.248162,0.262524,0.008130,111,111,0,4931,0.563105,
SA_Energy_Dominance_PC50,201,0.388041,0.275445,0.284371,0.004542,86,86,0,4866,0.542401,
SA_Energy_Dominance_PC50,202,0.420168,0.231520,0.251491,0.005114,87,88,0,4997,0.570162,
SA_Energy_Dominance_PC50,203,0.445322,0.222016,0.230038,0.004199,110,110,0,4962,0.599405,
SA_Energy_Dominance_PC50,204,0.412288,0.260378,0.271173,0.004582,108,109,0,4952,0.558829,
SA_Energy_Dominance_PC50,205,0.431231,0.258332,0.265819,0.005019,111,112,0,4980,0.555763,
SA_Energy_Dominance_PC50,206,0.382053,0.282996,0.295207,0.005493,118,118,0,4892,0.551874,
SA_Energy_Dominance_PC50,207,0.366653,0.307568,0.301447,0.004899,84,85,0,4867,0.526124,
SA_Energy_Dominance_PC50,208,0.402380,0.272058,0.279749,0.006090,108,108,0,4957,0.537631,
SA_Energy_Dominance_PC50,209,0.414302,0.270646,0.283248,0.006125,117,117,0,5059,0.528652,
SA_Energy_Dominance_PC50,MEAN,0.407794,0.262912,0.272507,0.005419,104,104,0,4946,0.553395,10
SA_Energy_Dominance_PC50,STDDEV,0.022377,0.023666,0.020131,0.001086,,,,,0.020628,
NSGA-II_PC50,200,0.020379,0.345887,0.660550,0.017424,4,4,0,8128,0.130446,
NSGA-II_PC50,201,0.036509,0.333301,0.629800,0.014639,6,6,0,8094,0.168059,
NSGA-II_PC50,202,NaN,NaN,NaN,NaN,0,0,0,8041,NaN,
NSGA-II_PC50,203,0.056820,0.317394,0.632589,0.005505,8,8,0,8104,0.127461,
NSGA-II_PC50,204,0.093040,0.231551,0.548136,0.010644,5,5,0,8155,0.253042,
NSGA-II_PC50,205,0.156787,0.223948,0.483584,0.015587,17,17,0,8409,0.305037,
NSGA-II_PC50,206,0.051570,0.292008,0.598253,0.000000,2,2,0,8019,0.210378,
NSGA-II_PC50,207,0.083519,0.244211,0.555412,0.006461,13,13,0,8060,0.246635,
NSGA-II_PC50,208,0.123484,0.238959,0.520856,0.008530,10,10,0,8064,0.279596,
NSGA-II_PC50,209,0.039719,0.245544,0.606021,0.004640,5,5,0,8057,0.201098,
NSGA-II_PC50,MEAN,0.073536,0.274756,0.581689,0.009270,7,7,0,8113,0.213528,9
NSGA-II_PC50,STDDEV,0.042174,0.044869,0.054907,0.005448,,,,,0.059571,
SPEA-II_PC50,200,NaN,NaN,NaN,NaN,0,0,0,8345,NaN,
SPEA-II_PC50,201,0.009374,0.343573,0.676468,0.000000,2,2,0,8302,0.117344,
SPEA-II_PC50,202,0.184184,0.223452,0.464337,0.008399,21,21,0,8397,0.333414,
SPEA-II_PC50,203,0.179678,0.222212,0.462989,0.007115,11,11,0,8413,0.328962,
SPEA-II_PC50,204,0.105770,0.245371,0.539637,0.005283,8,8,0,8471,0.261741,
SPEA-II_PC50,205,0.045138,0.292757,0.616084,0.002421,9,9,0,8280,0.175336,
SPEA-II_PC50,206,0.173391,0.237744,0.478809,0.005092,12,12,0,8404,0.319327,
SPEA-II_PC50,207,0.057939,0.276945,0.598331,0.014654,10,10,0,8398,0.199424,
SPEA-II_PC50,208,NaN,NaN,NaN,NaN,0,0,0,8394,NaN,
SPEA-II_PC50,209,0.017632,0.470544,0.698026,0.001170,4,4,0,8314,0.117817,
SPEA-II_PC50,MEAN,0.096638,0.289075,0.566835,0.005517,8,8,0,8371,0.231671,8
SPEA-II_PC50,STDDEV,0.069409,0.078568,0.088336,0.004380,,,,,0.085624,
AMOSA_PC50,200,NaN,NaN,NaN,NaN,0,0,0,9532,NaN,
AMOSA_PC50,201,0.091553,0.337605,0.560805,0.009298,6,6,0,9618,0.237858,
AMOSA_PC50,202,NaN,NaN,NaN,NaN,0,0,0,9558,NaN,
AMOSA_PC50,203,NaN,NaN,NaN,NaN,0,0,0,9527,NaN,
AMOSA_PC50,204,NaN,NaN,NaN,NaN,0,0,0,9546,NaN,
AMOSA_PC50,205,NaN,NaN,NaN,NaN,0,0,0,9594,NaN,
AMOSA_PC50,206,0.117390,0.276906,0.526841,0.016934,3,3,0,9655,0.267333,
AMOSA_PC50,207,NaN,NaN,NaN,NaN,0,0,0,9504,NaN,
AMOSA_PC50,208,NaN,NaN,NaN,NaN,0,0,0,9630,NaN,
AMOSA_PC50,209,NaN,NaN,NaN,NaN,0,0,0,9559,NaN,
AMOSA_PC50,MEAN,0.104472,0.307256,0.543823,0.013116,1,1,0,9572,0.252595,2
AMOSA_PC50,STDDEV,0.012918,0.030350,0.016982,0.003818,,,,,0.014737,
Universal_Pareto,ALL,0.769555,0.000000,0.000000,0.000000,227,227,227,0,0.859791,
