Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
1,Balanced,SPEA-II,208,0.347316,0.254311,0.343006,0.023981,20,0,3181,14.000000,0.366218476
1,Balanced,SPEA-II,209,0.313021,0.247250,0.357022,0.061829,16,0,3198,14.000000,0.382759414
1,Balanced,SPEA-II,MEAN,0.324585,0.251621,0.349947,0.035656,,0,3204,14.000000,0.366218476
1,Balanced,AMOSA,200,0.057596,0.175084,0.581415,0.059406,7,0,4179,14.000000,0.502983885
1,Balanced,AMOSA,201,0.065680,0.168237,0.571576,0.199405,9,0,4145,14.000000,0.499545558
1,Balanced,AMOSA,202,0.062460,0.091250,0.597235,0.085416,6,0,4158,14.000000,0.501406037
1,Balanced,AMOSA,203,0.044234,0.179263,0.599175,0.043345,7,0,4160,14.000000,0.508899448
1,Balanced,AMOSA,204,0.060190,0.126215,0.591975,0.070532,5,0,4162,14.000000,0.503315059
1,Balanced,AMOSA,205,0.068553,0.158088,0.582707,0.009062,9,0,4184,14.000000,0.498034634
1,Balanced,AMOSA,206,0.062057,0.119054,0.604819,0.016062,9,0,4144,14.000000,0.501733650
1,Balanced,AMOSA,207,0.078057,0.127242,0.584945,0.039022,10,0,4167,14.000000,0.493391369
1,Balanced,AMOSA,208,0.070639,0.147952,0.582360,0.053055,6,0,4161,14.000000,0.494960290
1,Balanced,AMOSA,209,0.064833,0.168391,0.589677,0.031079,7,0,4159,14.000000,0.500237238
1,Balanced,AMOSA,MEAN,0.063430,0.146078,0.588588,0.060639,,0,4161,14.000000,0.493391369
2,GPU_Stress,FirstAvailable,200,0.000000,1.203354,1.300006,0.000000,1,0,2,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,201,0.000000,1.203354,1.300006,0.000000,1,0,498,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,202,0.000000,1.203354,1.300006,0.000000,1,0,2,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,203,0.000000,1.203354,1.300006,0.000000,1,0,2,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,204,0.000000,1.203354,1.300006,0.000000,1,0,3,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,205,0.000000,1.203354,1.300006,0.000000,1,0,2,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,206,0.000000,1.203354,1.300006,0.000000,1,0,2,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,207,0.000000,1.203354,1.300006,0.000000,1,0,3,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,208,0.000000,1.203354,1.300006,0.000000,1,0,2,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,209,0.000000,1.203354,1.300006,0.000000,1,0,2,480.000000,1.875709877
2,GPU_Stress,FirstAvailable,MEAN,0.000000,1.203354,1.300006,0.000000,,0,51,480.000000,1.875709877
2,GPU_Stress,ShortestQueue,200,0.000000,1.003211,1.150442,0.000000,1,0,2,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,201,0.000000,1.003211,1.150442,0.000000,1,0,1,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,202,0.000000,1.003211,1.150442,0.000000,1,0,1,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,203,0.000000,1.003211,1.150442,0.000000,1,0,2,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,204,0.000000,1.003211,1.150442,0.000000,1,0,2,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,205,0.000000,1.003211,1.150442,0.000000,1,0,2,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,206,0.000000,1.003211,1.150442,0.000000,1,0,2,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,207,0.000000,1.003211,1.150442,0.000000,1,0,1,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,208,0.000000,1.003211,1.150442,0.000000,1,0,2,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,209,0.000000,1.003211,1.150442,0.000000,1,0,2,220.000000,0.844423105
2,GPU_Stress,ShortestQueue,MEAN,0.000000,1.003211,1.150442,0.000000,,0,1,220.000000,0.844423105
2,GPU_Stress,WorkloadAware,200,0.376888,0.083198,0.402697,0.000000,1,0,2,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,201,0.376888,0.083198,0.402697,0.000000,1,0,2,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,202,0.376888,0.083198,0.402697,0.000000,1,0,1,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,203,0.376888,0.083198,0.402697,0.000000,1,0,2,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,204,0.376888,0.083198,0.402697,0.000000,1,0,2,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,205,0.376888,0.083198,0.402697,0.000000,1,0,1,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,206,0.376888,0.083198,0.402697,0.000000,1,0,2,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,207,0.376888,0.083198,0.402697,0.000000,1,0,2,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,208,0.376888,0.083198,0.402697,0.000000,1,0,2,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,209,0.376888,0.083198,0.402697,0.000000,1,0,1,25.000000,0.565704194
2,GPU_Stress,WorkloadAware,MEAN,0.376888,0.083198,0.402697,0.000000,,0,1,25.000000,0.565704194
2,GPU_Stress,EnergyAware,200,0.754571,0.000000,0.542124,0.000000,1,1,1,31.000000,0.278197438
2,GPU_Stress,EnergyAware,201,0.754571,0.000000,0.542124,0.000000,1,1,2,31.000000,0.278197438
2,GPU_Stress,EnergyAware,202,0.754571,0.000000,0.542124,0.000000,1,1,2,31.000000,0.278197438
2,GPU_Stress,EnergyAware,203,0.754571,0.000000,0.542124,0.000000,1,1,2,31.000000,0.278197438
2,GPU_Stress,EnergyAware,204,0.754571,0.000000,0.542124,0.000000,1,1,2,31.000000,0.278197438
2,GPU_Stress,EnergyAware,205,0.754571,0.000000,0.542124,0.000000,1,1,1,31.000000,0.278197438
2,GPU_Stress,EnergyAware,206,0.754571,0.000000,0.542124,0.000000,1,1,2,31.000000,0.278197438
2,GPU_Stress,EnergyAware,207,0.754571,0.000000,0.542124,0.000000,1,1,2,31.000000,0.278197438
2,GPU_Stress,EnergyAware,208,0.754571,0.000000,0.542124,0.000000,1,1,1,31.000000,0.278197438
2,GPU_Stress,EnergyAware,209,0.754571,0.000000,0.542124,0.000000,1,1,1,31.000000,0.278197438
2,GPU_Stress,EnergyAware,MEAN,0.754571,0.000000,0.542124,0.000000,,1,1,31.000000,0.278197438
2,GPU_Stress,RoundRobin,200,0.000000,1.005625,1.159314,0.000000,1,0,3,240.000000,0.861265327
2,GPU_Stress,RoundRobin,201,0.000000,1.005625,1.159314,0.000000,1,0,3,240.000000,0.861265327
2,GPU_Stress,RoundRobin,202,0.000000,1.005625,1.159314,0.000000,1,0,2,240.000000,0.861265327
2,GPU_Stress,RoundRobin,203,0.000000,1.005625,1.159314,0.000000,1,0,3,240.000000,0.861265327
2,GPU_Stress,RoundRobin,204,0.000000,1.005625,1.159314,0.000000,1,0,2,240.000000,0.861265327
2,GPU_Stress,RoundRobin,205,0.000000,1.005625,1.159314,0.000000,1,0,3,240.000000,0.861265327
2,GPU_Stress,RoundRobin,206,0.000000,1.005625,1.159314,0.000000,1,0,2,240.000000,0.861265327
2,GPU_Stress,RoundRobin,207,0.000000,1.005625,1.159314,0.000000,1,0,2,240.000000,0.861265327
2,GPU_Stress,RoundRobin,208,0.000000,1.005625,1.159314,0.000000,1,0,2,240.000000,0.861265327
2,GPU_Stress,RoundRobin,209,0.000000,1.005625,1.159314,0.000000,1,0,2,240.000000,0.861265327
2,GPU_Stress,RoundRobin,MEAN,0.000000,1.005625,1.159314,0.000000,,0,2,240.000000,0.861265327
2,GPU_Stress,GA_Makespan,200,0.034363,0.030996,0.659940,0.000000,1,0,1902,17.000000,0.779430957
2,GPU_Stress,GA_Makespan,201,0.000000,0.017056,0.691034,0.000000,1,0,1892,17.000000,0.802206160
2,GPU_Stress,GA_Makespan,202,0.013518,0.020444,0.676913,0.000000,1,0,1883,17.000000,0.790697830
2,GPU_Stress,GA_Makespan,203,0.042943,0.022284,0.653030,0.000000,1,0,1872,17.000000,0.774793392
2,GPU_Stress,GA_Makespan,204,0.022600,0.027498,0.669469,0.000000,1,0,1871,17.000000,0.785789171
2,GPU_Stress,GA_Makespan,205,0.098468,0.038743,0.609139,0.000000,1,0,1850,18.000000,0.743950436
2,GPU_Stress,GA_Makespan,206,0.049296,0.015833,0.647928,0.000000,1,0,1882,17.000000,0.771359443
2,GPU_Stress,GA_Makespan,207,0.000000,0.015255,0.688959,0.000000,1,0,1871,17.000000,0.798952376
2,GPU_Stress,GA_Makespan,208,0.000000,0.000000,0.691208,0.000000,1,1,1863,16.000000,0.798004291
2,GPU_Stress,GA_Makespan,209,0.054228,0.010825,0.643974,0.000000,1,0,1870,17.000000,0.768693834
2,GPU_Stress,GA_Makespan,MEAN,0.031542,0.019893,0.663159,0.000000,,1,1875,16.000000,0.743950436
2,GPU_Stress,GA_Energy,200,0.498492,0.235737,0.552369,0.000000,1,0,1928,46.000000,0.311521607
2,GPU_Stress,GA_Energy,201,0.516774,0.212203,0.534910,0.000000,1,0,1903,44.000000,0.320223009
2,GPU_Stress,GA_Energy,202,0.493181,0.238507,0.547885,0.000000,1,0,1923,46.000000,0.316703932
2,GPU_Stress,GA_Energy,203,0.482730,0.251304,0.555815,0.000000,1,0,1923,47.000000,0.313443280
2,GPU_Stress,GA_Energy,204,0.563968,0.166343,0.526458,0.000000,1,0,1911,41.000000,0.314741993
