Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
2,GPU_Stress,SA_Energy_Dominance,206,0.374102,0.215538,0.264802,0.265631,9,0,845,18.000000,0.285220738
2,GPU_Stress,SA_Energy_Dominance,207,0.366658,0.224160,0.242374,0.038690,11,0,852,18.000000,0.287401715
2,GPU_Stress,SA_Energy_Dominance,208,0.421007,0.142375,0.212531,0.032402,13,0,809,18.000000,0.296708278
2,GPU_Stress,SA_Energy_Dominance,209,0.591014,0.063089,0.118560,0.041574,12,4,801,18.000000,0.280161042
2,GPU_Stress,SA_Energy_Dominance,MEAN,0.416606,0.190790,0.234729,0.094029,,6,872,18.000000,0.278497561
2,GPU_Stress,NSGA-II,200,0.480300,0.205018,0.224634,0.037231,16,0,2680,18.000000,0.457456390
2,GPU_Stress,NSGA-II,201,0.456223,0.206820,0.239819,0.031972,19,0,2704,18.000000,0.450364387
2,GPU_Stress,NSGA-II,202,0.531935,0.184880,0.212650,0.042658,20,0,2731,18.000000,0.448285142
2,GPU_Stress,NSGA-II,203,0.515872,0.189220,0.217463,0.028524,22,0,2686,18.000000,0.448299387
2,GPU_Stress,NSGA-II,204,0.516739,0.208558,0.220388,0.020361,23,0,2692,18.000000,0.420142971
2,GPU_Stress,NSGA-II,205,0.461028,0.171806,0.220812,0.027332,17,0,2650,18.000000,0.446758918
2,GPU_Stress,NSGA-II,206,0.453495,0.220161,0.240982,0.043312,17,0,2714,18.000000,0.452291468
2,GPU_Stress,NSGA-II,207,0.463121,0.194744,0.226499,0.017311,20,0,2687,18.000000,0.439385813
2,GPU_Stress,NSGA-II,208,0.511045,0.175234,0.211143,0.037355,20,0,2684,18.000000,0.438324245
2,GPU_Stress,NSGA-II,209,0.517735,0.211727,0.223362,0.027607,24,0,2704,18.000000,0.449313827
2,GPU_Stress,NSGA-II,MEAN,0.490749,0.196817,0.223775,0.031366,,0,2693,18.000000,0.420142971
2,GPU_Stress,SPEA-II,200,0.479641,0.201209,0.224580,0.019847,22,0,3394,18.000000,0.438755160
2,GPU_Stress,SPEA-II,201,0.522929,0.182797,0.218019,0.029766,22,0,3355,18.000000,0.449706966
2,GPU_Stress,SPEA-II,202,0.444573,0.198870,0.236148,0.028756,18,0,3336,18.000000,0.467405148
2,GPU_Stress,SPEA-II,203,0.520526,0.197869,0.227035,0.037312,17,0,3424,18.000000,0.458729099
2,GPU_Stress,SPEA-II,204,0.451778,0.168689,0.227399,0.016726,17,0,3428,18.000000,0.452426517
2,GPU_Stress,SPEA-II,205,0.506306,0.177171,0.223385,0.052971,18,0,3349,18.000000,0.474013055
2,GPU_Stress,SPEA-II,206,0.515708,0.211632,0.221795,0.019755,22,0,3313,18.000000,0.441632745
2,GPU_Stress,SPEA-II,207,0.474394,0.202539,0.238106,0.028332,19,0,3337,18.000000,0.465065570
2,GPU_Stress,SPEA-II,208,0.534224,0.173127,0.217604,0.065858,22,0,3251,18.000000,0.453584475
2,GPU_Stress,SPEA-II,209,0.491228,0.181833,0.211632,0.025615,17,0,3290,18.000000,0.435449388
2,GPU_Stress,SPEA-II,MEAN,0.494131,0.189574,0.224570,0.032494,,0,3347,18.000000,0.435449388
2,GPU_Stress,AMOSA,200,0.326682,0.161338,0.376402,0.043984,7,0,4286,18.000000,0.610722970
2,GPU_Stress,AMOSA,201,0.328690,0.174114,0.351545,0.086899,7,0,4347,18.000000,0.599621073
2,GPU_Stress,AMOSA,202,0.329878,0.213584,0.354941,0.036824,8,0,4317,18.000000,0.604723170
