Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
2,GPU_Stress,SA_WaitingTime_Dominance,201,0.381614,0.027170,0.162987,0.039475,34,0,785,5.332000,0.640844923
2,GPU_Stress,SA_WaitingTime_Dominance,202,0.397142,0.041310,0.164918,0.008638,44,0,810,4.684000,0.642717867
2,GPU_Stress,SA_WaitingTime_Dominance,203,0.386408,0.031927,0.159250,0.024583,40,0,810,5.108000,0.640300917
2,GPU_Stress,SA_WaitingTime_Dominance,204,0.408538,0.036354,0.152058,0.007969,58,0,826,5.070000,0.640300917
2,GPU_Stress,SA_WaitingTime_Dominance,205,0.408600,0.053708,0.169436,0.009406,31,0,802,4.932000,0.641349072
2,GPU_Stress,SA_WaitingTime_Dominance,206,0.382787,0.044034,0.162295,0.016238,44,0,823,5.250000,0.639502323
2,GPU_Stress,SA_WaitingTime_Dominance,207,0.374764,0.060022,0.167672,0.005028,25,0,800,5.048000,0.641349072
2,GPU_Stress,SA_WaitingTime_Dominance,208,0.377384,0.056658,0.169513,0.009754,36,0,809,4.818000,0.639502323
2,GPU_Stress,SA_WaitingTime_Dominance,209,0.422019,0.096495,0.163607,0.009558,46,0,823,4.848000,0.640300917
2,GPU_Stress,SA_WaitingTime_Dominance,MEAN,0.392612,0.050390,0.164714,0.014685,,0,807,4.684000,0.639502323
2,GPU_Stress,SA_Energy_Dominance,200,0.687465,0.097913,0.151912,0.182694,11,0,858,7.396000,0.307542034
2,GPU_Stress,SA_Energy_Dominance,201,0.645251,0.060315,0.148651,0.002799,23,6,839,7.334000,0.290595510
2,GPU_Stress,SA_Energy_Dominance,202,0.645077,0.064162,0.168799,0.102660,27,0,851,7.522000,0.296250130
2,GPU_Stress,SA_Energy_Dominance,203,0.669286,0.065708,0.177128,0.188313,9,0,836,7.548000,0.296232885
2,GPU_Stress,SA_Energy_Dominance,204,0.650681,0.073222,0.167139,0.147452,17,0,908,7.380000,0.330895641
2,GPU_Stress,SA_Energy_Dominance,205,0.660297,0.112282,0.171866,0.093122,29,0,862,7.468000,0.309133108
2,GPU_Stress,SA_Energy_Dominance,206,0.679769,0.059842,0.177415,0.158240,12,1,839,7.426000,0.301617624
2,GPU_Stress,SA_Energy_Dominance,207,0.671556,0.102485,0.161619,0.117292,19,0,871,7.416000,0.308341118
2,GPU_Stress,SA_Energy_Dominance,208,0.671749,0.052186,0.154634,0.190460,9,1,819,7.520000,0.292314651
2,GPU_Stress,SA_Energy_Dominance,209,0.687860,0.084172,0.175313,0.119014,16,1,847,7.448000,0.294897488
2,GPU_Stress,SA_Energy_Dominance,MEAN,0.666899,0.077229,0.165447,0.130205,,9,853,7.334000,0.290595510
2,GPU_Stress,NSGA-II,200,0.561700,0.023868,0.063941,0.010370,60,1,2666,5.818000,0.480394058
2,GPU_Stress,NSGA-II,201,0.588614,0.029446,0.060384,0.010666,49,3,2636,5.848000,0.455818113
2,GPU_Stress,NSGA-II,202,0.564971,0.025207,0.071345,0.006974,63,0,2680,5.846000,0.474163397
2,GPU_Stress,NSGA-II,203,0.578712,0.028011,0.059083,0.011196,69,0,2649,5.594000,0.462532809
2,GPU_Stress,NSGA-II,204,0.557619,0.021969,0.069022,0.005979,63,0,2641,5.720000,0.483656745
2,GPU_Stress,NSGA-II,205,0.572981,0.029038,0.062038,0.011373,56,3,2633,5.864000,0.467098007
2,GPU_Stress,NSGA-II,206,0.574586,0.041928,0.057287,0.008197,71,0,2647,5.744000,0.464452333
2,GPU_Stress,NSGA-II,207,0.564749,0.027854,0.066010,0.010829,51,0,2633,5.676000,0.477217474
2,GPU_Stress,NSGA-II,208,0.597946,0.025566,0.051611,0.011486,68,11,2603,5.694000,0.449547788
