Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts,IsUniversalPareto
GA_Energy_Dominance,200,7.082000,0.038756914,15759.039,false
GA_Energy_Dominance,200,6.906000,0.038913554,14854.707,false
GA_Energy_Dominance,200,7.186000,0.038400865,15277.044,false
GA_Energy_Dominance,200,7.458000,0.038386540,14527.913,false
GA_Energy_Dominance,200,8.362000,0.037749917,14695.909,false
GA_Energy_Dominance,200,8.168000,0.037762607,14680.323,false
GA_Energy_Dominance,200,7.684000,0.037866135,12756.913,false
GA_Energy_Dominance,200,8.436000,0.037400636,13778.470,false
GA_Energy_Dominance,200,9.282000,0.036859699,13518.689,false
GA_Energy_Dominance,200,8.534000,0.037090281,14305.604,false
GA_Energy_Dominance,200,10.124000,0.036061598,14299.491,false
GA_Energy_Dominance,200,9.878000,0.036499053,13369.683,false
GA_Energy_Dominance,200,9.086000,0.037003041,14464.743,false
GA_Energy_Dominance,200,9.736000,0.036567691,14323.208,false
GA_Energy_Dominance,200,9.542000,0.036575525,14090.829,false
GA_Energy_Dominance,200,9.886000,0.036136779,13399.278,false
GA_Energy_Dominance,200,10.922000,0.035867944,13419.356,false
GA_Energy_Dominance,200,10.270000,0.035877377,13939.926,false
GA_Energy_Dominance,200,11.344000,0.035772271,13811.035,false
GA_Energy_Dominance,200,11.482000,0.035467124,12868.442,false
GA_Energy_Dominance,200,11.476000,0.035622284,13751.391,false
GA_Energy_Dominance,200,11.922000,0.035407089,13479.901,false
GA_Energy_Dominance,200,11.778000,0.035459136,13072.232,false
GA_Energy_Dominance,200,12.044000,0.035203835,13018.541,false
GA_Energy_Dominance,200,13.150000,0.034413039,13442.751,false
GA_Energy_Dominance,200,12.992000,0.034462426,13294.306,false
GA_Energy_Dominance,200,12.646000,0.034483118,13672.517,false
GA_Energy_Dominance,200,12.354000,0.034871362,13552.328,false
GA_Energy_Dominance,200,13.404000,0.034167668,13416.616,false
GA_Energy_Dominance,200,13.740000,0.033952243,12498.969,false
GA_Energy_Dominance,200,14.256000,0.033912840,12925.200,false
GA_Energy_Dominance,200,14.068000,0.033943228,12574.850,false
GA_Energy_Dominance,200,14.390000,0.033864072,13219.519,false
GA_Energy_Dominance,200,14.564000,0.033849602,12738.175,false
GA_Energy_Dominance,200,14.970000,0.033536139,13062.372,false
GA_Energy_Dominance,200,14.788000,0.033570210,12498.456,false
GA_Energy_Dominance,200,15.278000,0.033428333,12482.311,false
GA_Energy_Dominance,200,15.482000,0.033280275,12396.755,false
GA_Energy_Dominance,200,15.628000,0.033232794,12036.227,false
GA_Energy_Dominance,200,15.826000,0.033147434,12047.143,false
GA_Energy_Dominance,200,16.384000,0.032913078,11793.911,false
GA_Energy_Dominance,200,16.232000,0.032968931,11803.394,false
GA_Energy_Dominance,200,16.544000,0.032802006,11421.586,false
GA_Energy_Dominance,200,16.038000,0.033035054,11730.146,false
GA_Energy_Dominance,200,16.844000,0.032704000,10922.146,false
GA_Energy_Dominance,200,17.074000,0.032637572,11312.683,false
GA_Energy_Dominance,200,17.378000,0.032547402,11089.333,false
GA_Energy_Dominance,200,17.536000,0.032503080,11318.034,false
GA_Energy_Dominance,200,17.714000,0.032418492,11326.240,false
GA_Energy_Dominance,200,17.730000,0.032268348,11169.716,false
GA_Energy_Dominance,200,18.314000,0.032209425,11340.301,false
GA_Energy_Dominance,200,17.962000,0.032266725,11187.099,false
GA_Energy_Dominance,200,18.486000,0.032172859,11076.598,false
GA_Energy_Dominance,200,18.654000,0.032132142,11392.476,false
GA_Energy_Dominance,200,18.928000,0.032025786,11293.009,false
GA_Energy_Dominance,200,19.210000,0.031848141,10947.628,false
GA_Energy_Dominance,200,19.032000,0.031855996,10795.058,false
GA_Energy_Dominance,200,19.276000,0.031704707,10315.924,false
GA_Energy_Dominance,200,19.638000,0.031547186,9863.468,false
GA_Energy_Dominance,200,19.852000,0.031449656,9958.267,false
GA_Energy_Dominance,200,20.074000,0.031435306,10474.006,false
GA_Energy_Dominance,200,20.266000,0.031433717,10095.817,false
GA_Energy_Dominance,200,20.460000,0.031285086,9883.483,false
GA_Energy_Dominance,200,21.024000,0.030993962,9405.926,false
GA_Energy_Dominance,200,20.672000,0.031103051,9081.313,false
GA_Energy_Dominance,200,21.300000,0.030850753,8656.428,false
GA_Energy_Dominance,200,21.730000,0.030685441,8258.163,true
GA_Energy_Dominance,200,22.532000,0.030618831,8425.475,false
GA_Energy_Dominance,200,22.216000,0.030659500,8692.014,false
GA_Energy_Dominance,200,22.806000,0.030570478,8199.626,false
GA_Energy_Dominance,200,23.226000,0.030494933,8324.223,false
GA_Energy_Dominance,200,23.598000,0.030465632,7830.047,false
GA_Energy_Dominance,200,23.860000,0.030383558,7626.606,false
GA_Energy_Dominance,200,24.108000,0.030363596,7654.730,false
GA_Energy_Dominance,200,24.432000,0.030357896,7835.640,false
GA_Energy_Dominance,201,3.294000,0.045040692,15320.054,false
GA_Energy_Dominance,201,3.638000,0.043590784,15258.773,false
GA_Energy_Dominance,201,3.478000,0.043662182,14210.673,false
GA_Energy_Dominance,201,3.082000,0.045264728,14670.947,false
GA_Energy_Dominance,201,4.024000,0.043319972,14138.653,false
GA_Energy_Dominance,201,4.144000,0.042194879,16436.328,false
GA_Energy_Dominance,201,6.240000,0.040664625,13834.218,false
GA_Energy_Dominance,201,5.986000,0.040916883,15057.227,false
GA_Energy_Dominance,201,4.726000,0.041594920,15524.922,false
GA_Energy_Dominance,201,4.650000,0.041779998,16431.853,false
GA_Energy_Dominance,201,5.628000,0.041249635,15919.114,false
GA_Energy_Dominance,201,5.236000,0.041368754,15703.046,false
GA_Energy_Dominance,201,5.300000,0.041291383,14497.003,false
GA_Energy_Dominance,201,5.658000,0.040936606,15905.528,false
GA_Energy_Dominance,201,6.184000,0.040914510,14132.607,false
GA_Energy_Dominance,201,6.732000,0.039292036,13697.001,false
GA_Energy_Dominance,201,6.558000,0.039702011,16452.489,false
GA_Energy_Dominance,201,6.550000,0.039937666,14313.334,false
GA_Energy_Dominance,201,6.334000,0.039959640,14592.534,false
GA_Energy_Dominance,201,7.520000,0.039011811,14694.862,false
GA_Energy_Dominance,201,8.278000,0.038190474,14194.603,false
GA_Energy_Dominance,201,7.630000,0.038969578,14922.958,false
GA_Energy_Dominance,201,8.016000,0.038469489,13237.952,false
GA_Energy_Dominance,201,7.716000,0.038917246,13872.595,false
GA_Energy_Dominance,201,7.846000,0.038691389,14374.062,false
GA_Energy_Dominance,201,7.126000,0.039019443,13056.921,false
GA_Energy_Dominance,201,8.076000,0.038327571,13808.989,false
GA_Energy_Dominance,201,9.470000,0.037730709,13988.157,false
GA_Energy_Dominance,201,8.452000,0.037946406,13520.142,false
GA_Energy_Dominance,201,9.344000,0.037884033,14026.266,false
GA_Energy_Dominance,201,9.530000,0.037603593,14293.833,false
GA_Energy_Dominance,201,10.306000,0.036732604,13149.282,false
GA_Energy_Dominance,201,9.680000,0.036969374,12710.290,false
GA_Energy_Dominance,201,10.106000,0.036944987,13598.517,false
GA_Energy_Dominance,201,9.816000,0.036945369,12818.157,false
GA_Energy_Dominance,201,10.804000,0.036519741,13888.544,false
GA_Energy_Dominance,201,10.616000,0.036610905,13805.470,false
GA_Energy_Dominance,201,10.960000,0.036233142,14304.179,false
GA_Energy_Dominance,201,10.848000,0.036289717,14016.492,false
GA_Energy_Dominance,201,11.144000,0.036151100,13534.444,false
GA_Energy_Dominance,201,11.884000,0.035889230,13456.077,false
GA_Energy_Dominance,201,11.286000,0.036001195,12893.693,false
GA_Energy_Dominance,201,11.958000,0.035659087,13119.416,false
GA_Energy_Dominance,201,12.324000,0.035296744,13079.169,false
GA_Energy_Dominance,201,12.090000,0.035500612,13096.251,false
GA_Energy_Dominance,201,12.604000,0.035174099,14407.677,false
GA_Energy_Dominance,201,12.788000,0.035026097,12437.676,false
GA_Energy_Dominance,201,13.214000,0.034931961,13360.420,false
GA_Energy_Dominance,201,13.338000,0.034746963,13800.332,false
GA_Energy_Dominance,201,13.582000,0.034564962,12426.858,false
GA_Energy_Dominance,201,13.798000,0.034503194,12057.494,false
GA_Energy_Dominance,201,13.932000,0.034273031,12060.751,false
GA_Energy_Dominance,201,14.244000,0.034153731,11867.284,false
GA_Energy_Dominance,201,14.568000,0.033648630,11598.492,false
GA_Energy_Dominance,201,14.734000,0.033526386,11294.774,false
GA_Energy_Dominance,201,14.362000,0.033736449,11215.771,false
GA_Energy_Dominance,201,15.430000,0.033049128,11686.172,false
GA_Energy_Dominance,201,15.594000,0.032942342,11849.585,false
GA_Energy_Dominance,201,15.754000,0.032908953,11142.623,false
GA_Energy_Dominance,201,15.962000,0.032789899,11648.474,false
GA_Energy_Dominance,201,14.984000,0.033064635,11810.513,false
GA_Energy_Dominance,201,15.998000,0.032640768,11410.273,false
GA_Energy_Dominance,201,16.180000,0.032606343,11283.842,false
GA_Energy_Dominance,201,16.392000,0.032575481,11050.729,false
GA_Energy_Dominance,201,16.732000,0.032331740,10810.628,false
GA_Energy_Dominance,201,17.346000,0.032109961,9863.416,false
GA_Energy_Dominance,201,16.990000,0.032146368,9885.657,false
GA_Energy_Dominance,201,17.498000,0.032046729,10369.741,false
GA_Energy_Dominance,201,17.706000,0.031980353,10187.251,false
GA_Energy_Dominance,201,17.898000,0.031904485,10013.941,false
GA_Energy_Dominance,201,18.488000,0.031732932,9679.069,false
GA_Energy_Dominance,201,18.062000,0.031798022,9582.549,false
GA_Energy_Dominance,201,18.658000,0.031663394,9832.260,false
GA_Energy_Dominance,201,19.076000,0.031520844,9391.188,false
GA_Energy_Dominance,201,19.272000,0.031446020,9769.492,false
GA_Energy_Dominance,201,19.494000,0.031394033,9041.096,false
GA_Energy_Dominance,201,19.706000,0.031204585,9288.163,true
GA_Energy_Dominance,201,19.676000,0.031370498,9489.060,false
GA_Energy_Dominance,201,19.976000,0.031184647,9274.895,false
GA_Energy_Dominance,201,20.156000,0.031150549,9166.698,false
GA_Energy_Dominance,201,20.444000,0.031044324,8637.374,true
GA_Energy_Dominance,201,20.744000,0.030986659,8452.832,true
GA_Energy_Dominance,201,21.130000,0.030837160,8187.965,true
GA_Energy_Dominance,201,21.772000,0.030754058,8185.229,false
GA_Energy_Dominance,201,21.470000,0.030757328,8188.607,true
GA_Energy_Dominance,201,22.366000,0.030723651,7824.149,false
GA_Energy_Dominance,201,22.080000,0.030747841,7874.845,false
GA_Energy_Dominance,201,22.772000,0.030689968,7910.845,false
GA_Energy_Dominance,202,3.316000,0.045923543,14927.433,false
GA_Energy_Dominance,202,2.980000,0.046813953,17716.292,false
GA_Energy_Dominance,202,3.346000,0.045201757,14269.700,false
GA_Energy_Dominance,202,3.904000,0.043578648,16690.042,false
GA_Energy_Dominance,202,3.560000,0.043666639,14586.375,false
GA_Energy_Dominance,202,3.376000,0.044047054,15165.045,false
GA_Energy_Dominance,202,3.934000,0.043337589,16253.104,false
GA_Energy_Dominance,202,4.138000,0.043026151,15170.616,false
GA_Energy_Dominance,202,4.582000,0.041680324,15684.329,false
GA_Energy_Dominance,202,4.916000,0.040859426,15878.443,false
GA_Energy_Dominance,202,4.206000,0.041734965,15805.718,false
GA_Energy_Dominance,202,4.630000,0.041358852,15862.821,false
GA_Energy_Dominance,202,5.462000,0.040296021,14589.026,false
GA_Energy_Dominance,202,5.168000,0.040672443,14338.002,false
GA_Energy_Dominance,202,5.674000,0.039345258,14323.498,false
GA_Energy_Dominance,202,5.956000,0.038918316,14254.403,false
GA_Energy_Dominance,202,5.574000,0.039547826,14642.462,false
GA_Energy_Dominance,202,6.854000,0.038237392,13677.029,false
GA_Energy_Dominance,202,6.380000,0.038372498,13428.312,false
GA_Energy_Dominance,202,6.072000,0.038827384,13542.092,false
GA_Energy_Dominance,202,6.222000,0.038412025,13523.536,false
GA_Energy_Dominance,202,6.654000,0.038260838,14207.803,false
GA_Energy_Dominance,202,6.860000,0.037825539,13540.655,false
GA_Energy_Dominance,202,7.214000,0.037598615,13197.062,false
GA_Energy_Dominance,202,7.208000,0.037712360,14094.107,false
GA_Energy_Dominance,202,7.578000,0.037357544,13099.658,false
GA_Energy_Dominance,202,7.452000,0.037361120,12920.462,false
GA_Energy_Dominance,202,7.652000,0.037326307,13358.954,false
GA_Energy_Dominance,202,7.756000,0.037282466,13075.177,false
GA_Energy_Dominance,202,7.918000,0.037185825,13178.733,false
GA_Energy_Dominance,202,7.998000,0.037075491,12772.596,false
GA_Energy_Dominance,202,8.100000,0.036789184,13502.489,false
GA_Energy_Dominance,202,8.640000,0.036559828,12926.002,false
GA_Energy_Dominance,202,8.250000,0.036787726,12966.641,false
GA_Energy_Dominance,202,8.484000,0.036678898,12792.175,false
GA_Energy_Dominance,202,8.856000,0.036279747,12372.038,false
GA_Energy_Dominance,202,8.368000,0.036743270,12624.712,false
GA_Energy_Dominance,202,8.932000,0.036243619,12099.777,false
