Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best,ScoredSeeds
1,Balanced,AMOSA_PC85,204,0.234923,0.041580,0.449242,0.005377,20,0,13541,3.148000,0.061023739,
1,Balanced,AMOSA_PC85,205,0.268261,0.037026,0.423757,0.008133,17,0,13552,3.162000,0.060370056,
1,Balanced,AMOSA_PC85,206,0.233662,0.041402,0.447081,0.004703,14,0,13948,3.166000,0.061057120,
1,Balanced,AMOSA_PC85,207,0.210264,0.059265,0.455169,0.005727,30,0,13457,3.192000,0.061472785,
1,Balanced,AMOSA_PC85,208,0.230892,0.047189,0.445455,0.006687,27,0,13509,3.148000,0.061091501,
1,Balanced,AMOSA_PC85,209,0.218965,0.050331,0.450478,0.004061,24,0,13646,3.160000,0.061318648,
1,Balanced,AMOSA_PC85,MEAN,0.236009,0.046258,0.442401,0.006478,,0,13626,3.106000,0.060363394,10
1,Balanced,GA_WaitingTime_Dominance_PC80,200,0.168398,0.008094,0.519894,0.003142,5,0,9171,2.320000,0.062459809,
1,Balanced,GA_WaitingTime_Dominance_PC80,201,0.193651,0.008499,0.500890,0.002321,9,0,9136,2.344000,0.061975732,
1,Balanced,GA_WaitingTime_Dominance_PC80,202,0.151499,0.013010,0.527870,0.001231,10,0,9284,2.404000,0.062771847,
1,Balanced,GA_WaitingTime_Dominance_PC80,203,0.172446,0.014308,0.503455,0.010417,11,0,9045,2.394000,0.062371590,
1,Balanced,GA_WaitingTime_Dominance_PC80,204,0.205443,0.008741,0.484693,0.004173,14,2,9398,2.396000,0.061741464,
1,Balanced,GA_WaitingTime_Dominance_PC80,205,0.152221,0.018724,0.514970,0.013059,9,0,9939,2.368000,0.062751937,
1,Balanced,GA_WaitingTime_Dominance_PC80,206,0.160947,0.010369,0.520168,0.004871,10,0,6929,2.300000,0.062601070,
1,Balanced,GA_WaitingTime_Dominance_PC80,207,0.163031,0.012375,0.514429,0.007789,10,0,6604,2.326000,0.062556770,
1,Balanced,GA_WaitingTime_Dominance_PC80,208,0.162504,0.009110,0.523465,0.003122,9,0,7130,2.342000,0.062569372,
1,Balanced,GA_WaitingTime_Dominance_PC80,209,0.174731,0.014466,0.507716,0.012300,4,0,10495,2.412000,0.062326367,
1,Balanced,GA_WaitingTime_Dominance_PC80,MEAN,0.170487,0.011770,0.511755,0.006242,,2,8713,2.300000,0.061741464,10
1,Balanced,GA_Energy_Dominance_PC80,200,0.589023,0.095049,0.134667,0.007473,111,0,11621,6.536000,0.049445930,
1,Balanced,GA_Energy_Dominance_PC80,201,0.541663,0.134593,0.179047,0.010146,91,0,10392,6.344000,0.051339406,
1,Balanced,GA_Energy_Dominance_PC80,202,0.524881,0.142652,0.186050,0.006449,89,0,10360,6.680000,0.051795820,
1,Balanced,GA_Energy_Dominance_PC80,203,0.471394,0.197663,0.223898,0.014449,84,0,10103,6.826000,0.051116973,
1,Balanced,GA_Energy_Dominance_PC80,204,0.513805,0.111010,0.202832,0.009624,91,0,10447,6.480000,0.053164304,
1,Balanced,GA_Energy_Dominance_PC80,205,0.524982,0.141566,0.183745,0.004762,96,0,10719,6.528000,0.051630962,
1,Balanced,GA_Energy_Dominance_PC80,206,0.537965,0.137312,0.183146,0.003659,105,0,10677,6.742000,0.051581635,
1,Balanced,GA_Energy_Dominance_PC80,207,0.525067,0.179643,0.200687,0.006709,103,0,11346,6.822000,0.050306689,
1,Balanced,GA_Energy_Dominance_PC80,208,0.576011,0.117047,0.161190,0.005024,98,0,12305,6.300000,0.050990580,
1,Balanced,GA_Energy_Dominance_PC80,209,0.547985,0.140424,0.175599,0.014604,92,0,15536,6.838000,0.050514028,
1,Balanced,GA_Energy_Dominance_PC80,MEAN,0.535278,0.139696,0.183086,0.008290,,0,11350,6.300000,0.049445930,10
1,Balanced,SA_WaitingTime_Dominance_PC80,200,0.108838,0.020413,0.547795,0.002367,14,0,10178,2.286000,0.063574826,
1,Balanced,SA_WaitingTime_Dominance_PC80,201,0.109500,0.029694,0.546674,0.003127,21,0,9568,2.336000,0.063545405,
1,Balanced,SA_WaitingTime_Dominance_PC80,202,0.106877,0.024667,0.549880,0.001922,13,0,10108,2.280000,0.063610953,
1,Balanced,SA_WaitingTime_Dominance_PC80,203,0.109004,0.022914,0.547478,0.004366,16,0,9372,2.306000,0.063574826,
1,Balanced,SA_WaitingTime_Dominance_PC80,204,0.109201,0.030490,0.546903,0.003928,24,0,9563,2.238000,0.063565358,
1,Balanced,SA_WaitingTime_Dominance_PC80,205,0.108692,0.021941,0.547634,0.003041,16,0,9344,2.360000,0.063567351,
1,Balanced,SA_WaitingTime_Dominance_PC80,206,0.106737,0.027491,0.548718,0.002482,23,0,9949,2.366000,0.063599165,
1,Balanced,SA_WaitingTime_Dominance_PC80,207,0.123670,0.029020,0.540202,0.006337,20,0,10480,2.352000,0.063546807,
1,Balanced,SA_WaitingTime_Dominance_PC80,208,0.106912,0.024585,0.548937,0.003474,29,0,9557,2.350000,0.063603419,
1,Balanced,SA_WaitingTime_Dominance_PC80,209,0.121497,0.027189,0.542264,0.003770,16,0,9579,2.226000,0.063589900,
1,Balanced,SA_WaitingTime_Dominance_PC80,MEAN,0.111093,0.025840,0.546649,0.003481,,0,9769,2.226000,0.063545405,10
1,Balanced,SA_Energy_Dominance_PC80,200,0.504135,0.172514,0.205916,0.007617,116,0,9486,5.320000,0.052381789,
1,Balanced,SA_Energy_Dominance_PC80,201,0.477253,0.192988,0.210049,0.004214,89,0,9249,4.630000,0.052364996,
1,Balanced,SA_Energy_Dominance_PC80,202,0.523448,0.146642,0.193209,0.006716,87,0,7776,4.948000,0.052046079,
1,Balanced,SA_Energy_Dominance_PC80,203,0.440781,0.222203,0.235896,0.003320,94,0,7109,5.104000,0.052712356,
1,Balanced,SA_Energy_Dominance_PC80,204,0.516092,0.178048,0.190618,0.004649,116,0,6993,5.132000,0.050617607,
1,Balanced,SA_Energy_Dominance_PC80,205,0.530739,0.162981,0.179856,0.003448,110,0,6813,4.770000,0.051040795,
1,Balanced,SA_Energy_Dominance_PC80,206,0.537950,0.134226,0.205877,0.003709,67,0,5114,5.036000,0.052724356,
1,Balanced,SA_Energy_Dominance_PC80,207,0.533478,0.177979,0.182155,0.003889,109,0,7982,4.896000,0.050416157,
1,Balanced,SA_Energy_Dominance_PC80,208,0.503732,0.178670,0.197389,0.005194,106,0,7586,4.834000,0.051471955,
1,Balanced,SA_Energy_Dominance_PC80,209,0.552162,0.129985,0.204516,0.005926,83,2,8540,4.740000,0.052413072,
1,Balanced,SA_Energy_Dominance_PC80,MEAN,0.511977,0.169624,0.200548,0.004868,,2,7664,4.630000,0.050416157,10
1,Balanced,NSGA-II_PC80,200,0.302987,0.017121,0.420044,0.007734,14,0,11756,2.866000,0.059784182,
1,Balanced,NSGA-II_PC80,201,0.383472,0.015286,0.382275,0.001752,30,0,12958,2.900000,0.058201687,
1,Balanced,NSGA-II_PC80,202,0.272357,0.022454,0.438612,0.002378,21,0,13227,2.866000,0.060375187,
1,Balanced,NSGA-II_PC80,203,0.337046,0.040896,0.368844,0.003967,37,0,15248,3.220000,0.058974176,
1,Balanced,NSGA-II_PC80,204,0.308615,0.018886,0.415173,0.002921,24,0,13680,2.880000,0.059667002,
1,Balanced,NSGA-II_PC80,205,0.414460,0.068227,0.303529,0.006645,31,0,15287,3.170000,0.057242235,
1,Balanced,NSGA-II_PC80,206,0.280505,0.017353,0.440909,0.003762,19,0,13141,2.826000,0.060229943,
1,Balanced,NSGA-II_PC80,207,0.255063,0.022411,0.449641,0.002013,21,0,12542,2.878000,0.060711610,
1,Balanced,NSGA-II_PC80,208,0.272393,0.020681,0.438699,0.002581,25,0,12606,2.866000,0.060373955,
1,Balanced,NSGA-II_PC80,209,0.288961,0.018111,0.426324,0.002443,32,0,12490,2.820000,0.060063039,
1,Balanced,NSGA-II_PC80,MEAN,0.311586,0.026142,0.408405,0.003619,,0,13293,2.820000,0.057242235,10
1,Balanced,SPEA-II_PC80,200,0.353043,0.064199,0.352372,0.002485,38,0,13275,3.102000,0.058569233,
1,Balanced,SPEA-II_PC80,201,0.286344,0.010951,0.438041,0.009065,14,0,13035,2.768000,0.060130283,
1,Balanced,SPEA-II_PC80,202,0.313880,0.013733,0.419052,0.001833,28,0,12493,2.724000,0.059603153,
1,Balanced,SPEA-II_PC80,203,0.363541,0.022098,0.381961,0.003896,20,0,12190,2.770000,0.058610299,
1,Balanced,SPEA-II_PC80,204,0.354152,0.057015,0.350875,0.005953,34,0,13400,3.152000,0.058556896,
1,Balanced,SPEA-II_PC80,205,0.271901,0.022677,0.448056,0.000858,22,0,12374,2.802000,0.060401310,
1,Balanced,SPEA-II_PC80,206,0.259150,0.023983,0.454606,0.003180,22,0,12998,2.784000,0.060651391,
1,Balanced,SPEA-II_PC80,207,0.367292,0.047461,0.347126,0.003957,36,0,13660,3.148000,0.058352677,
1,Balanced,SPEA-II_PC80,208,0.300093,0.012131,0.429418,0.003703,23,0,14943,2.740000,0.059869406,
1,Balanced,SPEA-II_PC80,209,0.357341,0.044767,0.355409,0.003343,31,0,16732,3.122000,0.058553732,
1,Balanced,SPEA-II_PC80,MEAN,0.322674,0.031901,0.397692,0.003827,,0,13510,2.724000,0.058352677,10
1,Balanced,AMOSA_PC80,200,0.221063,0.048264,0.452509,0.004193,21,0,17588,3.252000,0.061279630,
1,Balanced,AMOSA_PC80,201,0.192564,0.047651,0.474600,0.007907,10,0,16870,3.242000,0.061848481,
1,Balanced,AMOSA_PC80,202,0.136772,0.044431,0.527422,0.002446,8,0,17851,3.202000,0.062975548,
1,Balanced,AMOSA_PC80,203,0.215497,0.042094,0.462508,0.003623,24,0,17881,3.214000,0.061406999,
1,Balanced,AMOSA_PC80,204,0.185958,0.040140,0.487129,0.012353,9,0,14417,3.230000,0.062003091,
1,Balanced,AMOSA_PC80,205,0.215448,0.043978,0.460464,0.010900,14,0,14231,3.200000,0.061394401,
1,Balanced,AMOSA_PC80,206,0.213687,0.056751,0.455605,0.003670,17,0,14270,3.196000,0.061402378,
1,Balanced,AMOSA_PC80,207,0.200034,0.042838,0.473544,0.004818,14,0,13920,3.176000,0.061718684,
1,Balanced,AMOSA_PC80,208,0.216199,0.104409,0.428682,0.007193,19,0,13424,3.180000,0.061255145,
1,Balanced,AMOSA_PC80,209,0.210211,0.041956,0.462605,0.008866,14,0,13883,3.206000,0.061508713,
1,Balanced,AMOSA_PC80,MEAN,0.200743,0.051251,0.468507,0.006597,,0,15433,3.176000,0.061255145,10
1,Balanced,GA_WaitingTime_Dominance_PC75,200,0.083037,0.066495,0.537700,0.010211,16,0,9599,2.776000,0.063966960,
1,Balanced,GA_WaitingTime_Dominance_PC75,201,0.068439,0.043595,0.565939,0.055718,5,0,9776,2.534000,0.064293302,
1,Balanced,GA_WaitingTime_Dominance_PC75,202,0.073608,0.031420,0.578114,0.004820,10,0,9447,2.626000,0.064236011,
1,Balanced,GA_WaitingTime_Dominance_PC75,203,0.065206,0.039360,0.574638,0.005368,11,0,9439,2.646000,0.064389097,
1,Balanced,GA_WaitingTime_Dominance_PC75,204,0.074353,0.031717,0.579604,0.001647,17,0,9963,2.700000,0.064221887,
1,Balanced,GA_WaitingTime_Dominance_PC75,205,0.064172,0.036427,0.584583,0.005863,12,0,10002,2.690000,0.064412893,
1,Balanced,GA_WaitingTime_Dominance_PC75,206,0.080221,0.034626,0.568222,0.007218,10,0,9495,2.600000,0.064098735,
1,Balanced,GA_WaitingTime_Dominance_PC75,207,0.093912,0.055084,0.530564,0.024470,20,0,9484,2.638000,0.063828921,
1,Balanced,GA_WaitingTime_Dominance_PC75,208,0.082605,0.026015,0.576255,0.002624,9,0,9600,2.640000,0.064071424,
1,Balanced,GA_WaitingTime_Dominance_PC75,209,0.055014,0.036050,0.607289,0.005399,15,0,9973,2.706000,0.065095095,
1,Balanced,GA_WaitingTime_Dominance_PC75,MEAN,0.074056,0.040079,0.570291,0.012334,,0,9677,2.534000,0.063828921,10
1,Balanced,GA_Energy_Dominance_PC75,200,0.500826,0.148675,0.205592,0.005850,80,0,10007,8.502000,0.051313480,
1,Balanced,GA_Energy_Dominance_PC75,201,0.518153,0.156090,0.193523,0.006539,95,0,10081,7.212000,0.051498458,
1,Balanced,GA_Energy_Dominance_PC75,202,0.513942,0.128835,0.198756,0.005870,84,0,9853,7.028000,0.052587462,
1,Balanced,GA_Energy_Dominance_PC75,203,0.507859,0.161973,0.199417,0.004380,104,0,10161,6.946000,0.051509638,
1,Balanced,GA_Energy_Dominance_PC75,204,0.481576,0.180537,0.219335,0.006061,90,0,10063,8.568000,0.050718557,
1,Balanced,GA_Energy_Dominance_PC75,205,0.453799,0.208294,0.245684,0.004496,97,0,10086,7.928000,0.052679971,
1,Balanced,GA_Energy_Dominance_PC75,206,0.512911,0.144522,0.207272,0.004187,79,0,9786,7.874000,0.051850123,
1,Balanced,GA_Energy_Dominance_PC75,207,0.476614,0.168051,0.221517,0.008029,89,0,9817,8.554000,0.052155412,
1,Balanced,GA_Energy_Dominance_PC75,208,0.545895,0.107482,0.189372,0.003615,98,0,10094,5.554000,0.052632296,
1,Balanced,GA_Energy_Dominance_PC75,209,0.414102,0.251150,0.275490,0.005497,79,0,10277,9.638000,0.051891265,
1,Balanced,GA_Energy_Dominance_PC75,MEAN,0.492568,0.165561,0.215596,0.005452,,0,10022,5.554000,0.050718557,10
1,Balanced,SA_WaitingTime_Dominance_PC75,200,0.095763,0.041666,0.546067,0.001385,26,0,6658,2.572000,0.063795259,
1,Balanced,SA_WaitingTime_Dominance_PC75,201,0.090172,0.028537,0.567753,0.003720,13,0,6540,2.550000,0.063926429,
1,Balanced,SA_WaitingTime_Dominance_PC75,202,0.113120,0.022000,0.552685,0.003748,9,0,6495,2.482000,0.063495158,
1,Balanced,SA_WaitingTime_Dominance_PC75,203,0.108823,0.022505,0.553947,0.004250,16,0,6460,2.480000,0.063573067,
1,Balanced,SA_WaitingTime_Dominance_PC75,204,0.092602,0.024193,0.565366,0.003089,13,0,6751,2.494000,0.063885912,
1,Balanced,SA_WaitingTime_Dominance_PC75,205,0.113565,0.033217,0.543643,0.001668,33,0,6888,2.500000,0.063456176,
1,Balanced,SA_WaitingTime_Dominance_PC75,206,0.090776,0.036601,0.562874,0.006408,13,0,6502,2.458000,0.063910476,
1,Balanced,SA_WaitingTime_Dominance_PC75,207,0.102647,0.030529,0.556512,0.002700,27,0,6804,2.616000,0.063679567,
1,Balanced,SA_WaitingTime_Dominance_PC75,208,0.092256,0.027507,0.566481,0.001692,13,0,6592,2.546000,0.063889907,
1,Balanced,SA_WaitingTime_Dominance_PC75,209,0.075860,0.019821,0.582004,0.001957,5,0,6649,2.446000,0.064210165,
1,Balanced,SA_WaitingTime_Dominance_PC75,MEAN,0.097559,0.028658,0.559733,0.003062,,0,6633,2.446000,0.063456176,10
1,Balanced,SA_Energy_Dominance_PC75,200,0.503796,0.157755,0.221845,0.004157,70,0,7086,6.474000,0.052903062,
1,Balanced,SA_Energy_Dominance_PC75,201,0.460840,0.227133,0.226381,0.005686,118,0,6579,6.908000,0.050394022,
1,Balanced,SA_Energy_Dominance_PC75,202,0.445973,0.218297,0.233492,0.005494,85,0,6576,5.420000,0.051707664,
1,Balanced,SA_Energy_Dominance_PC75,203,0.453388,0.228159,0.234958,0.004713,91,0,6616,5.898000,0.052247483,
1,Balanced,SA_Energy_Dominance_PC75,204,0.464806,0.214659,0.237161,0.005597,72,0,6487,5.908000,0.052794112,
1,Balanced,SA_Energy_Dominance_PC75,205,0.471405,0.206970,0.216952,0.002272,74,0,6506,5.100000,0.052538073,
1,Balanced,SA_Energy_Dominance_PC75,206,0.495689,0.187644,0.205835,0.003308,114,0,6740,5.898000,0.051549643,
1,Balanced,SA_Energy_Dominance_PC75,207,0.474421,0.190931,0.235345,0.003655,82,0,6597,6.782000,0.053100939,
1,Balanced,SA_Energy_Dominance_PC75,208,0.431842,0.245079,0.241907,0.006552,89,0,6561,6.144000,0.051316987,
1,Balanced,SA_Energy_Dominance_PC75,209,0.463045,0.215568,0.229771,0.003988,82,0,6704,5.700000,0.052351169,
1,Balanced,SA_Energy_Dominance_PC75,MEAN,0.466521,0.209220,0.228365,0.004542,,0,6645,5.100000,0.050394022,10
1,Balanced,NSGA-II_PC75,200,0.350137,0.055186,0.378994,0.001994,29,0,12036,3.664000,0.058634304,
1,Balanced,NSGA-II_PC75,201,0.329602,0.066289,0.368702,0.004816,30,0,11944,3.752000,0.058998105,
1,Balanced,NSGA-II_PC75,202,0.308739,0.066056,0.383386,0.002952,41,0,11839,3.668000,0.059416123,
1,Balanced,NSGA-II_PC75,203,0.349781,0.090674,0.347932,0.003954,31,0,11961,4.414000,0.058375759,
1,Balanced,NSGA-II_PC75,204,0.339530,0.061007,0.368444,0.002229,43,0,12363,3.558000,0.058824729,
1,Balanced,NSGA-II_PC75,205,0.364929,0.074909,0.337535,0.006549,28,0,12061,3.958000,0.058188586,
1,Balanced,NSGA-II_PC75,206,0.427966,0.078722,0.303204,0.002923,46,0,12082,3.612000,0.056925548,
1,Balanced,NSGA-II_PC75,207,0.333694,0.078417,0.357308,0.005116,41,0,12034,3.894000,0.058818399,
1,Balanced,NSGA-II_PC75,208,0.314025,0.080936,0.377999,0.003040,34,0,12264,3.946000,0.059226697,
1,Balanced,NSGA-II_PC75,209,0.262646,0.073513,0.407141,0.008035,25,0,12364,3.828000,0.060303850,
1,Balanced,NSGA-II_PC75,MEAN,0.338105,0.072571,0.363065,0.004161,,0,12094,3.558000,0.056925548,10
1,Balanced,SPEA-II_PC75,200,0.320734,0.043806,0.394594,0.002509,25,0,12607,3.428000,0.059296220,
1,Balanced,SPEA-II_PC75,201,0.318374,0.056663,0.382477,0.004272,34,0,12708,3.756000,0.059242643,
1,Balanced,SPEA-II_PC75,202,0.303211,0.053694,0.404495,0.003035,31,0,12730,3.576000,0.059598801,
1,Balanced,SPEA-II_PC75,203,0.370358,0.057764,0.348828,0.004224,39,0,12769,3.812000,0.058164002,
1,Balanced,SPEA-II_PC75,204,0.314561,0.062978,0.389546,0.002354,28,0,12714,3.820000,0.059294828,
1,Balanced,SPEA-II_PC75,205,0.347892,0.043890,0.374387,0.002835,21,0,12792,3.554000,0.058720351,
1,Balanced,SPEA-II_PC75,206,0.309275,0.109779,0.369164,0.003653,30,0,12337,4.294000,0.059208135,
1,Balanced,SPEA-II_PC75,207,0.331759,0.062064,0.374573,0.002885,43,0,12535,3.672000,0.058968618,
1,Balanced,SPEA-II_PC75,208,0.279203,0.060728,0.418498,0.001800,29,0,12540,3.964000,0.060009888,
1,Balanced,SPEA-II_PC75,209,0.366505,0.038612,0.371163,0.002127,32,0,12332,3.420000,0.058385140,
1,Balanced,SPEA-II_PC75,MEAN,0.326187,0.058998,0.382772,0.002969,,0,12606,3.420000,0.058164002,10
1,Balanced,AMOSA_PC75,200,0.196438,0.108491,0.458746,0.004336,19,0,13642,4.682000,0.061511630,
1,Balanced,AMOSA_PC75,201,0.213887,0.112031,0.443867,0.005785,25,0,13568,4.920000,0.061107489,
1,Balanced,AMOSA_PC75,202,0.207646,0.121650,0.438510,0.015160,24,0,13941,4.858000,0.061241038,
1,Balanced,AMOSA_PC75,203,0.217204,0.117912,0.435445,0.004717,26,0,9962,4.682000,0.061020448,
1,Balanced,AMOSA_PC75,204,0.294518,0.150231,0.374130,0.006821,32,0,10015,5.144000,0.059201878,
1,Balanced,AMOSA_PC75,205,0.221034,0.123989,0.429303,0.008271,21,0,13194,4.678000,0.060931788,
1,Balanced,AMOSA_PC75,206,0.237619,0.100268,0.425891,0.009951,16,0,14547,4.578000,0.060673155,
1,Balanced,AMOSA_PC75,207,0.172048,0.126324,0.476390,0.006972,15,0,14897,4.964000,0.061975641,
1,Balanced,AMOSA_PC75,208,0.213747,0.139214,0.436160,0.005597,25,0,14778,5.228000,0.061036363,
1,Balanced,AMOSA_PC75,209,0.244946,0.105855,0.415419,0.007351,22,0,14798,4.468000,0.060498386,
1,Balanced,AMOSA_PC75,MEAN,0.221909,0.120597,0.433386,0.007496,,0,13334,4.468000,0.059201878,10
2,GPU_Stress,GA_WaitingTime_Dominance,200,0.257384,0.034498,0.357558,0.003731,25,4,3381,5.024000,0.079061269,
2,GPU_Stress,GA_WaitingTime_Dominance,201,0.248180,0.034597,0.363266,0.002930,25,0,3405,5.034000,0.079240231,
2,GPU_Stress,GA_WaitingTime_Dominance,202,0.252262,0.026128,0.364458,0.003593,22,0,3383,5.142000,0.079167766,
2,GPU_Stress,GA_WaitingTime_Dominance,203,0.246361,0.027147,0.372270,0.003057,11,0,3397,5.104000,0.079294525,
2,GPU_Stress,GA_WaitingTime_Dominance,204,0.253838,0.005460,0.383170,0.004052,9,0,3338,5.100000,0.079173647,
2,GPU_Stress,GA_WaitingTime_Dominance,205,0.254691,0.028988,0.357469,0.001999,34,0,3304,5.128000,0.079110779,
2,GPU_Stress,GA_WaitingTime_Dominance,206,0.250031,0.027768,0.362201,0.002678,25,0,3299,5.036000,0.079207893,
2,GPU_Stress,GA_WaitingTime_Dominance,207,0.272292,0.000000,0.372684,0.007758,7,7,3330,5.086000,0.078837461,
2,GPU_Stress,GA_WaitingTime_Dominance,208,0.257378,0.028149,0.360386,0.003049,22,5,3513,5.046000,0.079087014,
2,GPU_Stress,GA_WaitingTime_Dominance,209,0.242497,0.027038,0.368075,0.002175,19,0,3348,5.056000,0.079347408,
2,GPU_Stress,GA_WaitingTime_Dominance,MEAN,0.253491,0.023977,0.366154,0.003502,,16,3369,5.024000,0.078837461,10
2,GPU_Stress,GA_Energy_Dominance,200,0.582765,0.122798,0.178900,0.011842,46,0,3810,8.708000,0.068202838,
2,GPU_Stress,GA_Energy_Dominance,201,0.543162,0.164877,0.189974,0.007628,62,0,4083,9.356000,0.067019870,
2,GPU_Stress,GA_Energy_Dominance,202,0.587470,0.128896,0.178292,0.018362,47,9,3927,9.186000,0.066660547,
2,GPU_Stress,GA_Energy_Dominance,203,0.482257,0.207591,0.226812,0.018750,51,0,4056,9.558000,0.066427410,
2,GPU_Stress,GA_Energy_Dominance,204,0.564083,0.169976,0.186081,0.013941,53,0,3974,9.216000,0.066834084,
2,GPU_Stress,GA_Energy_Dominance,205,0.508098,0.104091,0.199102,0.004282,62,0,3453,8.732000,0.072765190,
2,GPU_Stress,GA_Energy_Dominance,206,0.545210,0.140971,0.190107,0.005411,79,9,4249,9.008000,0.065841906,
2,GPU_Stress,GA_Energy_Dominance,207,0.597610,0.121260,0.167509,0.008643,62,0,4058,8.658000,0.068309299,
2,GPU_Stress,GA_Energy_Dominance,208,0.558242,0.116214,0.180958,0.005648,47,0,4057,8.662000,0.069960580,
2,GPU_Stress,GA_Energy_Dominance,209,0.553928,0.150314,0.187522,0.023617,48,0,4186,9.514000,0.069210424,
2,GPU_Stress,GA_Energy_Dominance,MEAN,0.552283,0.142699,0.188526,0.011812,,18,3985,8.658000,0.065841906,10
2,GPU_Stress,SA_WaitingTime_Dominance,200,0.263742,0.054252,0.358246,0.004313,16,0,2392,4.562000,0.079323864,
2,GPU_Stress,SA_WaitingTime_Dominance,201,0.251297,0.053905,0.357840,0.002484,21,0,2359,4.508000,0.079293563,
2,GPU_Stress,SA_WaitingTime_Dominance,202,0.242469,0.037436,0.361178,0.001167,14,0,2416,4.540000,0.079302811,
2,GPU_Stress,SA_WaitingTime_Dominance,203,0.279134,0.037948,0.350848,0.004854,10,0,2390,4.582000,0.079323864,
2,GPU_Stress,SA_WaitingTime_Dominance,204,0.234324,0.010041,0.359776,0.003520,12,8,2184,4.496000,0.079302212,
2,GPU_Stress,SA_WaitingTime_Dominance,205,0.333812,0.076084,0.333416,0.004308,28,0,2238,4.736000,0.079310216,
2,GPU_Stress,SA_WaitingTime_Dominance,206,0.231070,0.030773,0.364477,0.020090,8,0,2185,4.550000,0.079297765,
2,GPU_Stress,SA_WaitingTime_Dominance,207,0.290640,0.046786,0.346943,0.001574,15,0,2206,4.636000,0.079238665,
2,GPU_Stress,SA_WaitingTime_Dominance,208,0.259137,0.045207,0.355825,0.006134,13,0,2205,4.528000,0.079315994,
2,GPU_Stress,SA_WaitingTime_Dominance,209,0.264442,0.045020,0.350960,0.004354,14,0,2209,4.546000,0.079203431,
2,GPU_Stress,SA_WaitingTime_Dominance,MEAN,0.265007,0.043745,0.353951,0.005280,,8,2278,4.496000,0.079203431,10
2,GPU_Stress,SA_Energy_Dominance,200,0.538967,0.208734,0.201129,0.002537,54,0,2309,8.748000,0.069533727,
2,GPU_Stress,SA_Energy_Dominance,201,0.520855,0.203557,0.208027,0.003379,35,0,2281,9.084000,0.069021479,
2,GPU_Stress,SA_Energy_Dominance,202,0.541281,0.212914,0.205226,0.003991,78,0,2341,9.072000,0.069222367,
2,GPU_Stress,SA_Energy_Dominance,203,0.521743,0.223002,0.210415,0.007068,37,0,2406,9.298000,0.068900050,
2,GPU_Stress,SA_Energy_Dominance,204,0.514808,0.240841,0.209240,0.002718,43,0,2319,9.376000,0.070198626,
2,GPU_Stress,SA_Energy_Dominance,205,0.508017,0.181517,0.204257,0.007793,37,0,2272,8.940000,0.070090305,
2,GPU_Stress,SA_Energy_Dominance,206,0.513227,0.221142,0.207878,0.004872,43,0,2260,8.914000,0.070396152,
2,GPU_Stress,SA_Energy_Dominance,207,0.510989,0.208049,0.205769,0.009487,51,0,2267,9.154000,0.070639939,
2,GPU_Stress,SA_Energy_Dominance,208,0.534161,0.202036,0.200496,0.004285,67,0,2272,9.040000,0.069606332,
2,GPU_Stress,SA_Energy_Dominance,209,0.559444,0.173576,0.199645,0.004711,45,2,2256,9.064000,0.069623489,
2,GPU_Stress,SA_Energy_Dominance,MEAN,0.526349,0.207537,0.205208,0.005084,,2,2298,8.748000,0.068900050,10
2,GPU_Stress,NSGA-II,200,0.499062,0.023832,0.218648,0.003877,46,0,6219,6.442000,0.074133774,
2,GPU_Stress,NSGA-II,201,0.556628,0.023283,0.165411,0.002164,48,0,6548,6.566000,0.072842347,
2,GPU_Stress,NSGA-II,202,0.522700,0.040527,0.194372,0.004999,48,0,6425,6.656000,0.073476614,
2,GPU_Stress,NSGA-II,203,0.511396,0.023708,0.201634,0.004023,44,0,6035,6.432000,0.073876164,
2,GPU_Stress,NSGA-II,204,0.558283,0.017576,0.161548,0.004580,52,3,5395,6.664000,0.072836864,
2,GPU_Stress,NSGA-II,205,0.580600,0.009746,0.161298,0.002832,50,30,4367,6.480000,0.072414724,
2,GPU_Stress,NSGA-II,206,0.541385,0.033322,0.170053,0.002894,59,0,4587,6.148000,0.073236277,
2,GPU_Stress,NSGA-II,207,0.536698,0.030041,0.187876,0.002878,51,0,4459,6.522000,0.073259557,
2,GPU_Stress,NSGA-II,208,0.471246,0.018112,0.240126,0.002891,38,0,4755,6.326000,0.074752831,
2,GPU_Stress,NSGA-II,209,0.537493,0.028727,0.183727,0.003062,42,0,6364,6.524000,0.073258693,
2,GPU_Stress,NSGA-II,MEAN,0.531549,0.024887,0.188469,0.003420,,33,5515,6.148000,0.072414724,10
2,GPU_Stress,SPEA-II,200,0.499043,0.027704,0.233098,0.003365,40,0,7024,6.230000,0.074156252,
2,GPU_Stress,SPEA-II,201,0.453730,0.029417,0.247640,0.003463,37,0,6508,6.190000,0.075095414,
2,GPU_Stress,SPEA-II,202,0.434344,0.000000,0.279138,0.003747,31,31,5782,5.814000,0.075651158,
2,GPU_Stress,SPEA-II,203,0.450083,0.046104,0.239992,0.001952,34,0,6530,6.376000,0.075066942,
2,GPU_Stress,SPEA-II,204,0.443597,0.034108,0.250031,0.002480,30,0,6500,6.258000,0.075271711,
