Scenario,ScenarioName,Algorithm,CapWatts,NumSeeds,MeanFeasibilityRate,StdFeasibilityRate,MinFeasibilityRate,MaxFeasibilityRate,TotalSolutionsAcrossSeeds,TotalFeasibleAcrossSeeds
2,GPU_Stress,GA_Energy_Dominance_PC75,13435.1,10,1.0000,0.0000,1.0000,1.0000,575,575
2,GPU_Stress,GA_Energy_Dominance_PC75,12595.4,10,1.0000,0.0000,1.0000,1.0000,575,575
2,GPU_Stress,SA_WaitingTime_Dominance_PC75,15114.5,10,1.0000,0.0000,1.0000,1.0000,160,160
2,GPU_Stress,SA_WaitingTime_Dominance_PC75,14274.8,10,1.0000,0.0000,1.0000,1.0000,160,160
2,GPU_Stress,SA_WaitingTime_Dominance_PC75,13435.1,10,1.0000,0.0000,1.0000,1.0000,160,160
2,GPU_Stress,SA_WaitingTime_Dominance_PC75,12595.4,10,1.0000,0.0000,1.0000,1.0000,160,160
2,GPU_Stress,SA_Energy_Dominance_PC75,15114.5,10,1.0000,0.0000,1.0000,1.0000,369,369
2,GPU_Stress,SA_Energy_Dominance_PC75,14274.8,10,1.0000,0.0000,1.0000,1.0000,369,369
2,GPU_Stress,SA_Energy_Dominance_PC75,13435.1,10,1.0000,0.0000,1.0000,1.0000,369,369
2,GPU_Stress,SA_Energy_Dominance_PC75,12595.4,10,1.0000,0.0000,1.0000,1.0000,369,369
2,GPU_Stress,NSGA-II_PC75,15114.5,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,NSGA-II_PC75,14274.8,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,NSGA-II_PC75,13435.1,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,NSGA-II_PC75,12595.4,10,1.0000,0.0000,1.0000,1.0000,320,320
2,GPU_Stress,SPEA-II_PC75,15114.5,10,1.0000,0.0000,1.0000,1.0000,326,326
2,GPU_Stress,SPEA-II_PC75,14274.8,10,1.0000,0.0000,1.0000,1.0000,326,326
2,GPU_Stress,SPEA-II_PC75,13435.1,10,1.0000,0.0000,1.0000,1.0000,326,326
2,GPU_Stress,SPEA-II_PC75,12595.4,10,1.0000,0.0000,1.0000,1.0000,326,326
2,GPU_Stress,AMOSA_PC75,15114.5,10,1.0000,0.0000,1.0000,1.0000,219,219
2,GPU_Stress,AMOSA_PC75,14274.8,10,1.0000,0.0000,1.0000,1.0000,219,219
2,GPU_Stress,AMOSA_PC75,13435.1,10,1.0000,0.0000,1.0000,1.0000,219,219
2,GPU_Stress,AMOSA_PC75,12595.4,10,1.0000,0.0000,1.0000,1.0000,219,219
3,CPU_Stress,GA_WaitingTime_Dominance,15824.3,10,0.0826,0.1107,0.0000,0.3333,143,11
3,CPU_Stress,GA_WaitingTime_Dominance,14945.2,10,0.0373,0.0741,0.0000,0.2222,143,4
3,CPU_Stress,GA_WaitingTime_Dominance,14066.1,10,0.0000,0.0000,0.0000,0.0000,143,0
3,CPU_Stress,GA_WaitingTime_Dominance,13186.9,10,0.0000,0.0000,0.0000,0.0000,143,0
3,CPU_Stress,GA_Energy_Dominance,15824.3,10,0.9624,0.0249,0.9211,1.0000,899,866
3,CPU_Stress,GA_Energy_Dominance,14945.2,10,0.8737,0.0542,0.8000,0.9485,899,786
3,CPU_Stress,GA_Energy_Dominance,14066.1,10,0.7532,0.0563,0.6500,0.8427,899,677
3,CPU_Stress,GA_Energy_Dominance,13186.9,10,0.6268,0.0744,0.4900,0.7416,899,562
3,CPU_Stress,SA_WaitingTime_Dominance,15824.3,10,0.0000,0.0000,0.0000,0.0000,227,0
3,CPU_Stress,SA_WaitingTime_Dominance,14945.2,10,0.0000,0.0000,0.0000,0.0000,227,0
3,CPU_Stress,SA_WaitingTime_Dominance,14066.1,10,0.0000,0.0000,0.0000,0.0000,227,0
3,CPU_Stress,SA_WaitingTime_Dominance,13186.9,10,0.0000,0.0000,0.0000,0.0000,227,0
3,CPU_Stress,SA_Energy_Dominance,15824.3,10,0.7065,0.1851,0.4530,0.9725,1163,817
3,CPU_Stress,SA_Energy_Dominance,14945.2,10,0.4475,0.2267,0.2212,0.7982,1163,522
3,CPU_Stress,SA_Energy_Dominance,14066.1,10,0.1620,0.0713,0.0930,0.3071,1163,191
3,CPU_Stress,SA_Energy_Dominance,13186.9,10,0.0881,0.0518,0.0367,0.2047,1163,105
3,CPU_Stress,NSGA-II,15824.3,10,0.5872,0.0870,0.4643,0.7647,531,311
3,CPU_Stress,NSGA-II,14945.2,10,0.3696,0.1973,0.0714,0.5417,531,193
3,CPU_Stress,NSGA-II,14066.1,10,0.0649,0.1149,0.0000,0.3448,531,36
3,CPU_Stress,NSGA-II,13186.9,10,0.0000,0.0000,0.0000,0.0000,531,0
3,CPU_Stress,SPEA-II,15824.3,10,0.5876,0.1009,0.4167,0.7551,486,289
3,CPU_Stress,SPEA-II,14945.2,10,0.3050,0.1331,0.1064,0.4717,486,151
3,CPU_Stress,SPEA-II,14066.1,10,0.0337,0.0418,0.0000,0.1190,486,16
3,CPU_Stress,SPEA-II,13186.9,10,0.0000,0.0000,0.0000,0.0000,486,0
3,CPU_Stress,AMOSA,15824.3,10,0.4851,0.0923,0.3600,0.6250,249,121
3,CPU_Stress,AMOSA,14945.2,10,0.2190,0.1012,0.0500,0.3750,249,55
3,CPU_Stress,AMOSA,14066.1,10,0.1494,0.0859,0.0000,0.2308,249,38
3,CPU_Stress,AMOSA,13186.9,10,0.0000,0.0000,0.0000,0.0000,249,0
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,15824.3,10,1.0000,0.0000,1.0000,1.0000,170,170
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,14945.2,10,0.0741,0.0383,0.0000,0.1364,170,13
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,14066.1,10,0.0000,0.0000,0.0000,0.0000,170,0
3,CPU_Stress,GA_WaitingTime_Dominance_PC90,13186.9,10,0.0000,0.0000,0.0000,0.0000,170,0
3,CPU_Stress,GA_Energy_Dominance_PC90,15824.3,10,1.0000,0.0000,1.0000,1.0000,960,960
3,CPU_Stress,GA_Energy_Dominance_PC90,14945.2,10,0.9400,0.0312,0.8947,0.9813,960,903
3,CPU_Stress,GA_Energy_Dominance_PC90,14066.1,10,0.8040,0.0560,0.7340,0.9100,960,771
3,CPU_Stress,GA_Energy_Dominance_PC90,13186.9,10,0.6624,0.0965,0.4854,0.7791,960,636
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,15824.3,10,1.0000,0.0000,1.0000,1.0000,218,218
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,14945.2,10,0.0000,0.0000,0.0000,0.0000,218,0
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,14066.1,10,0.0000,0.0000,0.0000,0.0000,218,0
3,CPU_Stress,SA_WaitingTime_Dominance_PC90,13186.9,10,0.0000,0.0000,0.0000,0.0000,218,0
3,CPU_Stress,SA_Energy_Dominance_PC90,15824.3,10,1.0000,0.0000,1.0000,1.0000,1170,1170
3,CPU_Stress,SA_Energy_Dominance_PC90,14945.2,10,0.4797,0.2095,0.1778,0.8269,1170,561
3,CPU_Stress,SA_Energy_Dominance_PC90,14066.1,10,0.1971,0.1657,0.0593,0.5288,1170,231
3,CPU_Stress,SA_Energy_Dominance_PC90,13186.9,10,0.0942,0.0815,0.0367,0.2667,1170,112
3,CPU_Stress,NSGA-II_PC90,15824.3,10,1.0000,0.0000,1.0000,1.0000,519,519
3,CPU_Stress,NSGA-II_PC90,14945.2,10,0.8519,0.0849,0.7308,0.9796,519,443
3,CPU_Stress,NSGA-II_PC90,14066.1,10,0.6306,0.2003,0.2653,0.8958,519,330
3,CPU_Stress,NSGA-II_PC90,13186.9,10,0.2721,0.2128,0.0000,0.6327,519,145
3,CPU_Stress,SPEA-II_PC90,15824.3,10,1.0000,0.0000,1.0000,1.0000,507,507
3,CPU_Stress,SPEA-II_PC90,14945.2,10,0.7946,0.1150,0.6190,0.9672,507,407
3,CPU_Stress,SPEA-II_PC90,14066.1,10,0.6456,0.1564,0.2553,0.8163,507,331
3,CPU_Stress,SPEA-II_PC90,13186.9,10,0.3041,0.2302,0.0000,0.7143,507,155
3,CPU_Stress,AMOSA_PC90,15824.3,10,1.0000,0.0000,1.0000,1.0000,265,265
3,CPU_Stress,AMOSA_PC90,14945.2,10,0.1328,0.1036,0.0000,0.3043,265,33
3,CPU_Stress,AMOSA_PC90,14066.1,10,0.0602,0.1006,0.0000,0.3043,265,14
3,CPU_Stress,AMOSA_PC90,13186.9,10,0.0000,0.0000,0.0000,0.0000,265,0
3,CPU_Stress,GA_WaitingTime_Dominance_PC85,15824.3,10,1.0000,0.0000,1.0000,1.0000,153,153
3,CPU_Stress,GA_WaitingTime_Dominance_PC85,14945.2,10,1.0000,0.0000,1.0000,1.0000,153,153
3,CPU_Stress,GA_WaitingTime_Dominance_PC85,14066.1,10,0.0184,0.0315,0.0000,0.0833,153,4
3,CPU_Stress,GA_WaitingTime_Dominance_PC85,13186.9,10,0.0000,0.0000,0.0000,0.0000,153,0
3,CPU_Stress,GA_Energy_Dominance_PC85,15824.3,10,1.0000,0.0000,1.0000,1.0000,942,942
3,CPU_Stress,GA_Energy_Dominance_PC85,14945.2,10,1.0000,0.0000,1.0000,1.0000,942,942
3,CPU_Stress,GA_Energy_Dominance_PC85,14066.1,10,0.9138,0.0307,0.8690,0.9706,942,862
3,CPU_Stress,GA_Energy_Dominance_PC85,13186.9,10,0.7523,0.0720,0.5727,0.8431,942,707
3,CPU_Stress,SA_WaitingTime_Dominance_PC85,15824.3,10,1.0000,0.0000,1.0000,1.0000,178,178
3,CPU_Stress,SA_WaitingTime_Dominance_PC85,14945.2,10,1.0000,0.0000,1.0000,1.0000,178,178
3,CPU_Stress,SA_WaitingTime_Dominance_PC85,14066.1,10,0.0000,0.0000,0.0000,0.0000,178,0
3,CPU_Stress,SA_WaitingTime_Dominance_PC85,13186.9,10,0.0000,0.0000,0.0000,0.0000,178,0
3,CPU_Stress,SA_Energy_Dominance_PC85,15824.3,10,1.0000,0.0000,1.0000,1.0000,1136,1136
3,CPU_Stress,SA_Energy_Dominance_PC85,14945.2,10,1.0000,0.0000,1.0000,1.0000,1136,1136
3,CPU_Stress,SA_Energy_Dominance_PC85,14066.1,10,0.3034,0.1385,0.1453,0.6262,1136,342
3,CPU_Stress,SA_Energy_Dominance_PC85,13186.9,10,0.0925,0.0432,0.0427,0.1652,1136,105
3,CPU_Stress,NSGA-II_PC85,15824.3,10,1.0000,0.0000,1.0000,1.0000,486,486
3,CPU_Stress,NSGA-II_PC85,14945.2,10,1.0000,0.0000,1.0000,1.0000,486,486
3,CPU_Stress,NSGA-II_PC85,14066.1,10,0.8643,0.0992,0.6909,0.9783,486,416
3,CPU_Stress,NSGA-II_PC85,13186.9,10,0.4995,0.2340,0.1000,0.8298,486,235
3,CPU_Stress,SPEA-II_PC85,15824.3,10,1.0000,0.0000,1.0000,1.0000,486,486
3,CPU_Stress,SPEA-II_PC85,14945.2,10,1.0000,0.0000,1.0000,1.0000,486,486
3,CPU_Stress,SPEA-II_PC85,14066.1,10,0.8188,0.1766,0.3415,0.9655,486,403
3,CPU_Stress,SPEA-II_PC85,13186.9,10,0.5127,0.2403,0.0000,0.7547,486,258
3,CPU_Stress,AMOSA_PC85,15824.3,10,1.0000,0.0000,1.0000,1.0000,277,277
3,CPU_Stress,AMOSA_PC85,14945.2,10,1.0000,0.0000,1.0000,1.0000,277,277
3,CPU_Stress,AMOSA_PC85,14066.1,10,0.0117,0.0205,0.0000,0.0588,277,3
3,CPU_Stress,AMOSA_PC85,13186.9,10,0.0000,0.0000,0.0000,0.0000,277,0
3,CPU_Stress,GA_WaitingTime_Dominance_PC80,15824.3,10,1.0000,0.0000,1.0000,1.0000,121,121
3,CPU_Stress,GA_WaitingTime_Dominance_PC80,14945.2,10,1.0000,0.0000,1.0000,1.0000,121,121
3,CPU_Stress,GA_WaitingTime_Dominance_PC80,14066.1,10,1.0000,0.0000,1.0000,1.0000,121,121
3,CPU_Stress,GA_WaitingTime_Dominance_PC80,13186.9,10,0.0200,0.0450,0.0000,0.1333,121,3
3,CPU_Stress,GA_Energy_Dominance_PC80,15824.3,10,1.0000,0.0000,1.0000,1.0000,824,824
3,CPU_Stress,GA_Energy_Dominance_PC80,14945.2,10,1.0000,0.0000,1.0000,1.0000,824,824
3,CPU_Stress,GA_Energy_Dominance_PC80,14066.1,10,1.0000,0.0000,1.0000,1.0000,824,824
3,CPU_Stress,GA_Energy_Dominance_PC80,13186.9,10,0.7961,0.1229,0.4857,0.9070,824,667
3,CPU_Stress,SA_WaitingTime_Dominance_PC80,15824.3,10,1.0000,0.0000,1.0000,1.0000,159,159
3,CPU_Stress,SA_WaitingTime_Dominance_PC80,14945.2,10,1.0000,0.0000,1.0000,1.0000,159,159
3,CPU_Stress,SA_WaitingTime_Dominance_PC80,14066.1,10,1.0000,0.0000,1.0000,1.0000,159,159
3,CPU_Stress,SA_WaitingTime_Dominance_PC80,13186.9,10,0.0000,0.0000,0.0000,0.0000,159,0
3,CPU_Stress,SA_Energy_Dominance_PC80,15824.3,10,1.0000,0.0000,1.0000,1.0000,1083,1083
3,CPU_Stress,SA_Energy_Dominance_PC80,14945.2,10,1.0000,0.0000,1.0000,1.0000,1083,1083
3,CPU_Stress,SA_Energy_Dominance_PC80,14066.1,10,1.0000,0.0000,1.0000,1.0000,1083,1083
3,CPU_Stress,SA_Energy_Dominance_PC80,13186.9,10,0.2167,0.0650,0.1159,0.3068,1083,235
3,CPU_Stress,NSGA-II_PC80,15824.3,10,1.0000,0.0000,1.0000,1.0000,490,490
3,CPU_Stress,NSGA-II_PC80,14945.2,10,1.0000,0.0000,1.0000,1.0000,490,490
3,CPU_Stress,NSGA-II_PC80,14066.1,10,1.0000,0.0000,1.0000,1.0000,490,490
3,CPU_Stress,NSGA-II_PC80,13186.9,10,0.8056,0.0878,0.6875,0.9821,490,395
3,CPU_Stress,SPEA-II_PC80,15824.3,10,1.0000,0.0000,1.0000,1.0000,439,439
3,CPU_Stress,SPEA-II_PC80,14945.2,10,1.0000,0.0000,1.0000,1.0000,439,439
3,CPU_Stress,SPEA-II_PC80,14066.1,10,1.0000,0.0000,1.0000,1.0000,439,439
3,CPU_Stress,SPEA-II_PC80,13186.9,10,0.4421,0.2652,0.0000,0.7568,439,198
3,CPU_Stress,AMOSA_PC80,15824.3,10,1.0000,0.0000,1.0000,1.0000,276,276
3,CPU_Stress,AMOSA_PC80,14945.2,10,1.0000,0.0000,1.0000,1.0000,276,276
3,CPU_Stress,AMOSA_PC80,14066.1,10,1.0000,0.0000,1.0000,1.0000,276,276
3,CPU_Stress,AMOSA_PC80,13186.9,10,0.0000,0.0000,0.0000,0.0000,276,0
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,15824.3,10,1.0000,0.0000,1.0000,1.0000,129,129
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,14945.2,10,1.0000,0.0000,1.0000,1.0000,129,129
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,14066.1,10,1.0000,0.0000,1.0000,1.0000,129,129
3,CPU_Stress,GA_WaitingTime_Dominance_PC75,13186.9,10,1.0000,0.0000,1.0000,1.0000,129,129
3,CPU_Stress,GA_Energy_Dominance_PC75,15824.3,10,1.0000,0.0000,1.0000,1.0000,947,947
3,CPU_Stress,GA_Energy_Dominance_PC75,14945.2,10,1.0000,0.0000,1.0000,1.0000,947,947
3,CPU_Stress,GA_Energy_Dominance_PC75,14066.1,10,1.0000,0.0000,1.0000,1.0000,947,947
3,CPU_Stress,GA_Energy_Dominance_PC75,13186.9,10,1.0000,0.0000,1.0000,1.0000,947,947
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,15824.3,10,1.0000,0.0000,1.0000,1.0000,145,145
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,14945.2,10,1.0000,0.0000,1.0000,1.0000,145,145
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,14066.1,10,1.0000,0.0000,1.0000,1.0000,145,145
3,CPU_Stress,SA_WaitingTime_Dominance_PC75,13186.9,10,1.0000,0.0000,1.0000,1.0000,145,145
3,CPU_Stress,SA_Energy_Dominance_PC75,15824.3,10,1.0000,0.0000,1.0000,1.0000,1085,1085
3,CPU_Stress,SA_Energy_Dominance_PC75,14945.2,10,1.0000,0.0000,1.0000,1.0000,1085,1085
3,CPU_Stress,SA_Energy_Dominance_PC75,14066.1,10,1.0000,0.0000,1.0000,1.0000,1085,1085
3,CPU_Stress,SA_Energy_Dominance_PC75,13186.9,10,1.0000,0.0000,1.0000,1.0000,1085,1085
3,CPU_Stress,NSGA-II_PC75,15824.3,10,1.0000,0.0000,1.0000,1.0000,455,455
3,CPU_Stress,NSGA-II_PC75,14945.2,10,1.0000,0.0000,1.0000,1.0000,455,455
3,CPU_Stress,NSGA-II_PC75,14066.1,10,1.0000,0.0000,1.0000,1.0000,455,455
3,CPU_Stress,NSGA-II_PC75,13186.9,10,1.0000,0.0000,1.0000,1.0000,455,455
3,CPU_Stress,SPEA-II_PC75,15824.3,10,1.0000,0.0000,1.0000,1.0000,479,479
3,CPU_Stress,SPEA-II_PC75,14945.2,10,1.0000,0.0000,1.0000,1.0000,479,479
3,CPU_Stress,SPEA-II_PC75,14066.1,10,1.0000,0.0000,1.0000,1.0000,479,479
3,CPU_Stress,SPEA-II_PC75,13186.9,10,1.0000,0.0000,1.0000,1.0000,479,479
3,CPU_Stress,AMOSA_PC75,15824.3,10,1.0000,0.0000,1.0000,1.0000,253,253
3,CPU_Stress,AMOSA_PC75,14945.2,10,1.0000,0.0000,1.0000,1.0000,253,253
3,CPU_Stress,AMOSA_PC75,14066.1,10,1.0000,0.0000,1.0000,1.0000,253,253
3,CPU_Stress,AMOSA_PC75,13186.9,10,1.0000,0.0000,1.0000,1.0000,253,253
