CapTier,CapWatts,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
PC85,14274.762,AMOSA,203,0.314332,0.148613,0.343634,0.007313,18,18,0,12801,0.401598,
PC85,14274.762,AMOSA,204,0.272424,0.168063,0.381897,0.005554,16,16,0,15632,0.363939,
PC85,14274.762,AMOSA,205,0.306394,0.171482,0.341272,0.015387,27,27,0,15888,0.396435,
PC85,14274.762,AMOSA,206,0.272278,0.185550,0.372286,0.005326,20,20,0,15483,0.361925,
PC85,14274.762,AMOSA,207,0.303346,0.164310,0.356365,0.003558,15,15,0,14613,0.390100,
PC85,14274.762,AMOSA,208,0.295654,0.159591,0.358565,0.002921,21,21,0,14145,0.384868,
PC85,14274.762,AMOSA,209,0.270338,0.179641,0.381979,0.008244,22,22,0,14195,0.362298,
PC85,14274.762,AMOSA,MEAN,0.286034,0.169085,0.368008,0.007159,19,19,0,13414,0.375856,10
PC85,14274.762,AMOSA,STDDEV,0.016069,0.009845,0.015756,0.003309,,,,,0.014829,
PC85,14274.762,Universal_Pareto,ALL,0.703495,0.000000,0.000000,0.000000,149,149,149,0,0.791039,
PC80,13435.070,GA_WaitingTime_Dominance,200,0.032280,0.170337,0.551832,0.025064,11,11,0,10412,0.203165,
PC80,13435.070,GA_WaitingTime_Dominance,201,0.106122,0.022054,0.548856,0.002399,13,13,0,10618,0.274712,
PC80,13435.070,GA_WaitingTime_Dominance,202,0.062073,0.209310,0.514013,0.016100,8,8,0,10514,0.227793,
PC80,13435.070,GA_WaitingTime_Dominance,203,0.067368,0.026466,0.578961,0.001513,9,9,0,11507,0.243991,
PC80,13435.070,GA_WaitingTime_Dominance,204,0.112959,0.018470,0.540142,0.004716,8,8,1,12558,0.279978,
PC80,13435.070,GA_WaitingTime_Dominance,205,0.096207,0.106614,0.483973,0.095104,14,14,0,9987,0.248828,
PC80,13435.070,GA_WaitingTime_Dominance,206,0.049171,0.044516,0.589920,0.007454,6,6,0,12364,0.219716,
PC80,13435.070,GA_WaitingTime_Dominance,207,0.069198,0.106030,0.530759,0.034829,18,18,0,9698,0.212017,
PC80,13435.070,GA_WaitingTime_Dominance,208,0.069082,0.069153,0.541532,0.012180,12,12,0,9633,0.232520,
PC80,13435.070,GA_WaitingTime_Dominance,209,0.109356,0.009370,0.547561,0.005612,5,5,2,12185,0.277651,
PC80,13435.070,GA_WaitingTime_Dominance,MEAN,0.077381,0.078232,0.542755,0.020497,10,10,3,10947,0.242037,10
PC80,13435.070,GA_WaitingTime_Dominance,STDDEV,0.026017,0.065277,0.028481,0.026851,,,,,0.026513,
PC80,13435.070,GA_Energy_Dominance,200,0.261822,0.353516,0.392056,0.010118,42,42,0,12516,0.491409,
PC80,13435.070,GA_Energy_Dominance,201,0.342538,0.227497,0.371027,0.010799,63,63,0,12970,0.512496,
PC80,13435.070,GA_Energy_Dominance,202,0.473999,0.130690,0.208540,0.005318,60,60,13,13063,0.644348,
PC80,13435.070,GA_Energy_Dominance,203,0.228041,0.433571,0.520114,0.015797,49,49,0,12450,0.311097,
PC80,13435.070,GA_Energy_Dominance,204,0.442138,0.161486,0.240327,0.003788,82,82,0,12964,0.637187,
PC80,13435.070,GA_Energy_Dominance,205,0.288662,0.319572,0.409550,0.007383,70,70,0,10939,0.465040,
PC80,13435.070,GA_Energy_Dominance,206,0.339439,0.279127,0.349346,0.010916,67,67,0,9725,0.525301,
PC80,13435.070,GA_Energy_Dominance,207,0.181060,0.311090,0.473258,0.050294,35,35,0,9478,0.459526,
PC80,13435.070,GA_Energy_Dominance,208,0.480666,0.142503,0.184778,0.011651,50,50,5,7992,0.692796,
PC80,13435.070,GA_Energy_Dominance,209,0.464614,0.131719,0.206284,0.014134,70,70,3,7399,0.681136,
PC80,13435.070,GA_Energy_Dominance,MEAN,0.350298,0.249077,0.335528,0.014020,59,59,21,10949,0.542034,10
PC80,13435.070,GA_Energy_Dominance,STDDEV,0.104496,0.100969,0.113042,0.012587,,,,,0.114623,
PC80,13435.070,SA_WaitingTime_Dominance,200,0.166451,0.060430,0.447610,0.006968,14,14,0,4906,0.310915,
PC80,13435.070,SA_WaitingTime_Dominance,201,0.111430,0.116606,0.480607,0.004983,21,21,0,4889,0.278261,
PC80,13435.070,SA_WaitingTime_Dominance,202,0.089537,0.032191,0.502966,0.070285,22,22,0,5113,0.239615,
PC80,13435.070,SA_WaitingTime_Dominance,203,0.084684,0.028968,0.566610,0.010779,10,10,0,5005,0.228676,
PC80,13435.070,SA_WaitingTime_Dominance,204,0.091073,0.022858,0.544673,0.004167,11,11,0,6567,0.264872,
PC80,13435.070,SA_WaitingTime_Dominance,205,0.106130,0.010707,0.559153,0.003402,13,13,0,6725,0.262479,
PC80,13435.070,SA_WaitingTime_Dominance,206,0.062494,0.115117,0.512010,0.014321,17,17,0,4911,0.233663,
PC80,13435.070,SA_WaitingTime_Dominance,207,0.078118,0.080285,0.502505,0.018377,15,15,4,5244,0.260473,
PC80,13435.070,SA_WaitingTime_Dominance,208,0.051417,0.012311,0.596781,0.002093,14,14,0,5155,0.232766,
PC80,13435.070,SA_WaitingTime_Dominance,209,0.111285,0.000000,0.551091,0.001822,16,16,16,4951,0.281578,
PC80,13435.070,SA_WaitingTime_Dominance,MEAN,0.095262,0.047947,0.526401,0.013720,15,15,20,5346,0.259330,10
PC80,13435.070,SA_WaitingTime_Dominance,STDDEV,0.030259,0.040769,0.042683,0.019562,,,,,0.024998,
PC80,13435.070,SA_Energy_Dominance,200,0.297963,0.315824,0.311918,0.011416,43,44,0,4618,0.588456,
PC80,13435.070,SA_Energy_Dominance,201,0.238261,0.367137,0.320192,0.008603,51,51,2,4727,0.579547,
PC80,13435.070,SA_Energy_Dominance,202,0.320931,0.343054,0.314062,0.007461,49,49,0,4655,0.593000,
PC80,13435.070,SA_Energy_Dominance,203,0.308819,0.322564,0.316624,0.029266,26,26,0,4821,0.583720,
PC80,13435.070,SA_Energy_Dominance,204,0.341799,0.334287,0.292121,0.006996,35,35,0,4877,0.612264,
PC80,13435.070,SA_Energy_Dominance,205,0.272310,0.369121,0.329554,0.007529,35,35,0,4768,0.569369,
PC80,13435.070,SA_Energy_Dominance,206,0.286274,0.379706,0.331159,0.005170,47,47,0,4746,0.555357,
PC80,13435.070,SA_Energy_Dominance,207,0.209161,0.374957,0.373851,0.007881,53,54,0,4852,0.539688,
PC80,13435.070,SA_Energy_Dominance,208,0.305608,0.326954,0.309920,0.009841,46,46,0,4567,0.593869,
PC80,13435.070,SA_Energy_Dominance,209,0.353962,0.334163,0.301930,0.016584,55,57,3,4616,0.600684,
PC80,13435.070,SA_Energy_Dominance,MEAN,0.293509,0.346777,0.320133,0.011075,44,44,5,4724,0.581595,10
PC80,13435.070,SA_Energy_Dominance,STDDEV,0.042199,0.022491,0.021054,0.006756,,,,,0.020580,
PC80,13435.070,NSGA-II,200,0.562765,0.047637,0.132333,0.008548,48,48,1,9119,0.677690,
PC80,13435.070,NSGA-II,201,0.500937,0.011355,0.256469,0.004025,36,36,3,8593,0.605442,
PC80,13435.070,NSGA-II,202,0.332738,0.195837,0.289964,0.008707,34,34,0,8875,0.471317,
PC80,13435.070,NSGA-II,203,0.339602,0.161868,0.293040,0.004185,42,42,0,9660,0.473529,
PC80,13435.070,NSGA-II,204,0.458916,0.103432,0.217574,0.004569,45,45,0,11013,0.580271,
PC80,13435.070,NSGA-II,205,0.570462,0.041087,0.126815,0.009045,37,37,11,15232,0.685658,
PC80,13435.070,NSGA-II,206,0.513553,0.030142,0.202213,0.010608,36,36,1,14275,0.620268,
PC80,13435.070,NSGA-II,207,0.471189,0.049674,0.232494,0.037925,18,18,0,14008,0.581304,
PC80,13435.070,NSGA-II,208,0.468380,0.102186,0.194076,0.013250,43,43,0,13064,0.590421,
PC80,13435.070,NSGA-II,209,0.578628,0.020186,0.136590,0.007610,41,41,10,12024,0.688111,
PC80,13435.070,NSGA-II,MEAN,0.479717,0.076340,0.208157,0.010847,38,38,26,11586,0.597401,10
PC80,13435.070,NSGA-II,STDDEV,0.082692,0.059401,0.058850,0.009450,,,,,0.074091,
PC80,13435.070,SPEA-II,200,0.526222,0.013660,0.233671,0.005867,38,38,3,13251,0.628429,
PC80,13435.070,SPEA-II,201,0.365072,0.137105,0.287627,0.005269,30,30,0,12898,0.493430,
PC80,13435.070,SPEA-II,202,0.456267,0.090784,0.236448,0.005062,30,30,0,13567,0.571631,
PC80,13435.070,SPEA-II,203,0.355724,0.138950,0.287602,0.006176,32,32,0,12641,0.485616,
PC80,13435.070,SPEA-II,204,0.515237,0.078482,0.164983,0.008568,40,40,0,13278,0.629121,
PC80,13435.070,SPEA-II,205,0.481589,0.027428,0.250765,0.005448,37,37,0,13235,0.589062,
PC80,13435.070,SPEA-II,206,0.417114,0.118382,0.249035,0.004601,39,39,0,12755,0.541471,
PC80,13435.070,SPEA-II,207,0.358573,0.149259,0.297196,0.004603,31,31,0,12790,0.489240,
PC80,13435.070,SPEA-II,208,0.524387,0.000000,0.249257,0.005983,34,34,34,12628,0.624888,
PC80,13435.070,SPEA-II,209,0.356582,0.128896,0.286017,0.005235,33,33,0,12377,0.485484,
PC80,13435.070,SPEA-II,MEAN,0.435677,0.088295,0.254260,0.005681,34,34,37,12942,0.553837,10
PC80,13435.070,SPEA-II,STDDEV,0.069895,0.053284,0.037220,0.001088,,,,,0.059278,
PC80,13435.070,AMOSA,200,0.282638,0.216425,0.337369,0.006808,28,28,0,13182,0.425374,
PC80,13435.070,AMOSA,201,0.304522,0.185207,0.327672,0.005691,36,36,0,13113,0.441259,
PC80,13435.070,AMOSA,202,0.276707,0.180895,0.342145,0.004080,21,21,0,13212,0.415115,
PC80,13435.070,AMOSA,203,0.305370,0.157128,0.324063,0.007807,29,29,0,13226,0.441770,
PC80,13435.070,AMOSA,204,0.260235,0.219143,0.359288,0.021617,26,26,0,13125,0.402793,
PC80,13435.070,AMOSA,205,0.266433,0.205835,0.356639,0.006229,26,26,0,13280,0.406545,
PC80,13435.070,AMOSA,206,0.274703,0.213352,0.346179,0.004935,33,33,0,13938,0.416610,
PC80,13435.070,AMOSA,207,0.279905,0.211393,0.340882,0.010529,24,24,0,13115,0.421803,
PC80,13435.070,AMOSA,208,0.248933,0.194814,0.372786,0.016794,24,24,0,13214,0.391057,
PC80,13435.070,AMOSA,209,0.290252,0.160846,0.344884,0.008813,18,18,0,13278,0.426349,
PC80,13435.070,AMOSA,MEAN,0.278970,0.194504,0.345191,0.009330,27,27,0,13268,0.418868,10
PC80,13435.070,AMOSA,STDDEV,0.017103,0.021583,0.013909,0.005355,,,,,0.015283,
PC80,13435.070,Universal_Pareto,ALL,0.687468,0.000000,0.000000,0.000000,112,112,112,0,0.840932,
PC75,12595.378,GA_WaitingTime_Dominance,200,0.050966,0.088473,0.553133,0.077970,20,20,0,9738,0.193547,
PC75,12595.378,GA_WaitingTime_Dominance,201,0.062487,0.100648,0.581534,0.005205,18,18,0,9973,0.238455,
PC75,12595.378,GA_WaitingTime_Dominance,202,0.061586,0.187312,0.509916,0.050384,18,18,0,9512,0.241819,
PC75,12595.378,GA_WaitingTime_Dominance,203,0.071925,0.251302,0.497057,0.034265,16,16,0,9705,0.261008,
PC75,12595.378,GA_WaitingTime_Dominance,204,0.083016,0.050659,0.592539,0.002019,13,13,0,9638,0.254164,
PC75,12595.378,GA_WaitingTime_Dominance,205,0.117703,0.087756,0.542705,0.004382,24,24,0,9617,0.266982,
PC75,12595.378,GA_WaitingTime_Dominance,206,0.050988,0.057527,0.614016,0.003712,12,12,0,9555,0.225138,
PC75,12595.378,GA_WaitingTime_Dominance,207,0.060605,0.046785,0.612288,0.002623,14,14,0,9514,0.235865,
PC75,12595.378,GA_WaitingTime_Dominance,208,0.045185,0.101140,0.531992,0.145585,12,12,0,9495,0.222976,
PC75,12595.378,GA_WaitingTime_Dominance,209,0.060555,0.133763,0.531944,0.049105,9,9,0,9546,0.217229,
PC75,12595.378,GA_WaitingTime_Dominance,MEAN,0.066502,0.110537,0.556712,0.037525,16,16,0,9629,0.235718,10
PC75,12595.378,GA_WaitingTime_Dominance,STDDEV,0.019926,0.061563,0.039312,0.044032,,,,,0.020968,
PC75,12595.378,GA_Energy_Dominance,200,0.227015,0.412951,0.485289,0.021893,45,45,0,9775,0.304981,
PC75,12595.378,GA_Energy_Dominance,201,0.253313,0.345371,0.423565,0.010013,53,53,0,9655,0.422999,
PC75,12595.378,GA_Energy_Dominance,202,0.433941,0.171914,0.205609,0.006988,59,59,3,9369,0.625014,
PC75,12595.378,GA_Energy_Dominance,203,0.248915,0.258201,0.384154,0.042762,51,51,0,9780,0.481832,
PC75,12595.378,GA_Energy_Dominance,204,0.486519,0.079197,0.162922,0.007809,95,95,18,9470,0.653928,
PC75,12595.378,GA_Energy_Dominance,205,0.267594,0.324822,0.386858,0.009680,77,77,0,9553,0.461457,
PC75,12595.378,GA_Energy_Dominance,206,0.270578,0.274594,0.370213,0.016215,49,49,0,9746,0.462739,
PC75,12595.378,GA_Energy_Dominance,207,0.247025,0.314902,0.403332,0.010362,48,48,0,9535,0.444127,
PC75,12595.378,GA_Energy_Dominance,208,0.444707,0.120836,0.224453,0.008750,45,45,6,9141,0.614808,
PC75,12595.378,GA_Energy_Dominance,209,0.434766,0.132357,0.195445,0.008139,53,53,0,9405,0.624317,
PC75,12595.378,GA_Energy_Dominance,MEAN,0.331437,0.243514,0.324184,0.014261,58,58,27,9542,0.509620,10
PC75,12595.378,GA_Energy_Dominance,STDDEV,0.098380,0.105596,0.108777,0.010445,,,,,0.108314,
PC75,12595.378,SA_WaitingTime_Dominance,200,0.097396,0.232973,0.489611,0.007082,21,21,2,7036,0.277396,
PC75,12595.378,SA_WaitingTime_Dominance,201,0.074882,0.074740,0.555406,0.014506,15,15,0,6652,0.251425,
PC75,12595.378,SA_WaitingTime_Dominance,202,0.040473,0.021471,0.623556,0.014923,5,5,2,6578,0.223813,
PC75,12595.378,SA_WaitingTime_Dominance,203,0.070052,0.119791,0.517527,0.011003,14,14,0,6585,0.239984,
PC75,12595.378,SA_WaitingTime_Dominance,204,0.063901,0.018846,0.622888,0.003191,16,16,0,6556,0.233681,
PC75,12595.378,SA_WaitingTime_Dominance,205,0.069991,0.017562,0.615993,0.003175,14,14,0,6602,0.241310,
PC75,12595.378,SA_WaitingTime_Dominance,206,0.117813,0.000000,0.588490,0.004282,17,17,17,6585,0.286015,
PC75,12595.378,SA_WaitingTime_Dominance,207,0.089384,0.030123,0.584890,0.004378,22,22,0,6603,0.263240,
PC75,12595.378,SA_WaitingTime_Dominance,208,0.109548,0.009612,0.590545,0.002683,16,16,0,6631,0.278950,
PC75,12595.378,SA_WaitingTime_Dominance,209,0.055372,0.028419,0.625988,0.003456,20,20,0,6672,0.213080,
PC75,12595.378,SA_WaitingTime_Dominance,MEAN,0.078881,0.055354,0.581489,0.006868,16,16,21,6650,0.250889,10
PC75,12595.378,SA_WaitingTime_Dominance,STDDEV,0.023097,0.068194,0.044732,0.004578,,,,,0.023550,
PC75,12595.378,SA_Energy_Dominance,200,0.216085,0.327471,0.310706,0.019601,31,31,0,6251,0.539743,
PC75,12595.378,SA_Energy_Dominance,201,0.294609,0.306582,0.273095,0.013741,30,30,0,5899,0.577210,
PC75,12595.378,SA_Energy_Dominance,202,0.242882,0.390467,0.329891,0.005855,48,48,4,4649,0.545539,
PC75,12595.378,SA_Energy_Dominance,203,0.201139,0.373360,0.353527,0.039685,23,23,0,4495,0.503878,
PC75,12595.378,SA_Energy_Dominance,204,0.199044,0.355206,0.351810,0.013499,49,49,5,4664,0.579696,
PC75,12595.378,SA_Energy_Dominance,205,0.210885,0.351817,0.321960,0.012101,27,27,0,4600,0.527395,
PC75,12595.378,SA_Energy_Dominance,206,0.096862,0.487597,0.422889,0.010816,26,26,0,5440,0.430183,
PC75,12595.378,SA_Energy_Dominance,207,0.253085,0.365326,0.337852,0.012752,39,39,3,6314,0.535032,
PC75,12595.378,SA_Energy_Dominance,208,0.246795,0.304359,0.297825,0.006206,60,60,2,6433,0.589777,
PC75,12595.378,SA_Energy_Dominance,209,0.150390,0.415660,0.378838,0.012794,36,36,4,6378,0.511807,
PC75,12595.378,SA_Energy_Dominance,MEAN,0.211178,0.367785,0.337839,0.014705,37,37,18,5512,0.534026,10
PC75,12595.378,SA_Energy_Dominance,STDDEV,0.052940,0.051967,0.040250,0.009112,,,,,0.044108,
PC75,12595.378,NSGA-II,200,0.507054,0.033910,0.182760,0.008441,36,36,13,12620,0.628374,
PC75,12595.378,NSGA-II,201,0.215443,0.194691,0.417418,0.008289,22,22,0,11669,0.364563,
PC75,12595.378,NSGA-II,202,0.414344,0.099904,0.240415,0.007846,33,33,0,12289,0.544927,
PC75,12595.378,NSGA-II,203,0.299021,0.155339,0.325561,0.006800,32,32,0,12095,0.440108,
PC75,12595.378,NSGA-II,204,0.433842,0.072992,0.257165,0.004963,41,41,0,12594,0.558907,
PC75,12595.378,NSGA-II,205,0.500319,0.052229,0.183984,0.007917,39,39,0,12547,0.629146,
PC75,12595.378,NSGA-II,206,0.318582,0.133683,0.335565,0.006275,25,25,0,11734,0.454627,
PC75,12595.378,NSGA-II,207,0.388577,0.076256,0.301589,0.010424,29,29,0,12720,0.515004,
PC75,12595.378,NSGA-II,208,0.345182,0.098398,0.331523,0.006462,29,29,0,12280,0.477682,
PC75,12595.378,NSGA-II,209,0.473465,0.037697,0.226239,0.008213,34,34,0,12109,0.590441,
PC75,12595.378,NSGA-II,MEAN,0.389583,0.095510,0.280222,0.007563,32,32,13,12265,0.520378,10
PC75,12595.378,NSGA-II,STDDEV,0.090117,0.049789,0.071288,0.001426,,,,,0.082089,
PC75,12595.378,SPEA-II,200,0.362750,0.126094,0.280623,0.008733,31,31,0,12782,0.499135,
PC75,12595.378,SPEA-II,201,0.347071,0.101476,0.316047,0.006788,25,25,0,12587,0.480126,
PC75,12595.378,SPEA-II,202,0.346858,0.086392,0.338678,0.004386,33,33,0,13771,0.477857,
PC75,12595.378,SPEA-II,203,0.280260,0.163524,0.350446,0.009132,29,29,0,12232,0.424216,
PC75,12595.378,SPEA-II,204,0.490029,0.001532,0.279400,0.004314,31,31,23,12562,0.600452,
PC75,12595.378,SPEA-II,205,0.464683,0.008412,0.297119,0.003351,34,34,10,12440,0.578200,
PC75,12595.378,SPEA-II,206,0.374470,0.134651,0.259022,0.009370,36,36,0,12341,0.511891,
PC75,12595.378,SPEA-II,207,0.339907,0.149339,0.305680,0.004142,44,44,0,12847,0.478798,
PC75,12595.378,SPEA-II,208,0.468898,0.030151,0.262144,0.005870,43,44,0,12626,0.584544,
PC75,12595.378,SPEA-II,209,0.268551,0.128686,0.382869,0.005884,19,19,0,12125,0.409308,
PC75,12595.378,SPEA-II,MEAN,0.374348,0.093026,0.307203,0.006197,33,33,33,12631,0.504453,10
PC75,12595.378,SPEA-II,STDDEV,0.073040,0.056425,0.038209,0.002117,,,,,0.062129,
PC75,12595.378,AMOSA,200,0.180062,0.343574,0.426363,0.019333,28,28,0,13367,0.337287,
PC75,12595.378,AMOSA,201,0.175054,0.257844,0.443526,0.004542,24,24,0,13282,0.326917,
PC75,12595.378,AMOSA,202,0.194504,0.265543,0.416751,0.008503,16,16,0,13304,0.347039,
PC75,12595.378,AMOSA,203,0.257744,0.190780,0.378282,0.007756,20,20,0,13323,0.403693,
PC75,12595.378,AMOSA,204,0.178838,0.348068,0.418040,0.010736,25,25,0,13191,0.344641,
PC75,12595.378,AMOSA,205,0.172936,0.336439,0.425171,0.016265,23,23,0,11782,0.336193,
PC75,12595.378,AMOSA,206,0.160126,0.337844,0.443033,0.013475,18,18,0,9637,0.319989,
PC75,12595.378,AMOSA,207,0.144957,0.384479,0.449299,0.042602,19,19,0,9624,0.316630,
PC75,12595.378,AMOSA,208,0.187190,0.340121,0.413297,0.009442,20,20,0,11656,0.350970,
PC75,12595.378,AMOSA,209,0.175397,0.319409,0.424796,0.013189,26,26,0,10956,0.337404,
PC75,12595.378,AMOSA,MEAN,0.182681,0.312410,0.423856,0.014584,22,22,0,12012,0.342076,10
PC75,12595.378,AMOSA,STDDEV,0.028203,0.054264,0.019193,0.010194,,,,,0.023133,
PC75,12595.378,Universal_Pareto,ALL,0.636237,0.000000,0.000000,0.000000,112,112,112,0,0.826787,
