Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
3,CPU_Stress,SA_Makespan_Dominance,204,0.375828,0.011445,0.556472,0.000000,1,0,1673,20.000000,0.039520199
3,CPU_Stress,SA_Makespan_Dominance,205,0.260363,0.131981,0.623544,0.000000,1,0,1330,20.000000,0.040495733
3,CPU_Stress,SA_Makespan_Dominance,206,0.660424,0.374882,0.284449,0.477918,4,0,1335,22.333333,0.036812968
3,CPU_Stress,SA_Makespan_Dominance,207,0.352730,0.035558,0.569600,0.000000,1,0,1332,20.000000,0.039715351
3,CPU_Stress,SA_Makespan_Dominance,208,0.305856,0.089252,0.584974,0.000000,2,0,1307,20.000000,0.040110627
3,CPU_Stress,SA_Makespan_Dominance,209,0.272903,0.134608,0.591532,0.000000,2,0,1307,20.000000,0.040385837
3,CPU_Stress,SA_Makespan_Dominance,MEAN,0.465845,0.185572,0.467620,0.195399,,3,1606,20.000000,0.035816880
3,CPU_Stress,SA_Energy_Dominance,200,0.666003,0.155028,0.183071,0.028275,14,1,1320,14.000000,0.035342041
3,CPU_Stress,SA_Energy_Dominance,201,0.683454,0.002544,0.212552,0.618541,3,2,1367,14.000000,0.035415930
3,CPU_Stress,SA_Energy_Dominance,202,0.635706,0.064700,0.261041,0.236748,4,0,1375,14.000000,0.036637838
3,CPU_Stress,SA_Energy_Dominance,203,0.693092,0.114276,0.181579,0.136834,13,5,1381,14.000000,0.034919301
3,CPU_Stress,SA_Energy_Dominance,204,0.671203,0.087766,0.253728,0.065255,7,1,1358,14.000000,0.036561286
3,CPU_Stress,SA_Energy_Dominance,205,0.505511,0.115719,0.256145,0.581275,4,0,1436,14.000000,0.035925301
3,CPU_Stress,SA_Energy_Dominance,206,0.538909,0.114782,0.251186,0.561001,5,0,1393,14.000000,0.035278564
3,CPU_Stress,SA_Energy_Dominance,207,0.653310,0.003815,0.299068,0.000000,2,1,1363,14.000000,0.036721943
3,CPU_Stress,SA_Energy_Dominance,208,0.659041,0.151299,0.184877,0.089330,13,0,1369,14.000000,0.035340319
3,CPU_Stress,SA_Energy_Dominance,209,0.554531,0.192061,0.257320,0.037739,3,0,1378,14.000000,0.034972356
3,CPU_Stress,SA_Energy_Dominance,MEAN,0.626076,0.100199,0.234057,0.235500,,10,1374,14.000000,0.034919301
3,CPU_Stress,NSGA-II,200,0.443739,0.290690,0.340178,0.033258,16,0,3395,14.000000,0.037538043
3,CPU_Stress,NSGA-II,201,0.419155,0.273086,0.295151,0.065581,14,0,3394,14.000000,0.037007514
3,CPU_Stress,NSGA-II,202,0.408892,0.307583,0.330085,0.020187,15,0,3425,14.000000,0.037147149
3,CPU_Stress,NSGA-II,203,0.444323,0.280654,0.316290,0.023296,26,0,3362,14.000000,0.037665960
3,CPU_Stress,NSGA-II,204,0.443842,0.285399,0.343083,0.014839,25,0,3408,14.000000,0.037196426
3,CPU_Stress,NSGA-II,205,0.463579,0.252096,0.314194,0.024288,19,0,3318,13.500000,0.037326063
3,CPU_Stress,NSGA-II,206,0.440474,0.291969,0.289230,0.025878,25,0,3389,14.000000,0.036947143
3,CPU_Stress,NSGA-II,207,0.432561,0.267150,0.335044,0.033401,13,0,3330,14.000000,0.037440060
3,CPU_Stress,NSGA-II,208,0.421296,0.243035,0.265643,0.035745,11,0,3401,14.000000,0.036429394
3,CPU_Stress,NSGA-II,209,0.398872,0.202162,0.393515,0.048209,13,0,3257,14.000000,0.038878953
3,CPU_Stress,NSGA-II,MEAN,0.431673,0.269382,0.322241,0.032468,,0,3367,13.500000,0.036429394
3,CPU_Stress,SPEA-II,200,0.402199,0.338176,0.349139,0.033290,18,0,3891,14.000000,0.037903096
3,CPU_Stress,SPEA-II,201,0.440363,0.131687,0.307300,0.035822,5,1,3899,13.500000,0.037329234
3,CPU_Stress,SPEA-II,202,0.450965,0.274878,0.344369,0.030703,21,0,3885,14.000000,0.037758317
3,CPU_Stress,SPEA-II,203,0.312749,0.082593,0.540381,0.091934,4,0,3730,14.000000,0.040068918
3,CPU_Stress,SPEA-II,204,0.391875,0.314963,0.338319,0.048153,14,0,3917,14.000000,0.037419496
3,CPU_Stress,SPEA-II,205,0.258003,0.116382,0.591542,0.089735,4,0,3705,14.000000,0.040536451
3,CPU_Stress,SPEA-II,206,0.405900,0.287289,0.373706,0.047229,14,0,3921,14.000000,0.038215450
3,CPU_Stress,SPEA-II,207,0.354538,0.343688,0.342257,0.230661,9,0,4005,14.000000,0.037736151
3,CPU_Stress,SPEA-II,208,0.500412,0.276812,0.290490,0.072788,21,0,3956,14.000000,0.036633676
3,CPU_Stress,SPEA-II,209,0.414336,0.308709,0.334792,0.042718,17,0,5628,14.000000,0.037404889
3,CPU_Stress,SPEA-II,MEAN,0.393134,0.247518,0.381230,0.072303,,1,4053,13.500000,0.036633676
3,CPU_Stress,AMOSA,200,0.112832,0.031420,0.707005,0.000000,2,0,3447,14.000000,0.041764544
3,CPU_Stress,AMOSA,201,0.100161,0.027187,0.717042,0.000000,2,0,3439,14.000000,0.041871604
3,CPU_Stress,AMOSA,202,0.104570,0.028542,0.713547,0.000000,2,0,3435,14.000000,0.041834350
3,CPU_Stress,AMOSA,203,0.082625,0.023612,0.730965,0.000000,2,0,4331,14.000000,0.042019761
3,CPU_Stress,AMOSA,204,0.095718,0.017319,0.713136,0.000960,3,1,4271,13.600000,0.041909170
3,CPU_Stress,AMOSA,205,0.097946,0.053196,0.698350,0.047396,4,0,3448,14.000000,0.041877963
3,CPU_Stress,AMOSA,206,0.096540,0.186627,0.664025,0.257553,3,0,3447,14.000000,0.041790118
3,CPU_Stress,AMOSA,207,0.095055,0.057510,0.701047,0.023179,3,0,4124,14.000000,0.041906133
3,CPU_Stress,AMOSA,208,0.089218,0.024558,0.725726,0.000000,2,0,3472,14.000000,0.041964055
3,CPU_Stress,AMOSA,209,0.083999,0.023764,0.729873,0.000000,2,0,3462,14.000000,0.042008146
