CapTier,Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
PC50,GA_Energy_Dominance,201,70,0.639128,0,0.000000
PC50,GA_Energy_Dominance,202,73,0.569790,0,0.000000
PC50,GA_Energy_Dominance,203,87,0.631087,0,0.000000
PC50,GA_Energy_Dominance,204,69,0.662971,0,0.000000
PC50,GA_Energy_Dominance,205,88,0.608493,0,0.000000
PC50,GA_Energy_Dominance,206,55,0.642016,0,0.000000
PC50,GA_Energy_Dominance,207,62,0.694003,0,0.000000
PC50,GA_Energy_Dominance,208,84,0.588962,1,1.190476
PC50,GA_Energy_Dominance,209,70,0.587341,0,0.000000
PC50,GA_Energy_Dominance,MEAN,,,0.100000,0.119048
PC50,GA_Energy_Dominance,STDDEV,,,0.300000,0.357143
PC50,SA_WaitingTime_Dominance,200,54,0.641706,3,5.555556
PC50,SA_WaitingTime_Dominance,201,70,0.639128,9,12.857143
PC50,SA_WaitingTime_Dominance,202,73,0.569790,8,10.958904
PC50,SA_WaitingTime_Dominance,203,87,0.631087,11,12.643678
PC50,SA_WaitingTime_Dominance,204,69,0.662971,11,15.942029
PC50,SA_WaitingTime_Dominance,205,88,0.608493,15,17.045455
PC50,SA_WaitingTime_Dominance,206,55,0.642016,5,9.090909
PC50,SA_WaitingTime_Dominance,207,62,0.694003,9,14.516129
PC50,SA_WaitingTime_Dominance,208,84,0.588962,11,13.095238
PC50,SA_WaitingTime_Dominance,209,70,0.587341,9,12.857143
PC50,SA_WaitingTime_Dominance,MEAN,,,9.100000,12.456218
PC50,SA_WaitingTime_Dominance,STDDEV,,,3.176476,3.152881
PC50,SA_Energy_Dominance,200,54,0.641706,23,42.592593
PC50,SA_Energy_Dominance,201,70,0.639128,29,41.428571
PC50,SA_Energy_Dominance,202,73,0.569790,37,50.684932
PC50,SA_Energy_Dominance,203,87,0.631087,43,49.425287
PC50,SA_Energy_Dominance,204,69,0.662971,14,20.289855
PC50,SA_Energy_Dominance,205,88,0.608493,33,37.500000
PC50,SA_Energy_Dominance,206,55,0.642016,26,47.272727
PC50,SA_Energy_Dominance,207,62,0.694003,23,37.096774
PC50,SA_Energy_Dominance,208,84,0.588962,45,53.571429
PC50,SA_Energy_Dominance,209,70,0.587341,33,47.142857
PC50,SA_Energy_Dominance,MEAN,,,30.600000,42.700503
PC50,SA_Energy_Dominance,STDDEV,,,9.101648,9.111005
PC50,NSGA-II,200,54,0.641706,0,0.000000
PC50,NSGA-II,201,70,0.639128,0,0.000000
PC50,NSGA-II,202,73,0.569790,0,0.000000
PC50,NSGA-II,203,87,0.631087,0,0.000000
PC50,NSGA-II,204,69,0.662971,0,0.000000
PC50,NSGA-II,205,88,0.608493,0,0.000000
PC50,NSGA-II,206,55,0.642016,0,0.000000
PC50,NSGA-II,207,62,0.694003,0,0.000000
PC50,NSGA-II,208,84,0.588962,0,0.000000
PC50,NSGA-II,209,70,0.587341,0,0.000000
PC50,NSGA-II,MEAN,,,0.000000,0.000000
PC50,NSGA-II,STDDEV,,,0.000000,0.000000
PC50,SPEA-II,200,54,0.641706,0,0.000000
PC50,SPEA-II,201,70,0.639128,0,0.000000
PC50,SPEA-II,202,73,0.569790,0,0.000000
PC50,SPEA-II,203,87,0.631087,0,0.000000
PC50,SPEA-II,204,69,0.662971,0,0.000000
PC50,SPEA-II,205,88,0.608493,0,0.000000
PC50,SPEA-II,206,55,0.642016,0,0.000000
PC50,SPEA-II,207,62,0.694003,0,0.000000
PC50,SPEA-II,208,84,0.588962,0,0.000000
PC50,SPEA-II,209,70,0.587341,0,0.000000
PC50,SPEA-II,MEAN,,,0.000000,0.000000
PC50,SPEA-II,STDDEV,,,0.000000,0.000000
PC50,AMOSA,200,54,0.641706,28,51.851852
PC50,AMOSA,201,70,0.639128,32,45.714286
PC50,AMOSA,202,73,0.569790,28,38.356164
PC50,AMOSA,203,87,0.631087,33,37.931034
PC50,AMOSA,204,69,0.662971,44,63.768116
PC50,AMOSA,205,88,0.608493,40,45.454545
PC50,AMOSA,206,55,0.642016,24,43.636364
PC50,AMOSA,207,62,0.694003,30,48.387097
PC50,AMOSA,208,84,0.588962,27,32.142857
PC50,AMOSA,209,70,0.587341,28,40.000000
PC50,AMOSA,MEAN,,,31.400000,44.724232
PC50,AMOSA,STDDEV,,,5.885576,8.348025
PC50,Universal_Pareto,MEAN,71.200000,0.626550,,
PC50,Universal_Pareto,STDDEV,11.617229,0.036086,,
