Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,Makespan_Best,Energy_Best
2,GPU_Stress,SA_Energy_Dominance,208,0.684347,0.106001,0.216022,0.031771,13,0,824,18.000000,0.296708278
2,GPU_Stress,SA_Energy_Dominance,209,0.786805,0.064347,0.179070,0.038413,12,3,837,18.000000,0.280161042
2,GPU_Stress,SA_Energy_Dominance,MEAN,0.668113,0.139446,0.227198,0.067431,,5,834,18.000000,0.278497561
2,GPU_Stress,NSGA-II,200,0.543883,0.164290,0.263863,0.025281,16,0,2575,18.000000,0.457456390
2,GPU_Stress,NSGA-II,201,0.542862,0.157960,0.272614,0.018949,19,0,2599,18.000000,0.450364387
2,GPU_Stress,NSGA-II,202,0.544199,0.166038,0.235989,0.035204,20,0,2586,18.000000,0.448285142
2,GPU_Stress,NSGA-II,203,0.549973,0.166324,0.245002,0.020300,22,0,2580,18.000000,0.448299387
2,GPU_Stress,NSGA-II,204,0.572820,0.182678,0.235972,0.015561,23,0,2586,18.000000,0.420142971
2,GPU_Stress,NSGA-II,205,0.561252,0.127465,0.268859,0.014823,17,0,2547,18.000000,0.446758918
2,GPU_Stress,NSGA-II,206,0.539749,0.174041,0.274120,0.027000,17,0,2621,18.000000,0.452291468
2,GPU_Stress,NSGA-II,207,0.562838,0.145281,0.258706,0.011458,20,0,2579,18.000000,0.439385813
2,GPU_Stress,NSGA-II,208,0.568454,0.142128,0.240027,0.023905,20,0,2571,18.000000,0.438324245
2,GPU_Stress,NSGA-II,209,0.539316,0.187817,0.246736,0.021981,24,0,2590,18.000000,0.449313827
2,GPU_Stress,NSGA-II,MEAN,0.552535,0.161402,0.254189,0.021446,,0,2583,18.000000,0.420142971
2,GPU_Stress,SPEA-II,200,0.558959,0.160804,0.256091,0.013702,22,0,3224,18.000000,0.438755160
2,GPU_Stress,SPEA-II,201,0.549609,0.163373,0.243335,0.022255,22,0,3189,18.000000,0.449706966
2,GPU_Stress,SPEA-II,202,0.533141,0.148097,0.280630,0.016403,18,0,3172,18.000000,0.467405148
2,GPU_Stress,SPEA-II,203,0.529562,0.175466,0.250841,0.031426,17,0,3258,18.000000,0.458729099
2,GPU_Stress,SPEA-II,204,0.551366,0.129470,0.270444,0.011990,17,0,3242,18.000000,0.452426517
