Algorithm,Seed,Makespan,Energy,IsUniversalPareto
GA_Energy_Dominance,205,23.000000,0.609214056,false
GA_Energy_Dominance,205,30.000000,0.591525198,false
GA_Energy_Dominance,205,29.000000,0.593908419,false
GA_Energy_Dominance,205,31.000000,0.564831564,false
GA_Energy_Dominance,205,33.000000,0.538913907,false
GA_Energy_Dominance,205,34.000000,0.507472611,false
GA_Energy_Dominance,205,36.000000,0.441451894,false
GA_Energy_Dominance,205,37.000000,0.417726004,false
GA_Energy_Dominance,205,48.000000,0.327111994,false
GA_Energy_Dominance,205,38.000000,0.357227371,false
GA_Energy_Dominance,205,47.000000,0.327162886,false
GA_Energy_Dominance,205,42.000000,0.330887376,false
GA_Energy_Dominance,205,40.000000,0.333874641,false
GA_Energy_Dominance,205,39.000000,0.337608236,false
GA_Energy_Dominance,205,43.000000,0.328175846,false
GA_Energy_Dominance,205,41.000000,0.332752025,false
GA_Energy_Dominance,205,45.000000,0.327854019,false
GA_Energy_Dominance,205,46.000000,0.327799948,false
GA_Energy_Dominance,206,18.000000,0.633266012,false
GA_Energy_Dominance,206,29.000000,0.622429075,false
GA_Energy_Dominance,206,28.000000,0.624723118,false
GA_Energy_Dominance,206,30.000000,0.549999300,false
GA_Energy_Dominance,206,32.000000,0.543601056,false
GA_Energy_Dominance,206,33.000000,0.496111146,false
GA_Energy_Dominance,206,34.000000,0.470431221,false
GA_Energy_Dominance,206,35.000000,0.470063753,false
GA_Energy_Dominance,206,36.000000,0.434987961,false
GA_Energy_Dominance,206,39.000000,0.325323120,false
GA_Energy_Dominance,206,40.000000,0.320576814,false
GA_Energy_Dominance,206,42.000000,0.318490651,false
GA_Energy_Dominance,206,38.000000,0.330861948,false
GA_Energy_Dominance,207,18.000000,0.633266012,false
GA_Energy_Dominance,207,24.000000,0.620819865,false
GA_Energy_Dominance,207,23.000000,0.630666597,false
GA_Energy_Dominance,207,29.000000,0.567775635,false
GA_Energy_Dominance,207,33.000000,0.517635251,false
GA_Energy_Dominance,207,35.000000,0.461822433,false
GA_Energy_Dominance,207,36.000000,0.445496164,false
GA_Energy_Dominance,207,37.000000,0.414932711,false
GA_Energy_Dominance,207,38.000000,0.392963935,false
GA_Energy_Dominance,207,39.000000,0.332810842,false
GA_Energy_Dominance,207,41.000000,0.317269223,false
GA_Energy_Dominance,207,40.000000,0.324183753,false
GA_Energy_Dominance,208,18.000000,0.633266012,false
GA_Energy_Dominance,208,23.000000,0.629863863,false
GA_Energy_Dominance,208,27.000000,0.590400352,false
GA_Energy_Dominance,208,29.000000,0.545825899,false
GA_Energy_Dominance,208,31.000000,0.513850786,false
GA_Energy_Dominance,208,32.000000,0.500306114,false
GA_Energy_Dominance,208,33.000000,0.474794764,false
GA_Energy_Dominance,208,34.000000,0.427267014,false
GA_Energy_Dominance,208,35.000000,0.405304469,true
GA_Energy_Dominance,208,36.000000,0.386850624,true
GA_Energy_Dominance,208,37.000000,0.367164173,false
GA_Energy_Dominance,208,40.000000,0.324031474,false
GA_Energy_Dominance,208,38.000000,0.349260347,false
GA_Energy_Dominance,208,39.000000,0.324865957,false
GA_Energy_Dominance,208,41.000000,0.322434115,false
GA_Energy_Dominance,208,42.000000,0.315250862,false
GA_Energy_Dominance,209,18.000000,0.633266012,false
GA_Energy_Dominance,209,29.000000,0.612884836,false
GA_Energy_Dominance,209,31.000000,0.609406680,false
GA_Energy_Dominance,209,35.000000,0.537094090,false
GA_Energy_Dominance,209,32.000000,0.555405434,false
GA_Energy_Dominance,209,34.000000,0.542333286,false
GA_Energy_Dominance,209,36.000000,0.511647148,false
GA_Energy_Dominance,209,37.000000,0.493241062,false
GA_Energy_Dominance,209,39.000000,0.410258416,false
GA_Energy_Dominance,209,40.000000,0.362276352,false
GA_Energy_Dominance,209,43.000000,0.330870487,false
GA_Energy_Dominance,209,44.000000,0.324456731,false
GA_Energy_Dominance,209,42.000000,0.335397762,false
GA_Energy_Dominance,209,45.000000,0.321480758,false
GA_Energy_Dominance,209,41.000000,0.342345056,false
GA_Energy_Dominance,209,48.000000,0.315027904,false
GA_Energy_Dominance,209,47.000000,0.319657466,false
SA_Makespan_Dominance,200,21.000000,0.531481612,true
SA_Makespan_Dominance,200,22.000000,0.527382422,true
SA_Makespan_Dominance,201,23.000000,0.682121805,false
SA_Makespan_Dominance,201,28.000000,0.499429107,false
SA_Makespan_Dominance,201,24.000000,0.502848712,false
SA_Makespan_Dominance,201,25.000000,0.499498204,false
SA_Makespan_Dominance,202,22.000000,0.734657143,false
SA_Makespan_Dominance,202,21.000000,0.739505015,false
SA_Makespan_Dominance,202,23.000000,0.550552834,false
SA_Makespan_Dominance,202,24.000000,0.546453644,false
SA_Makespan_Dominance,203,20.000000,0.547397868,true
SA_Makespan_Dominance,203,21.000000,0.543298679,false
SA_Makespan_Dominance,203,23.000000,0.543136152,false
SA_Makespan_Dominance,204,22.000000,0.754306641,false
SA_Makespan_Dominance,204,21.000000,0.760850921,false
SA_Makespan_Dominance,204,23.000000,0.479289291,false
SA_Makespan_Dominance,204,24.000000,0.475190101,false
SA_Makespan_Dominance,205,24.000000,0.641526414,false
SA_Makespan_Dominance,205,22.000000,0.673234637,false
SA_Makespan_Dominance,205,23.000000,0.665565243,false
SA_Makespan_Dominance,205,26.000000,0.478888297,false
SA_Makespan_Dominance,205,25.000000,0.482987487,false
SA_Makespan_Dominance,206,20.000000,0.603709518,false
SA_Makespan_Dominance,206,21.000000,0.599610328,false
SA_Makespan_Dominance,207,20.000000,0.768359558,false
SA_Makespan_Dominance,207,22.000000,0.531311955,false
