Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed
SA_WaitingTime_Dominance_PC30,202,0.101322,0.048911,0.627950,0.000000,1,1,0,4967,0.264635
SA_WaitingTime_Dominance_PC30,203,0.102516,0.048769,0.627001,0.000000,1,1,0,6650,0.265608
SA_WaitingTime_Dominance_PC30,204,0.102937,0.048794,0.626644,0.000000,1,1,0,7172,0.265941
SA_WaitingTime_Dominance_PC30,205,0.102546,0.048496,0.627068,0.000000,1,1,0,7559,0.265675
SA_WaitingTime_Dominance_PC30,206,0.102648,0.048347,0.626808,0.000000,2,2,0,7311,0.265906
SA_WaitingTime_Dominance_PC30,207,0.099467,0.047870,0.629874,0.000000,1,1,0,6979,0.263335
SA_WaitingTime_Dominance_PC30,208,0.102538,0.048565,0.627051,0.000000,1,1,0,6948,0.265658
SA_WaitingTime_Dominance_PC30,209,0.098745,0.049129,0.630069,0.000000,1,1,0,7012,0.262567
SA_WaitingTime_Dominance_PC30,MEAN,0.099125,0.048773,0.629853,0.000000,1,1,0,6486,0.262925
SA_WaitingTime_Dominance_PC30,STDDEV,0.007840,0.000639,0.006484,0.000000,,,,,0.006327
SA_Energy_Dominance_PC30,200,0.422861,0.085093,0.309923,0.005434,34,36,0,5998,0.497674
SA_Energy_Dominance_PC30,201,0.453762,0.053810,0.294306,0.009061,14,14,0,4930,0.526107
SA_Energy_Dominance_PC30,202,0.468075,0.047715,0.356704,0.000571,9,13,0,4916,0.546898
SA_Energy_Dominance_PC30,203,0.398487,0.078393,0.329538,0.011335,15,16,0,4905,0.474469
SA_Energy_Dominance_PC30,204,0.463009,0.000000,0.344816,0.000672,9,12,9,4944,0.537895
SA_Energy_Dominance_PC30,205,0.454642,0.027274,0.345095,0.003401,13,13,0,4901,0.533469
SA_Energy_Dominance_PC30,206,0.444526,0.017377,0.337977,0.003486,9,10,0,4918,0.521311
SA_Energy_Dominance_PC30,207,0.449867,0.067366,0.294586,0.003801,24,24,0,4862,0.523450
SA_Energy_Dominance_PC30,208,0.456493,0.093714,0.275172,0.003249,52,53,0,4841,0.531187
SA_Energy_Dominance_PC30,209,0.447145,0.043016,0.312177,0.002136,16,16,0,4965,0.519101
SA_Energy_Dominance_PC30,MEAN,0.445887,0.051376,0.320029,0.004315,20,21,9,5018,0.521156
SA_Energy_Dominance_PC30,STDDEV,0.019578,0.028949,0.025466,0.003287,,,,,0.019900
NSGA-II_PC30,200,0.285649,0.082102,0.452354,0.004700,25,25,0,9055,0.412934
NSGA-II_PC30,201,0.340492,0.075670,0.412670,0.002549,33,33,0,9172,0.457394
NSGA-II_PC30,202,0.285577,0.065055,0.451608,0.003931,23,23,0,12365,0.413827
NSGA-II_PC30,203,0.329284,0.067327,0.420163,0.004771,23,23,0,12838,0.449116
NSGA-II_PC30,204,0.335263,0.092060,0.403939,0.004066,32,33,0,13021,0.452807
NSGA-II_PC30,205,0.310617,0.062776,0.439063,0.002820,30,30,0,13851,0.433817
NSGA-II_PC30,206,0.307254,0.063399,0.438596,0.002610,33,33,0,13386,0.431704
NSGA-II_PC30,207,0.316661,0.073304,0.429176,0.002515,33,33,0,12755,0.438990
NSGA-II_PC30,208,0.301431,0.087773,0.436887,0.003771,32,32,0,12529,0.424452
NSGA-II_PC30,209,0.283059,0.064393,0.462808,0.001643,35,35,0,12636,0.411086
NSGA-II_PC30,MEAN,0.309529,0.073386,0.434726,0.003338,30,30,0,12160,0.432613
NSGA-II_PC30,STDDEV,0.019946,0.010179,0.017607,0.000997,,,,,0.016147
SPEA-II_PC30,200,0.327408,0.039424,0.451293,0.001947,27,27,0,13093,0.448953
SPEA-II_PC30,201,0.284363,0.047522,0.471284,0.003187,23,23,0,13243,0.413676
SPEA-II_PC30,202,0.338099,0.034334,0.450077,0.004381,20,20,0,13279,0.457998
SPEA-II_PC30,203,0.330300,0.061561,0.427652,0.003359,29,29,0,13685,0.450285
SPEA-II_PC30,204,0.298458,0.058003,0.458450,0.004111,24,24,0,13333,0.424381
SPEA-II_PC30,205,0.334347,0.055484,0.431047,0.003135,26,26,0,13316,0.453884
SPEA-II_PC30,206,0.358836,0.039657,0.430643,0.005491,15,15,0,13514,0.474137
SPEA-II_PC30,207,0.324020,0.049211,0.448088,0.002108,28,28,0,13458,0.445470
SPEA-II_PC30,208,0.278546,0.087609,0.447824,0.002488,37,37,0,13519,0.407432
SPEA-II_PC30,209,0.310915,0.081160,0.428430,0.002297,26,26,0,13984,0.432495
SPEA-II_PC30,MEAN,0.318529,0.055397,0.444479,0.003250,26,26,0,13442,0.440871
SPEA-II_PC30,STDDEV,0.023942,0.016712,0.013886,0.001075,,,,,0.019860
AMOSA_PC30,200,0.262966,0.120378,0.452142,0.004784,23,23,0,14806,0.390082
AMOSA_PC30,201,0.225930,0.107474,0.486941,0.006261,20,20,0,14725,0.361866
AMOSA_PC30,202,0.221417,0.105419,0.487650,0.008522,23,23,0,14561,0.358721
AMOSA_PC30,203,0.190615,0.123353,0.513986,0.006381,17,17,0,14490,0.331226
AMOSA_PC30,204,0.192466,0.146013,0.500760,0.004066,29,29,0,14560,0.331154
AMOSA_PC30,205,0.248508,0.126849,0.464243,0.004627,22,22,0,14757,0.377577
AMOSA_PC30,206,0.228012,0.100244,0.492533,0.007580,21,21,0,14178,0.362583
AMOSA_PC30,207,0.211321,0.118394,0.497334,0.007278,26,26,0,14608,0.347967
AMOSA_PC30,208,0.215996,0.111368,0.494220,0.009962,18,18,0,14891,0.351209
AMOSA_PC30,209,0.201339,0.122631,0.506114,0.015251,18,18,0,15115,0.339634
AMOSA_PC30,MEAN,0.219857,0.118212,0.489592,0.007471,22,22,0,14669,0.355202
AMOSA_PC30,STDDEV,0.021957,0.012437,0.017716,0.003122,,,,,0.018145
Universal_Pareto,ALL,0.767054,0.000000,0.000000,0.000000,291,291,291,0,0.836395
