Algorithm,Seed,SeedUniversalFrontSize,SeedUniversalHV_fixed,ContributionCount,ContributionPct
SA_Energy_Dominance_PC60,200,158,0.818041,0,0.000000
SA_Energy_Dominance_PC60,201,187,0.820693,5,2.673797
SA_Energy_Dominance_PC60,202,177,0.805745,8,4.519774
SA_Energy_Dominance_PC60,203,174,0.806124,6,3.448276
SA_Energy_Dominance_PC60,204,161,0.796001,5,3.105590
SA_Energy_Dominance_PC60,205,154,0.710819,8,5.194805
SA_Energy_Dominance_PC60,206,167,0.786296,5,2.994012
SA_Energy_Dominance_PC60,207,164,0.795205,13,7.926829
SA_Energy_Dominance_PC60,208,166,0.780299,0,0.000000
SA_Energy_Dominance_PC60,209,192,0.796019,26,13.541667
SA_Energy_Dominance_PC60,MEAN,,,7.600000,4.340475
SA_Energy_Dominance_PC60,STDDEV,,,7.116179,3.779908
NSGA-II_PC60,200,158,0.818041,2,1.265823
NSGA-II_PC60,201,187,0.820693,0,0.000000
NSGA-II_PC60,202,177,0.805745,0,0.000000
NSGA-II_PC60,203,174,0.806124,0,0.000000
NSGA-II_PC60,204,161,0.796001,0,0.000000
NSGA-II_PC60,205,154,0.710819,22,14.285714
NSGA-II_PC60,206,167,0.786296,0,0.000000
NSGA-II_PC60,207,164,0.795205,3,1.829268
NSGA-II_PC60,208,166,0.780299,1,0.602410
NSGA-II_PC60,209,192,0.796019,0,0.000000
NSGA-II_PC60,MEAN,,,2.800000,1.798322
NSGA-II_PC60,STDDEV,,,6.477654,4.207772
SPEA-II_PC60,200,158,0.818041,0,0.000000
SPEA-II_PC60,201,187,0.820693,16,8.556150
SPEA-II_PC60,202,177,0.805745,0,0.000000
SPEA-II_PC60,203,174,0.806124,16,9.195402
SPEA-II_PC60,204,161,0.796001,0,0.000000
SPEA-II_PC60,205,154,0.710819,0,0.000000
SPEA-II_PC60,206,167,0.786296,10,5.988024
SPEA-II_PC60,207,164,0.795205,8,4.878049
SPEA-II_PC60,208,166,0.780299,0,0.000000
SPEA-II_PC60,209,192,0.796019,0,0.000000
SPEA-II_PC60,MEAN,,,5.000000,2.861762
SPEA-II_PC60,STDDEV,,,6.526868,3.681278
AMOSA_PC60,200,158,0.818041,0,0.000000
AMOSA_PC60,201,187,0.820693,0,0.000000
AMOSA_PC60,202,177,0.805745,0,0.000000
AMOSA_PC60,203,174,0.806124,0,0.000000
AMOSA_PC60,204,161,0.796001,0,0.000000
AMOSA_PC60,205,154,0.710819,0,0.000000
AMOSA_PC60,206,167,0.786296,0,0.000000
AMOSA_PC60,207,164,0.795205,0,0.000000
AMOSA_PC60,208,166,0.780299,0,0.000000
AMOSA_PC60,209,192,0.796019,0,0.000000
AMOSA_PC60,MEAN,,,0.000000,0.000000
AMOSA_PC60,STDDEV,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC30,200,158,0.818041,0,0.000000
GA_WaitingTime_Dominance_PC30,201,187,0.820693,0,0.000000
GA_WaitingTime_Dominance_PC30,202,177,0.805745,0,0.000000
GA_WaitingTime_Dominance_PC30,203,174,0.806124,0,0.000000
GA_WaitingTime_Dominance_PC30,204,161,0.796001,0,0.000000
GA_WaitingTime_Dominance_PC30,205,154,0.710819,0,0.000000
GA_WaitingTime_Dominance_PC30,206,167,0.786296,0,0.000000
GA_WaitingTime_Dominance_PC30,207,164,0.795205,0,0.000000
GA_WaitingTime_Dominance_PC30,208,166,0.780299,0,0.000000
GA_WaitingTime_Dominance_PC30,209,192,0.796019,0,0.000000
GA_WaitingTime_Dominance_PC30,MEAN,,,0.000000,0.000000
GA_WaitingTime_Dominance_PC30,STDDEV,,,0.000000,0.000000
GA_Energy_Dominance_PC30,200,158,0.818041,44,27.848101
GA_Energy_Dominance_PC30,201,187,0.820693,69,36.898396
GA_Energy_Dominance_PC30,202,177,0.805745,60,33.898305
GA_Energy_Dominance_PC30,203,174,0.806124,49,28.160920
GA_Energy_Dominance_PC30,204,161,0.796001,64,39.751553
GA_Energy_Dominance_PC30,205,154,0.710819,43,27.922078
GA_Energy_Dominance_PC30,206,167,0.786296,55,32.934132
GA_Energy_Dominance_PC30,207,164,0.795205,48,29.268293
GA_Energy_Dominance_PC30,208,166,0.780299,43,25.903614
GA_Energy_Dominance_PC30,209,192,0.796019,77,40.104167
GA_Energy_Dominance_PC30,MEAN,,,55.200000,32.268956
GA_Energy_Dominance_PC30,STDDEV,,,11.311941,4.967349
SA_WaitingTime_Dominance_PC30,200,158,0.818041,0,0.000000
SA_WaitingTime_Dominance_PC30,201,187,0.820693,0,0.000000
SA_WaitingTime_Dominance_PC30,202,177,0.805745,0,0.000000
SA_WaitingTime_Dominance_PC30,203,174,0.806124,0,0.000000
SA_WaitingTime_Dominance_PC30,204,161,0.796001,0,0.000000
SA_WaitingTime_Dominance_PC30,205,154,0.710819,0,0.000000
SA_WaitingTime_Dominance_PC30,206,167,0.786296,0,0.000000
SA_WaitingTime_Dominance_PC30,207,164,0.795205,0,0.000000
SA_WaitingTime_Dominance_PC30,208,166,0.780299,0,0.000000
SA_WaitingTime_Dominance_PC30,209,192,0.796019,0,0.000000
SA_WaitingTime_Dominance_PC30,MEAN,,,0.000000,0.000000
SA_WaitingTime_Dominance_PC30,STDDEV,,,0.000000,0.000000
SA_Energy_Dominance_PC30,200,158,0.818041,0,0.000000
SA_Energy_Dominance_PC30,201,187,0.820693,8,4.278075
SA_Energy_Dominance_PC30,202,177,0.805745,9,5.084746
SA_Energy_Dominance_PC30,203,174,0.806124,9,5.172414
SA_Energy_Dominance_PC30,204,161,0.796001,9,5.590062
SA_Energy_Dominance_PC30,205,154,0.710819,9,5.844156
SA_Energy_Dominance_PC30,206,167,0.786296,9,5.389222
SA_Energy_Dominance_PC30,207,164,0.795205,16,9.756098
SA_Energy_Dominance_PC30,208,166,0.780299,0,0.000000
SA_Energy_Dominance_PC30,209,192,0.796019,7,3.645833
SA_Energy_Dominance_PC30,MEAN,,,7.600000,4.476060
SA_Energy_Dominance_PC30,STDDEV,,,4.431704,2.710709
NSGA-II_PC30,200,158,0.818041,0,0.000000
NSGA-II_PC30,201,187,0.820693,0,0.000000
NSGA-II_PC30,202,177,0.805745,0,0.000000
NSGA-II_PC30,203,174,0.806124,0,0.000000
NSGA-II_PC30,204,161,0.796001,0,0.000000
NSGA-II_PC30,205,154,0.710819,0,0.000000
NSGA-II_PC30,206,167,0.786296,0,0.000000
NSGA-II_PC30,207,164,0.795205,0,0.000000
NSGA-II_PC30,208,166,0.780299,0,0.000000
NSGA-II_PC30,209,192,0.796019,0,0.000000
NSGA-II_PC30,MEAN,,,0.000000,0.000000
NSGA-II_PC30,STDDEV,,,0.000000,0.000000
SPEA-II_PC30,200,158,0.818041,0,0.000000
SPEA-II_PC30,201,187,0.820693,0,0.000000
SPEA-II_PC30,202,177,0.805745,0,0.000000
SPEA-II_PC30,203,174,0.806124,0,0.000000
SPEA-II_PC30,204,161,0.796001,0,0.000000
SPEA-II_PC30,205,154,0.710819,0,0.000000
SPEA-II_PC30,206,167,0.786296,0,0.000000
SPEA-II_PC30,207,164,0.795205,0,0.000000
SPEA-II_PC30,208,166,0.780299,0,0.000000
SPEA-II_PC30,209,192,0.796019,0,0.000000
SPEA-II_PC30,MEAN,,,0.000000,0.000000
SPEA-II_PC30,STDDEV,,,0.000000,0.000000
AMOSA_PC30,200,158,0.818041,0,0.000000
AMOSA_PC30,201,187,0.820693,0,0.000000
AMOSA_PC30,202,177,0.805745,0,0.000000
AMOSA_PC30,203,174,0.806124,0,0.000000
AMOSA_PC30,204,161,0.796001,0,0.000000
AMOSA_PC30,205,154,0.710819,0,0.000000
AMOSA_PC30,206,167,0.786296,0,0.000000
AMOSA_PC30,207,164,0.795205,0,0.000000
AMOSA_PC30,208,166,0.780299,0,0.000000
AMOSA_PC30,209,192,0.796019,0,0.000000
AMOSA_PC30,MEAN,,,0.000000,0.000000
AMOSA_PC30,STDDEV,,,0.000000,0.000000
Universal_Pareto,MEAN,170.000000,0.791524,,
Universal_Pareto,STDDEV,11.747340,0.029478,,
