Scenario,ScenarioName,Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts
1,Balanced,GA_Energy_Dominance,200,20.414000,0.049423930,12864.553
1,Balanced,GA_Energy_Dominance,200,20.988000,0.049205406,12887.553
1,Balanced,GA_Energy_Dominance,200,21.094000,0.049038006,12686.363
1,Balanced,GA_Energy_Dominance,200,21.282000,0.048961740,12835.917
1,Balanced,GA_Energy_Dominance,200,21.518000,0.048946775,12776.938
1,Balanced,GA_Energy_Dominance,200,21.846000,0.048757365,12887.066
1,Balanced,GA_Energy_Dominance,200,22.760000,0.048624797,12915.784
1,Balanced,GA_Energy_Dominance,200,22.968000,0.048607091,12934.555
1,Balanced,GA_Energy_Dominance,200,23.544000,0.048484041,12375.438
1,Balanced,GA_Energy_Dominance,200,23.806000,0.048405512,12296.887
1,Balanced,GA_Energy_Dominance,200,24.094000,0.048003504,11815.885
1,Balanced,GA_Energy_Dominance,200,24.948000,0.047955407,11779.717
1,Balanced,GA_Energy_Dominance,200,25.220000,0.047881883,11579.291
1,Balanced,GA_Energy_Dominance,200,25.524000,0.047847846,11637.840
1,Balanced,GA_Energy_Dominance,200,26.720000,0.047749904,11467.533
1,Balanced,GA_Energy_Dominance,200,25.834000,0.047803082,11409.923
1,Balanced,GA_Energy_Dominance,200,26.094000,0.047785936,11465.755
1,Balanced,GA_Energy_Dominance,201,4.878000,0.062292608,18477.787
1,Balanced,GA_Energy_Dominance,201,4.740000,0.063189109,17702.394
1,Balanced,GA_Energy_Dominance,201,4.752000,0.062502423,17931.597
1,Balanced,GA_Energy_Dominance,201,4.246000,0.063537800,17564.554
1,Balanced,GA_Energy_Dominance,201,5.136000,0.061168381,16747.396
1,Balanced,GA_Energy_Dominance,201,6.096000,0.060916368,16951.663
1,Balanced,GA_Energy_Dominance,201,5.818000,0.061045100,18034.803
1,Balanced,GA_Energy_Dominance,201,6.724000,0.060770062,18331.601
1,Balanced,GA_Energy_Dominance,201,6.492000,0.060804529,17914.944
1,Balanced,GA_Energy_Dominance,201,7.188000,0.059753125,17769.671
1,Balanced,GA_Energy_Dominance,201,6.984000,0.060089052,17373.171
1,Balanced,GA_Energy_Dominance,201,7.484000,0.059381786,16359.870
1,Balanced,GA_Energy_Dominance,201,7.578000,0.058434818,16895.005
1,Balanced,GA_Energy_Dominance,201,8.136000,0.058417481,17098.704
1,Balanced,GA_Energy_Dominance,201,8.468000,0.057648059,17408.865
1,Balanced,GA_Energy_Dominance,201,8.724000,0.057275642,17832.796
1,Balanced,GA_Energy_Dominance,201,8.284000,0.057994231,16970.635
1,Balanced,GA_Energy_Dominance,201,8.608000,0.057292789,16368.278
1,Balanced,GA_Energy_Dominance,201,9.384000,0.056436802,17276.742
1,Balanced,GA_Energy_Dominance,201,10.398000,0.056005431,16840.707
1,Balanced,GA_Energy_Dominance,201,10.376000,0.056112423,16577.269
1,Balanced,GA_Energy_Dominance,201,10.598000,0.055778886,16138.702
1,Balanced,GA_Energy_Dominance,201,11.164000,0.054821335,16783.105
1,Balanced,GA_Energy_Dominance,201,10.688000,0.054891798,17133.826
1,Balanced,GA_Energy_Dominance,201,11.822000,0.054542093,16741.516
1,Balanced,GA_Energy_Dominance,201,10.914000,0.054839897,16459.102
1,Balanced,GA_Energy_Dominance,201,11.708000,0.054632220,16015.778
1,Balanced,GA_Energy_Dominance,201,11.888000,0.054231552,16295.355
1,Balanced,GA_Energy_Dominance,201,12.596000,0.053759956,16264.743
1,Balanced,GA_Energy_Dominance,201,12.042000,0.053942831,16268.180
1,Balanced,GA_Energy_Dominance,201,12.184000,0.053901561,17036.694
1,Balanced,GA_Energy_Dominance,201,12.742000,0.053545312,16124.075
1,Balanced,GA_Energy_Dominance,201,13.088000,0.053297971,16666.411
1,Balanced,GA_Energy_Dominance,201,12.890000,0.053490042,16182.141
1,Balanced,GA_Energy_Dominance,201,13.264000,0.053229190,16861.359
1,Balanced,GA_Energy_Dominance,201,13.448000,0.053080526,17058.718
1,Balanced,GA_Energy_Dominance,201,13.536000,0.052832438,16354.103
1,Balanced,GA_Energy_Dominance,201,13.698000,0.052786628,16158.829
1,Balanced,GA_Energy_Dominance,201,13.734000,0.052639976,15489.659
1,Balanced,GA_Energy_Dominance,201,14.308000,0.052335681,16268.229
1,Balanced,GA_Energy_Dominance,201,13.878000,0.052461913,15816.202
1,Balanced,GA_Energy_Dominance,201,14.174000,0.052407977,15598.251
1,Balanced,GA_Energy_Dominance,201,14.714000,0.051959192,16376.750
1,Balanced,GA_Energy_Dominance,201,14.472000,0.052122828,16124.174
1,Balanced,GA_Energy_Dominance,201,14.722000,0.051697794,15979.550
1,Balanced,GA_Energy_Dominance,201,14.850000,0.051629565,15910.851
1,Balanced,GA_Energy_Dominance,201,15.044000,0.051629040,15704.795
1,Balanced,GA_Energy_Dominance,201,15.190000,0.051479357,15428.485
1,Balanced,GA_Energy_Dominance,201,15.426000,0.051465711,15521.644
1,Balanced,GA_Energy_Dominance,201,16.150000,0.051228214,15483.974
1,Balanced,GA_Energy_Dominance,201,15.576000,0.051330894,15764.058
1,Balanced,GA_Energy_Dominance,201,16.322000,0.051158251,14999.634
1,Balanced,GA_Energy_Dominance,201,15.814000,0.051278736,15339.317
1,Balanced,GA_Energy_Dominance,201,16.642000,0.050965176,14205.177
1,Balanced,GA_Energy_Dominance,201,17.018000,0.050872725,14306.228
1,Balanced,GA_Energy_Dominance,201,17.356000,0.050718578,14226.957
1,Balanced,GA_Energy_Dominance,201,17.570000,0.050640106,14046.823
1,Balanced,GA_Energy_Dominance,201,17.658000,0.050487531,14126.235
1,Balanced,GA_Energy_Dominance,201,17.870000,0.050418822,14077.305
1,Balanced,GA_Energy_Dominance,201,18.092000,0.050287570,14373.197
1,Balanced,GA_Energy_Dominance,201,18.288000,0.050150937,14125.638
1,Balanced,GA_Energy_Dominance,201,18.618000,0.049995502,14061.399
1,Balanced,GA_Energy_Dominance,201,18.784000,0.049662421,13138.819
1,Balanced,GA_Energy_Dominance,201,19.248000,0.049312387,12649.347
1,Balanced,GA_Energy_Dominance,201,19.098000,0.049593560,12577.573
1,Balanced,GA_Energy_Dominance,201,19.832000,0.049184750,12439.453
1,Balanced,GA_Energy_Dominance,201,19.488000,0.049248661,12353.002
1,Balanced,GA_Energy_Dominance,201,20.490000,0.049089396,12242.721
1,Balanced,GA_Energy_Dominance,201,20.094000,0.049145333,12490.856
1,Balanced,GA_Energy_Dominance,201,20.836000,0.048954633,12497.394
1,Balanced,GA_Energy_Dominance,201,21.020000,0.048855565,12368.823
1,Balanced,GA_Energy_Dominance,201,22.246000,0.048677165,12023.541
1,Balanced,GA_Energy_Dominance,201,21.488000,0.048746344,12230.449
1,Balanced,GA_Energy_Dominance,201,21.820000,0.048701256,12089.772
1,Balanced,GA_Energy_Dominance,201,22.558000,0.048639306,12311.294
1,Balanced,GA_Energy_Dominance,201,22.932000,0.048586113,12551.937
1,Balanced,GA_Energy_Dominance,201,24.290000,0.048165473,11953.869
1,Balanced,GA_Energy_Dominance,201,23.390000,0.048185052,11849.273
1,Balanced,GA_Energy_Dominance,201,24.866000,0.048035975,11798.173
1,Balanced,GA_Energy_Dominance,201,24.530000,0.048141185,12075.434
1,Balanced,GA_Energy_Dominance,201,25.432000,0.047877314,12028.834
1,Balanced,GA_Energy_Dominance,201,26.312000,0.047678152,12133.259
1,Balanced,GA_Energy_Dominance,201,25.974000,0.047709253,12125.163
1,Balanced,GA_Energy_Dominance,201,26.674000,0.047668823,11610.800
1,Balanced,GA_Energy_Dominance,202,5.320000,0.061557678,16515.420
1,Balanced,GA_Energy_Dominance,202,5.228000,0.061720981,17699.351
1,Balanced,GA_Energy_Dominance,202,5.272000,0.061693439,16411.750
1,Balanced,GA_Energy_Dominance,202,5.106000,0.061758431,18431.202
1,Balanced,GA_Energy_Dominance,202,4.904000,0.061823038,17612.473
1,Balanced,GA_Energy_Dominance,202,4.872000,0.062098786,16995.217
1,Balanced,GA_Energy_Dominance,202,4.372000,0.062435971,17937.738
1,Balanced,GA_Energy_Dominance,202,5.290000,0.061626691,16520.829
1,Balanced,GA_Energy_Dominance,202,5.496000,0.061071193,18454.074
1,Balanced,GA_Energy_Dominance,202,6.740000,0.060407669,17739.584
1,Balanced,GA_Energy_Dominance,202,6.128000,0.060501721,17826.541
1,Balanced,GA_Energy_Dominance,202,6.010000,0.060929712,17688.609
1,Balanced,GA_Energy_Dominance,202,6.766000,0.059836011,17991.667
1,Balanced,GA_Energy_Dominance,202,6.916000,0.059433196,17511.905
1,Balanced,GA_Energy_Dominance,202,7.032000,0.059330860,17397.934
1,Balanced,GA_Energy_Dominance,202,7.134000,0.058701532,16244.249
1,Balanced,GA_Energy_Dominance,202,7.566000,0.058601898,17247.839
1,Balanced,GA_Energy_Dominance,202,7.974000,0.058519647,17931.045
1,Balanced,GA_Energy_Dominance,202,8.064000,0.057734351,17033.342
1,Balanced,GA_Energy_Dominance,202,8.310000,0.056969724,17599.349
1,Balanced,GA_Energy_Dominance,202,8.272000,0.057127745,17361.917
1,Balanced,GA_Energy_Dominance,202,9.182000,0.056607956,16591.541
1,Balanced,GA_Energy_Dominance,202,9.522000,0.055787012,16229.814
1,Balanced,GA_Energy_Dominance,202,10.294000,0.055499134,15977.702
1,Balanced,GA_Energy_Dominance,202,10.456000,0.055446689,15146.096
1,Balanced,GA_Energy_Dominance,202,10.510000,0.055245487,15774.156
1,Balanced,GA_Energy_Dominance,202,10.962000,0.055190864,15520.435
1,Balanced,GA_Energy_Dominance,202,11.414000,0.054793440,14836.603
1,Balanced,GA_Energy_Dominance,202,11.128000,0.054999339,15778.940
1,Balanced,GA_Energy_Dominance,202,11.248000,0.054841664,15608.844
1,Balanced,GA_Energy_Dominance,202,11.534000,0.054747884,14684.757
1,Balanced,GA_Energy_Dominance,202,11.574000,0.054292877,15216.704
1,Balanced,GA_Energy_Dominance,202,11.614000,0.054200974,15445.957
1,Balanced,GA_Energy_Dominance,202,11.656000,0.053831610,14464.724
1,Balanced,GA_Energy_Dominance,202,11.710000,0.053614086,15203.500
1,Balanced,GA_Energy_Dominance,202,11.970000,0.053542848,14810.799
1,Balanced,GA_Energy_Dominance,202,12.014000,0.053440970,14289.095
1,Balanced,GA_Energy_Dominance,202,12.156000,0.053348579,13973.548
1,Balanced,GA_Energy_Dominance,202,12.348000,0.053323645,14931.130
1,Balanced,GA_Energy_Dominance,202,12.486000,0.052975679,14856.306
