Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best
1,Balanced,SA_WaitingTime_Dominance_PC90,205,0.116830,0.038299,0.615918,0.091821,3,0,6981,2.280000,0.063567351
1,Balanced,SA_WaitingTime_Dominance_PC90,206,0.104827,0.048631,0.623076,0.002747,5,0,6797,3.392000,0.063589900
1,Balanced,SA_WaitingTime_Dominance_PC90,207,0.159436,0.056502,0.595097,0.005624,8,0,6858,3.042000,0.063546807
1,Balanced,SA_WaitingTime_Dominance_PC90,208,0.146311,0.041398,0.601337,0.006479,17,0,7154,2.350000,0.063603419
1,Balanced,SA_WaitingTime_Dominance_PC90,209,0.111677,0.048007,0.616797,0.015072,6,0,6793,3.328000,0.063457154
1,Balanced,SA_WaitingTime_Dominance_PC90,MEAN,0.125371,0.047341,0.611536,0.014189,,0,6898,2.280000,0.063450371
1,Balanced,SA_Energy_Dominance_PC90,200,0.552278,0.138243,0.176417,0.003068,93,0,6974,4.566000,0.050847613
1,Balanced,SA_Energy_Dominance_PC90,201,0.581505,0.116767,0.170389,0.003404,114,0,6998,4.242000,0.051295725
1,Balanced,SA_Energy_Dominance_PC90,202,0.514698,0.106273,0.275877,0.004250,64,0,7004,4.434000,0.054376439
1,Balanced,SA_Energy_Dominance_PC90,203,0.523958,0.140068,0.204697,0.004927,87,0,7744,4.486000,0.052710786
1,Balanced,SA_Energy_Dominance_PC90,204,0.537323,0.115789,0.240804,0.003894,87,4,7813,4.354000,0.053534331
1,Balanced,SA_Energy_Dominance_PC90,205,0.510623,0.107972,0.265102,0.004374,81,0,6919,4.216000,0.054317863
1,Balanced,SA_Energy_Dominance_PC90,206,0.513424,0.124704,0.243807,0.002730,76,0,6852,4.444000,0.053821174
1,Balanced,SA_Energy_Dominance_PC90,207,0.549044,0.125366,0.200279,0.003111,119,0,7089,4.424000,0.052416109
1,Balanced,SA_Energy_Dominance_PC90,208,0.547057,0.126506,0.181411,0.003993,96,0,6798,4.694000,0.052000040
1,Balanced,SA_Energy_Dominance_PC90,209,0.585698,0.093688,0.177804,0.002647,104,0,6922,4.542000,0.051879974
1,Balanced,SA_Energy_Dominance_PC90,MEAN,0.541561,0.119538,0.213659,0.003640,,4,7111,4.216000,0.050847613
1,Balanced,NSGA-II_PC90,200,0.509195,0.017720,0.326706,0.006694,33,0,13426,2.990000,0.055647591
