Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
SPEA-II,205,0.224476,0.203426,0.314198,0.038171,15,15,0,3240
SPEA-II,206,0.212006,0.190611,0.346254,0.030856,14,14,0,3198
SPEA-II,207,0.220545,0.194686,0.320909,0.020951,18,18,0,3231
SPEA-II,208,0.203194,0.231879,0.345065,0.050185,15,15,0,3219
SPEA-II,209,0.237090,0.203644,0.331471,0.089291,16,16,0,3205
SPEA-II,MEAN,0.221929,0.204203,0.328772,0.043940,15,15,1,3222
SPEA-II,STDDEV,0.012077,0.012777,0.011907,0.021017,,,,
AMOSA,200,0.051543,0.105420,0.510122,0.021295,8,8,0,4404
AMOSA,201,0.028605,0.109572,0.535143,0.006457,6,6,0,4412
AMOSA,202,0.056477,0.014723,0.563909,0.007760,6,6,0,4394
AMOSA,203,0.063480,0.132662,0.494517,0.048145,8,8,0,4415
AMOSA,204,0.047760,0.097568,0.514192,0.075312,6,6,0,4417
AMOSA,205,0.042581,0.277168,0.502468,0.030556,6,6,0,4397
AMOSA,206,0.027571,0.022317,0.590795,0.036807,3,3,1,4391
AMOSA,207,0.060924,0.060316,0.514537,0.104810,5,5,1,4389
AMOSA,208,0.051458,0.063759,0.523482,0.062652,6,6,0,4430
AMOSA,209,0.044200,0.169928,0.511124,0.033218,7,7,0,4459
AMOSA,MEAN,0.047460,0.105343,0.526029,0.042701,6,6,2,4410
AMOSA,STDDEV,0.011565,0.073063,0.028310,0.029349,,,,
Universal_Pareto,ALL,0.612747,0.000000,0.000000,0.000000,18,18,18,0
