Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs
SA_Energy_Dominance,209,0.480745,0.045614,0.220603,0.050911,8,8,2,3677
SA_Energy_Dominance,MEAN,0.258037,0.173388,0.283936,0.085445,11,11,13,3503
SA_Energy_Dominance,STDDEV,0.183385,0.111129,0.056791,0.113179,,,,
NSGA-II,200,0.170577,0.403108,0.424000,0.019491,31,31,0,8664
NSGA-II,201,0.255608,0.356067,0.381355,0.010366,26,26,0,7829
NSGA-II,202,0.130045,0.297078,0.405390,0.014898,24,24,0,7809
NSGA-II,203,0.300866,0.316541,0.360768,0.074879,23,23,0,7662
NSGA-II,204,0.323244,0.263032,0.343865,0.057559,21,21,0,7743
NSGA-II,205,0.274105,0.394235,0.385411,0.028868,23,23,0,7825
NSGA-II,206,0.229071,0.376457,0.400235,0.028282,22,22,0,7844
NSGA-II,207,0.312039,0.287189,0.360963,0.029197,30,30,0,7698
NSGA-II,208,0.236567,0.336612,0.394226,0.023988,27,27,0,7774
NSGA-II,209,0.305096,0.303402,0.363276,0.018187,31,31,0,7795
NSGA-II,MEAN,0.253722,0.333372,0.381949,0.030571,26,26,0,7864
NSGA-II,STDDEV,0.060519,0.045308,0.023459,0.019170,,,,
SPEA-II,200,0.126628,0.275256,0.415224,0.012848,22,22,0,8719
SPEA-II,201,0.166908,0.347832,0.397191,0.012795,19,19,0,9044
SPEA-II,202,0.231032,0.299415,0.376588,0.115055,14,14,0,8781
SPEA-II,203,0.264844,0.436895,0.393788,0.014497,34,34,0,8908
SPEA-II,204,0.202957,0.172284,0.541563,0.011904,15,15,0,8439
SPEA-II,205,0.116155,0.321269,0.426889,0.017270,15,15,0,8704
SPEA-II,206,0.285556,0.303323,0.356508,0.018444,20,20,0,8696
SPEA-II,207,0.197823,0.256660,0.401341,0.012025,26,26,0,8580
SPEA-II,208,0.146052,0.330501,0.394417,0.054906,20,20,0,8573
SPEA-II,209,0.156256,0.191333,0.528712,0.026369,8,8,2,8365
SPEA-II,MEAN,0.189421,0.293477,0.423222,0.029611,19,19,2,8680
SPEA-II,STDDEV,0.054511,0.072531,0.058897,0.031053,,,,
AMOSA,200,0.121943,0.111820,0.585106,0.049736,11,11,0,7984
AMOSA,201,0.060650,0.074916,0.658305,0.045246,6,6,0,8032
AMOSA,202,0.061057,0.080478,0.662888,0.044088,7,7,0,8221
AMOSA,203,0.038011,0.054094,0.670092,0.048215,7,7,0,8187
AMOSA,204,0.038777,0.015322,0.720197,0.016410,5,5,1,8327
AMOSA,205,0.084277,0.173734,0.578935,0.285704,7,7,0,7841
AMOSA,206,0.051777,0.039262,0.711588,0.023083,4,4,0,7977
AMOSA,207,0.075054,0.056101,0.691189,0.007620,10,10,0,7889
AMOSA,208,0.116127,0.073477,0.667779,0.013977,7,7,0,7808
AMOSA,209,0.042150,0.035864,0.715887,0.014543,4,4,0,7904
AMOSA,MEAN,0.068982,0.071507,0.666197,0.054862,7,7,1,8017
AMOSA,STDDEV,0.028841,0.042637,0.047277,0.078476,,,,
Universal_Pareto,ALL,0.690009,0.000000,0.000000,0.000000,25,25,25,0
